2339,153062437462.477,0
16,1047028216.93016,0
2307,150968381028.617,0
1666,109021813087.853,0
1169,76498499099.4597,0
817,53463878326.9962,0
480,31410846507.9047,0
336,21987592555.5333,0
304,19893536121.673,0
208,13611366820.0921,0
128,8376225735.44127,0
96,6282169301.58095,0
64,4188112867.72063,0
64,4188112867.72063,0
9994,6.54E+11,0
