SimTime, SysTime, NodeID, BlockID, ParentID, Height, BlockContent, EvtType, Difficulty, Cycles
915,1701362204321,1,3,-1,0,{1;9;3},Node Completes Validation,1.0E17,9.45E9
1217,1701362204326,1,5,-1,0,{11;5;4;2;6},Node Completes Validation,1.0E17,1.255E10
1217,1701362204326,1,5,3,2,{11;5;4;2;6},Appended On Chain (parentless),1.0E17,1.255E10
1854,1701362204329,1,7,-1,0,{13;12;8;10;15},Node Completes Validation,1.0E17,2.22E10
1854,1701362204329,1,7,5,3,{13;12;8;10;15},Appended On Chain (parentless),1.0E17,2.22E10
6364,1701362204347,3,3,-1,1,{1;9;3},Node Receives Propagated Block,-1.0,-1.0
6840,1701362204349,2,3,-1,1,{1;9;3},Node Receives Propagated Block,-1.0,-1.0
6990,1701362204350,1,9,-1,0,{21;28;30;26;37;16},Node Completes Validation,1.0E17,2.333E11
6990,1701362204350,1,9,7,4,{21;28;30;26;37;16},Appended On Chain (parentless),1.0E17,2.333E11
7395,1701362204352,3,5,3,2,{11;5;4;2;6},Node Receives Propagated Block,-1.0,-1.0
7395,1701362204352,3,5,3,2,{11;5;4;2;6},Appended On Chain (w/ parent),-1.0,-1.0
7720,1701362204353,1,11,-1,0,{53;38;44;46;35},Node Completes Validation,1.0E17,3.65E10
7720,1701362204353,1,11,9,5,{53;38;44;46;35},Appended On Chain (parentless),1.0E17,3.65E10
7875,1701362204355,1,13,-1,0,{49;48;17;43;25},Node Completes Validation,1.0E17,7.75E9
7875,1701362204355,1,13,11,6,{49;48;17;43;25},Appended On Chain (parentless),1.0E17,7.75E9
7934,1701362204356,2,5,3,2,{11;5;4;2;6},Node Receives Propagated Block,-1.0,-1.0
7934,1701362204356,2,5,3,2,{11;5;4;2;6},Appended On Chain (w/ parent),-1.0,-1.0
8285,1701362204358,3,7,5,3,{13;12;8;10;15},Node Receives Propagated Block,-1.0,-1.0
8285,1701362204358,3,7,5,3,{13;12;8;10;15},Appended On Chain (w/ parent),-1.0,-1.0
8846,1701362204362,2,7,5,3,{13;12;8;10;15},Node Receives Propagated Block,-1.0,-1.0
8846,1701362204362,2,7,5,3,{13;12;8;10;15},Appended On Chain (w/ parent),-1.0,-1.0
9801,1701362204367,1,15,-1,0,{54;60;63;72;52},Node Completes Validation,1.0E17,9.63E10
9801,1701362204367,1,15,13,7,{54;60;63;72;52},Appended On Chain (parentless),1.0E17,9.63E10
10304,1701362204372,1,17,-1,0,{73;76;70;78;62},Node Completes Validation,1.0E17,2.515E10
10304,1701362204372,1,17,15,8,{73;76;70;78;62},Appended On Chain (parentless),1.0E17,2.515E10
10488,1701362204373,1,19,-1,0,{20;55;57;39;14},Node Completes Validation,1.0E17,9.2E9
10488,1701362204373,1,19,17,9,{20;55;57;39;14},Appended On Chain (parentless),1.0E17,9.2E9
11853,1701362204378,1,21,-1,0,{82;77;86;36;59},Node Completes Validation,1.0E17,6.825E10
11853,1701362204378,1,21,19,10,{82;77;86;36;59},Appended On Chain (parentless),1.0E17,6.825E10
11976,1701362204378,1,23,-1,0,{61;71;79;41;27},Node Completes Validation,1.0E17,6.15E9
11976,1701362204378,1,23,21,11,{61;71;79;41;27},Appended On Chain (parentless),1.0E17,6.15E9
13876,1701362204384,3,9,7,4,{21;28;30;26;37;16},Node Receives Propagated Block,-1.0,-1.0
13876,1701362204384,3,9,7,4,{21;28;30;26;37;16},Appended On Chain (w/ parent),-1.0,-1.0
14476,1701362204385,2,9,7,4,{21;28;30;26;37;16},Node Receives Propagated Block,-1.0,-1.0
14476,1701362204385,2,9,7,4,{21;28;30;26;37;16},Appended On Chain (w/ parent),-1.0,-1.0
15119,1701362204387,1,25,-1,0,{94;87;93;91;101},Node Completes Validation,1.0E17,1.5715E11
15119,1701362204387,1,25,23,12,{94;87;93;91;101},Appended On Chain (parentless),1.0E17,1.5715E11
15288,1701362204388,3,13,11,6,{49;48;17;43;25},Node Receives Propagated Block,-1.0,-1.0
15288,1701362204388,3,13,11,-1,{49;48;17;43;25},Added to Orphans,-1.0,-1.0
15327,1701362204388,3,11,9,5,{53;38;44;46;35},Node Receives Propagated Block,-1.0,-1.0
15327,1701362204388,3,11,9,5,{53;38;44;46;35},Appended On Chain (w/ parent),-1.0,-1.0
15288,1701362204388,3,13,11,6,{49;48;17;43;25},Appended On Chain (w/ parent),-1.0,-1.0
15935,1701362204389,2,13,11,6,{49;48;17;43;25},Node Receives Propagated Block,-1.0,-1.0
15935,1701362204389,2,13,11,-1,{49;48;17;43;25},Added to Orphans,-1.0,-1.0
15991,1701362204389,2,11,9,5,{53;38;44;46;35},Node Receives Propagated Block,-1.0,-1.0
15991,1701362204389,2,11,9,5,{53;38;44;46;35},Appended On Chain (w/ parent),-1.0,-1.0
15935,1701362204389,2,13,11,6,{49;48;17;43;25},Appended On Chain (w/ parent),-1.0,-1.0
16527,1701362204390,1,27,-1,0,{109;110;106;105;99},Node Completes Validation,1.0E17,7.04E10
16527,1701362204390,1,27,25,13,{109;110;106;105;99},Appended On Chain (parentless),1.0E17,7.04E10
17436,1701362204394,3,17,15,8,{73;76;70;78;62},Node Receives Propagated Block,-1.0,-1.0
17436,1701362204394,3,17,15,-1,{73;76;70;78;62},Added to Orphans,-1.0,-1.0
17455,1701362204394,3,15,13,7,{54;60;63;72;52},Node Receives Propagated Block,-1.0,-1.0
17455,1701362204394,3,15,13,7,{54;60;63;72;52},Appended On Chain (w/ parent),-1.0,-1.0
17436,1701362204394,3,17,15,8,{73;76;70;78;62},Appended On Chain (w/ parent),-1.0,-1.0
18058,1701362204396,2,17,15,8,{73;76;70;78;62},Node Receives Propagated Block,-1.0,-1.0
18058,1701362204396,2,17,15,-1,{73;76;70;78;62},Added to Orphans,-1.0,-1.0
18122,1701362204397,2,15,13,7,{54;60;63;72;52},Node Receives Propagated Block,-1.0,-1.0
18122,1701362204397,2,15,13,7,{54;60;63;72;52},Appended On Chain (w/ parent),-1.0,-1.0
18058,1701362204396,2,17,15,8,{73;76;70;78;62},Appended On Chain (w/ parent),-1.0,-1.0
18216,1701362204397,3,19,17,9,{20;55;57;39;14},Node Receives Propagated Block,-1.0,-1.0
18216,1701362204397,3,19,17,9,{20;55;57;39;14},Appended On Chain (w/ parent),-1.0,-1.0
18890,1701362204400,2,19,17,9,{20;55;57;39;14},Node Receives Propagated Block,-1.0,-1.0
18890,1701362204400,2,19,17,9,{20;55;57;39;14},Appended On Chain (w/ parent),-1.0,-1.0
19104,1701362204401,1,29,-1,0,{137;113;132;127;134;118},Node Completes Validation,1.0E17,1.2885E11
19104,1701362204401,1,29,27,14,{137;113;132;127;134;118},Appended On Chain (parentless),1.0E17,1.2885E11
19566,1701362204402,1,31,-1,0,{129;117;144;141;124;130},Node Completes Validation,1.0E17,2.31E10
19566,1701362204402,1,31,29,15,{129;117;144;141;124;130},Appended On Chain (parentless),1.0E17,2.31E10
19738,1701362204403,1,33,-1,0,{121;95;90;108},Node Completes Validation,1.0E17,8.6E9
19738,1701362204403,1,33,31,16,{121;95;90;108},Appended On Chain (parentless),1.0E17,8.6E9
19945,1701362204403,3,21,19,10,{82;77;86;36;59},Node Receives Propagated Block,-1.0,-1.0
19945,1701362204403,3,21,19,10,{82;77;86;36;59},Appended On Chain (w/ parent),-1.0,-1.0
20205,1701362204404,3,23,21,11,{61;71;79;41;27},Node Receives Propagated Block,-1.0,-1.0
20205,1701362204404,3,23,21,11,{61;71;79;41;27},Appended On Chain (w/ parent),-1.0,-1.0
20268,1701362204405,1,35,-1,0,{143;111;135;131},Node Completes Validation,1.0E17,2.65E10
20268,1701362204405,1,35,33,17,{143;111;135;131},Appended On Chain (parentless),1.0E17,2.65E10
20651,1701362204406,2,21,19,10,{82;77;86;36;59},Node Receives Propagated Block,-1.0,-1.0
20651,1701362204406,2,21,19,10,{82;77;86;36;59},Appended On Chain (w/ parent),-1.0,-1.0
20923,1701362204407,2,23,21,11,{61;71;79;41;27},Node Receives Propagated Block,-1.0,-1.0
20923,1701362204407,2,23,21,11,{61;71;79;41;27},Appended On Chain (w/ parent),-1.0,-1.0
22607,1701362204410,3,25,23,12,{94;87;93;91;101},Node Receives Propagated Block,-1.0,-1.0
22607,1701362204410,3,25,23,12,{94;87;93;91;101},Appended On Chain (w/ parent),-1.0,-1.0
23260,1701362204412,2,25,23,12,{94;87;93;91;101},Node Receives Propagated Block,-1.0,-1.0
23260,1701362204412,2,25,23,12,{94;87;93;91;101},Appended On Chain (w/ parent),-1.0,-1.0
23721,1701362204413,3,27,25,13,{109;110;106;105;99},Node Receives Propagated Block,-1.0,-1.0
23721,1701362204413,3,27,25,13,{109;110;106;105;99},Appended On Chain (w/ parent),-1.0,-1.0
24139,1701362204414,1,37,-1,0,{173;164;166;179;169;152},Node Completes Validation,1.0E17,1.9355E11
24139,1701362204414,1,37,35,18,{173;164;166;179;169;152},Appended On Chain (parentless),1.0E17,1.9355E11
24348,1701362204415,2,27,25,13,{109;110;106;105;99},Node Receives Propagated Block,-1.0,-1.0
24348,1701362204415,2,27,25,13,{109;110;106;105;99},Appended On Chain (w/ parent),-1.0,-1.0
25839,1701362204417,1,39,-1,0,{183;187;163;149;174},Node Completes Validation,1.0E17,8.5E10
25839,1701362204417,1,39,37,19,{183;187;163;149;174},Appended On Chain (parentless),1.0E17,8.5E10
26071,1701362204418,1,41,-1,0,{181;147;170;188;180},Node Completes Validation,1.0E17,1.16E10
26071,1701362204418,1,41,39,20,{181;147;170;188;180},Appended On Chain (parentless),1.0E17,1.16E10
26487,1701362204419,3,33,31,16,{121;95;90;108},Node Receives Propagated Block,-1.0,-1.0
26487,1701362204419,3,33,31,-1,{121;95;90;108},Added to Orphans,-1.0,-1.0
26717,1701362204419,3,29,27,14,{137;113;132;127;134;118},Node Receives Propagated Block,-1.0,-1.0
26717,1701362204419,3,29,27,14,{137;113;132;127;134;118},Appended On Chain (w/ parent),-1.0,-1.0
26487,1701362204419,3,33,31,-1,{121;95;90;108},Added to Orphans,-1.0,-1.0
26799,1701362204420,1,43,-1,0,{190;178;182;172},Node Completes Validation,1.0E17,3.64E10
26799,1701362204420,1,43,41,21,{190;178;182;172},Appended On Chain (parentless),1.0E17,3.64E10
26855,1701362204420,3,31,29,15,{129;117;144;141;124;130},Node Receives Propagated Block,-1.0,-1.0
26855,1701362204420,3,31,29,15,{129;117;144;141;124;130},Appended On Chain (w/ parent),-1.0,-1.0
26487,1701362204419,3,33,31,16,{121;95;90;108},Appended On Chain (w/ parent),-1.0,-1.0
27076,1701362204421,2,33,31,16,{121;95;90;108},Node Receives Propagated Block,-1.0,-1.0
27076,1701362204421,2,33,31,-1,{121;95;90;108},Added to Orphans,-1.0,-1.0
27155,1701362204421,3,35,33,17,{143;111;135;131},Node Receives Propagated Block,-1.0,-1.0
27155,1701362204421,3,35,33,17,{143;111;135;131},Appended On Chain (w/ parent),-1.0,-1.0
27381,1701362204422,2,29,27,14,{137;113;132;127;134;118},Node Receives Propagated Block,-1.0,-1.0
27381,1701362204422,2,29,27,14,{137;113;132;127;134;118},Appended On Chain (w/ parent),-1.0,-1.0
