SimTime, SysTime, NodeID, BlockID, ParentID, Height, BlockContent, EvtType, Difficulty, Cycles
91219,1701358519176,1,3,-1,0,{21;13;53;28;54;60},Node Completes Validation,1.0E17,4.5118E10
97723,1701358519178,3,3,-1,1,{21;13;53;28;54;60},Node Receives Propagated Block,-1.0,-1.0
98291,1701358519179,2,3,-1,1,{21;13;53;28;54;60},Node Receives Propagated Block,-1.0,-1.0
355731,1701358519179,1,5,-1,0,{82;63;30;11;94},Node Completes Validation,1.0E17,1.32256E11
355731,1701358519179,1,5,3,2,{82;63;30;11;94},Appended On Chain (parentless),1.0E17,1.32256E11
363107,1701358519180,3,5,3,2,{82;63;30;11;94},Node Receives Propagated Block,-1.0,-1.0
363107,1701358519180,3,5,3,2,{82;63;30;11;94},Appended On Chain (w/ parent),-1.0,-1.0
363751,1701358519180,2,5,3,2,{82;63;30;11;94},Node Receives Propagated Block,-1.0,-1.0
363751,1701358519180,2,5,3,2,{82;63;30;11;94},Appended On Chain (w/ parent),-1.0,-1.0
564154,1701358519180,1,7,-1,0,{72;26;37;73;87},Node Completes Validation,1.0E17,1.042115E11
564154,1701358519180,1,7,5,3,{72;26;37;73;87},Appended On Chain (parentless),1.0E17,1.042115E11
571438,1701358519181,3,7,5,3,{72;26;37;73;87},Node Receives Propagated Block,-1.0,-1.0
571438,1701358519181,3,7,5,3,{72;26;37;73;87},Appended On Chain (w/ parent),-1.0,-1.0
572073,1701358519181,2,7,5,3,{72;26;37;73;87},Node Receives Propagated Block,-1.0,-1.0
572073,1701358519181,2,7,5,3,{72;26;37;73;87},Appended On Chain (w/ parent),-1.0,-1.0
772725,1701358519181,1,9,-1,0,{16;77;52;38;44},Node Completes Validation,1.0E17,1.042855E11
772725,1701358519181,1,9,7,4,{16;77;52;38;44},Appended On Chain (parentless),1.0E17,1.042855E11
780566,1701358519182,3,9,7,4,{16;77;52;38;44},Node Receives Propagated Block,-1.0,-1.0
780566,1701358519182,3,9,7,4,{16;77;52;38;44},Appended On Chain (w/ parent),-1.0,-1.0
781249,1701358519182,2,9,7,4,{16;77;52;38;44},Node Receives Propagated Block,-1.0,-1.0
781249,1701358519182,2,9,7,4,{16;77;52;38;44},Appended On Chain (w/ parent),-1.0,-1.0
1291136,1701358519182,1,11,-1,0,{93;46;35;91;49},Node Completes Validation,1.0E17,2.592055E11
1291136,1701358519182,1,11,9,5,{93;46;35;91;49},Appended On Chain (parentless),1.0E17,2.592055E11
1291769,1701358519183,1,13,-1,0,{48;17;43;25;76},Node Completes Validation,1.0E17,3.165E8
1291769,1701358519183,1,13,11,6,{48;17;43;25;76},Appended On Chain (parentless),1.0E17,3.165E8
1298752,1701358519183,3,11,9,5,{93;46;35;91;49},Node Receives Propagated Block,-1.0,-1.0
1298752,1701358519183,3,11,9,5,{93;46;35;91;49},Appended On Chain (w/ parent),-1.0,-1.0
1299221,1701358519184,3,13,11,6,{48;17;43;25;76},Node Receives Propagated Block,-1.0,-1.0
1299221,1701358519184,3,13,11,6,{48;17;43;25;76},Appended On Chain (w/ parent),-1.0,-1.0
1299416,1701358519184,2,11,9,5,{93;46;35;91;49},Node Receives Propagated Block,-1.0,-1.0
1299416,1701358519184,2,11,9,5,{93;46;35;91;49},Appended On Chain (w/ parent),-1.0,-1.0
1299871,1701358519184,2,13,11,6,{48;17;43;25;76},Node Receives Propagated Block,-1.0,-1.0
1299871,1701358519184,2,13,11,6,{48;17;43;25;76},Appended On Chain (w/ parent),-1.0,-1.0
1369929,1701358519185,1,15,-1,0,{70;12;78;62;99;20},Node Completes Validation,1.0E17,3.908E10
1369929,1701358519185,1,15,13,7,{70;12;78;62;99;20},Appended On Chain (parentless),1.0E17,3.908E10
1378304,1701358519185,3,15,13,7,{70;12;78;62;99;20},Node Receives Propagated Block,-1.0,-1.0
1378304,1701358519185,3,15,13,7,{70;12;78;62;99;20},Appended On Chain (w/ parent),-1.0,-1.0
1379035,1701358519186,2,15,13,7,{70;12;78;62;99;20},Node Receives Propagated Block,-1.0,-1.0
1379035,1701358519186,2,15,13,7,{70;12;78;62;99;20},Appended On Chain (w/ parent),-1.0,-1.0
1379704,1701358519186,1,17,-1,0,{55;86;57;95;90},Node Completes Validation,1.0E17,4.8875E9
1379704,1701358519186,1,17,15,8,{55;86;57;95;90},Appended On Chain (parentless),1.0E17,4.8875E9
1387334,1701358519187,3,17,15,8,{55;86;57;95;90},Node Receives Propagated Block,-1.0,-1.0
1387334,1701358519187,3,17,15,8,{55;86;57;95;90},Appended On Chain (w/ parent),-1.0,-1.0
1387999,1701358519187,2,17,15,8,{55;86;57;95;90},Node Receives Propagated Block,-1.0,-1.0
1387999,1701358519187,2,17,15,8,{55;86;57;95;90},Appended On Chain (w/ parent),-1.0,-1.0
1466574,1701358519187,1,19,-1,0,{39;14;36;59},Node Completes Validation,1.0E17,4.3435E10
1466574,1701358519187,1,19,17,9,{39;14;36;59},Appended On Chain (parentless),1.0E17,4.3435E10
1473284,1701358519188,3,19,17,9,{39;14;36;59},Node Receives Propagated Block,-1.0,-1.0
1473284,1701358519188,3,19,17,9,{39;14;36;59},Appended On Chain (w/ parent),-1.0,-1.0
1473869,1701358519188,2,19,17,9,{39;14;36;59},Node Receives Propagated Block,-1.0,-1.0
1473869,1701358519188,2,19,17,9,{39;14;36;59},Appended On Chain (w/ parent),-1.0,-1.0
1528396,1701358519189,2,21,-1,0,{21;13;53;28;54;60},Node Completes Validation,1.0E17,1.7612963449149414E10
1528396,1701358519189,2,21,-1,0,{21;13;53;28;54;60},Discarding own Block (ERROR),1.0E17,1.7612963449149414E10
1531470,1701358519189,1,23,-1,0,{61;71;5;79;41},Node Completes Validation,1.0E17,3.2448E10
1531470,1701358519189,1,23,19,10,{61;71;5;79;41},Appended On Chain (parentless),1.0E17,3.2448E10
1539333,1701358519189,3,23,19,10,{61;71;5;79;41},Node Receives Propagated Block,-1.0,-1.0
1539333,1701358519189,3,23,19,10,{61;71;5;79;41},Appended On Chain (w/ parent),-1.0,-1.0
1540019,1701358519190,2,23,19,10,{61;71;5;79;41},Node Receives Propagated Block,-1.0,-1.0
1540019,1701358519190,2,23,19,10,{61;71;5;79;41},Appended On Chain (w/ parent),-1.0,-1.0
1608679,1701358519190,1,25,-1,0,{1;27;42;84},Node Completes Validation,1.0E17,3.86045E10
1608679,1701358519190,1,25,23,11,{1;27;42;84},Appended On Chain (parentless),1.0E17,3.86045E10
1615740,1701358519190,3,25,23,11,{1;27;42;84},Node Receives Propagated Block,-1.0,-1.0
1615740,1701358519190,3,25,23,11,{1;27;42;84},Appended On Chain (w/ parent),-1.0,-1.0
1616356,1701358519191,2,25,23,11,{1;27;42;84},Node Receives Propagated Block,-1.0,-1.0
1616356,1701358519191,2,25,23,11,{1;27;42;84},Appended On Chain (w/ parent),-1.0,-1.0
2065137,1701358519191,1,27,-1,0,{18;45;8;10},Node Completes Validation,1.0E17,2.28229E11
2065137,1701358519191,1,27,25,12,{18;45;8;10},Appended On Chain (parentless),1.0E17,2.28229E11
2072688,1701358519191,3,27,25,12,{18;45;8;10},Node Receives Propagated Block,-1.0,-1.0
2072688,1701358519191,3,27,25,12,{18;45;8;10},Appended On Chain (w/ parent),-1.0,-1.0
2073346,1701358519191,2,27,25,12,{18;45;8;10},Node Receives Propagated Block,-1.0,-1.0
