SimTime, SysTime, NodeID, BlockID, ParentBlockID, Height, Concent, Place
19825,1697492253907,1,231,227,39,{99;100;96}, blockchain
19825,1697492253907,1,227,221,38,{94;97}, blockchain
19825,1697492253907,1,221,213,37,{91;89;92}, blockchain
19825,1697492253907,1,213,209,36,{95;90}, blockchain
19825,1697492253907,1,209,201,35,{87;93;88}, blockchain
19825,1697492253907,1,201,193,34,{83;85;80}, blockchain
19825,1697492253907,1,193,187,33,{82;86;81}, blockchain
19825,1697492253907,1,187,181,32,{78;84}, blockchain
19825,1697492253907,1,181,173,31,{76;75}, blockchain
19825,1697492253907,1,173,169,30,{73;79}, blockchain
19825,1697492253907,1,169,161,29,{77;70;68}, blockchain
19825,1697492253907,1,161,159,28,{71;65;66}, blockchain
19825,1697492253907,1,159,153,27,{67;64;74}, blockchain
19825,1697492253907,1,153,141,26,{72;62;69}, blockchain
19825,1697492253907,1,141,137,25,{60;58}, blockchain
19825,1697492253907,1,137,127,24,{63;57}, blockchain
19825,1697492253907,1,127,125,23,{53;52}, blockchain
19825,1697492253907,1,125,121,22,{59;61}, blockchain
19825,1697492253907,1,121,117,21,{55;56;50}, blockchain
19825,1697492253907,1,117,111,20,{54;49;51}, blockchain
19825,1697492253907,1,111,99,19,{48;45;47}, blockchain
19825,1697492253907,1,99,93,18,{44;46}, blockchain
19825,1697492253907,1,93,89,17,{43;33;40}, blockchain
19825,1697492253907,1,89,87,16,{39;42}, blockchain
19825,1697492253907,1,87,81,15,{35;32}, blockchain
19825,1697492253907,1,81,79,14,{38;36;41}, blockchain
19825,1697492253907,1,79,71,13,{37;31;34}, blockchain
19825,1697492253907,1,71,57,12,{30;27}, blockchain
19825,1697492253907,1,57,53,11,{28;23;29}, blockchain
19825,1697492253907,1,53,51,10,{26;18}, blockchain
19825,1697492253907,1,51,45,9,{21;25;24}, blockchain
19825,1697492253907,1,45,41,8,{20;19;22}, blockchain
19825,1697492253907,1,41,35,7,{16;17}, blockchain
19825,1697492253907,1,35,27,6,{14;10}, blockchain
19825,1697492253907,1,27,23,5,{13;11}, blockchain
19825,1697492253907,1,23,17,4,{8;9}, blockchain
19825,1697492253907,1,17,11,3,{15;7}, blockchain
19825,1697492253907,1,11,9,2,{12;6;3}, blockchain
19825,1697492253907,1,9,-1,1,{5;1;4;2}, blockchain
19825,1697492253909,2,233,223,39,{95;92;100}, blockchain
19825,1697492253909,2,223,217,38,{93;99}, blockchain
19825,1697492253909,2,217,211,37,{90;97;89}, blockchain
19825,1697492253909,2,211,205,36,{94;91}, blockchain
19825,1697492253909,2,205,197,35,{86;84}, blockchain
19825,1697492253909,2,197,195,34,{82;80}, blockchain
19825,1697492253909,2,195,191,33,{87;88;81}, blockchain
19825,1697492253909,2,191,189,32,{78;79}, blockchain
19825,1697492253909,2,189,185,31,{77;85}, blockchain
19825,1697492253909,2,185,177,30,{76;83}, blockchain
19825,1697492253909,2,177,167,29,{72;74;68}, blockchain
19825,1697492253909,2,167,157,28,{71;69;66}, blockchain
19825,1697492253909,2,157,151,27,{73;75}, blockchain
19825,1697492253909,2,151,147,26,{63;70;67}, blockchain
19825,1697492253909,2,147,145,25,{62;61;65}, blockchain
19825,1697492253909,2,145,139,24,{59;58}, blockchain
19825,1697492253909,2,139,133,23,{55;56;64}, blockchain
19825,1697492253909,2,133,131,22,{53;54}, blockchain
19825,1697492253909,2,131,123,21,{52;50;51}, blockchain
19825,1697492253909,2,123,113,20,{60;49;57}, blockchain
19825,1697492253909,2,113,107,19,{46;48;47}, blockchain
19825,1697492253909,2,107,101,18,{44;43}, blockchain
19825,1697492253909,2,101,95,17,{41;42}, blockchain
19825,1697492253909,2,95,83,16,{39;45;40}, blockchain
19825,1697492253909,2,83,75,15,{30;31;29}, blockchain
19825,1697492253909,2,75,69,14,{26;27}, blockchain
19825,1697492253909,2,69,67,13,{38;25}, blockchain
19825,1697492253909,2,67,63,12,{28;37;24}, blockchain
19825,1697492253909,2,63,61,11,{35;36;34}, blockchain
19825,1697492253909,2,61,47,10,{33;32;22}, blockchain
19825,1697492253909,2,47,43,9,{20;23;19}, blockchain
19825,1697492253909,2,43,39,8,{17;15}, blockchain
19825,1697492253909,2,39,33,7,{21;14}, blockchain
19825,1697492253909,2,33,29,6,{13;18}, blockchain
19825,1697492253909,2,29,21,5,{16;9}, blockchain
19825,1697492253909,2,21,13,4,{12;7;3}, blockchain
19825,1697492253909,2,13,7,3,{1;4;2}, blockchain
19825,1697492253909,2,7,3,2,{11;10}, blockchain
19825,1697492253909,2,3,-1,1,{5;8;6}, blockchain
19825,1697492253910,3,229,225,39,{95;97}, blockchain
19825,1697492253910,3,225,219,38,{94;91;100}, blockchain
19825,1697492253910,3,219,215,37,{93;98}, blockchain
19825,1697492253910,3,215,207,36,{87;92;96}, blockchain
19825,1697492253910,3,207,203,35,{90;88;89}, blockchain
19825,1697492253910,3,203,199,34,{86;83;85}, blockchain
19825,1697492253910,3,199,183,33,{79;84}, blockchain
19825,1697492253910,3,183,179,32,{77;75}, blockchain
19825,1697492253910,3,179,175,31,{82;81;80}, blockchain
19825,1697492253910,3,175,171,30,{73;74}, blockchain
19825,1697492253910,3,171,165,29,{76;78}, blockchain
19825,1697492253910,3,165,163,28,{70;65}, blockchain
19825,1697492253910,3,163,155,27,{72;67;69}, blockchain
19825,1697492253910,3,155,149,26,{63;71;64}, blockchain
19825,1697492253910,3,149,143,25,{61;66;68}, blockchain
19825,1697492253910,3,143,135,24,{60;59}, blockchain
19825,1697492253910,3,135,129,23,{55;57;56}, blockchain
19825,1697492253910,3,129,119,22,{54;62;51}, blockchain
19825,1697492253910,3,119,115,21,{53;58}, blockchain
19825,1697492253910,3,115,109,20,{52;45;50}, blockchain
19825,1697492253910,3,109,105,19,{46;49;47}, blockchain
19825,1697492253910,3,105,103,18,{44;48}, blockchain
19825,1697492253910,3,103,97,17,{43;42}, blockchain
19825,1697492253910,3,97,91,16,{41;33}, blockchain
19825,1697492253910,3,91,85,15,{35;36;32}, blockchain
19825,1697492253910,3,85,77,14,{37;38;34}, blockchain
19825,1697492253910,3,77,73,13,{30;40;29}, blockchain
19825,1697492253910,3,73,65,12,{26;39}, blockchain
19825,1697492253910,3,65,59,11,{28;25;24}, blockchain
19825,1697492253910,3,59,55,10,{23;31;22}, blockchain
19825,1697492253910,3,55,49,9,{27;18}, blockchain
19825,1697492253910,3,49,37,8,{21;16}, blockchain
19825,1697492253910,3,37,31,7,{20;19;15}, blockchain
19825,1697492253910,3,31,25,6,{11;10}, blockchain
19825,1697492253910,3,25,19,5,{17;8}, blockchain
19825,1697492253910,3,19,15,4,{12;14}, blockchain
19825,1697492253910,3,15,5,3,{13;5;6}, blockchain
19825,1697492253910,3,5,1,2,{4;9;7}, blockchain
19825,1697492253910,3,1,-1,1,{1;2;3}, blockchain
