SimTime, SysTime, NodeID, BlockID, ParentID, Height, BlockContent, EvtType, Difficulty, Cycles
6017718,1700122757177,3,3,-1,0,{21;13;53;28;54;60},Node Completes Validation,1.0E17,6.0861102491875E10
6024276,1700122757180,1,3,-1,1,{21;13;53;28;54;60},Node Receives Propagated Block,-1.0,-1.0
6025251,1700122757181,2,3,-1,1,{21;13;53;28;54;60},Node Receives Propagated Block,-1.0,-1.0
22226805,1700122757181,3,5,-1,0,{82;63;30;11;94},Node Completes Validation,1.0E17,1.63936679782125E11
22226805,1700122757181,3,5,3,2,{82;63;30;11;94},Appended On Chain (parentless),1.0E17,1.63936679782125E11
22234181,1700122757183,1,5,3,2,{82;63;30;11;94},Node Receives Propagated Block,-1.0,-1.0
22234181,1700122757183,1,5,3,2,{82;63;30;11;94},Appended On Chain (w/ parent),-1.0,-1.0
22235278,1700122757183,2,5,3,2,{82;63;30;11;94},Node Receives Propagated Block,-1.0,-1.0
22235278,1700122757183,2,5,3,2,{82;63;30;11;94},Appended On Chain (w/ parent),-1.0,-1.0
24138369,1700122757183,1,7,-1,0,{72;26;37;73;87},Node Completes Validation,1.0E17,3.152573142493633E11
24138369,1700122757183,1,7,5,3,{72;26;37;73;87},Appended On Chain (parentless),1.0E17,3.152573142493633E11
24144513,1700122757184,3,7,5,3,{72;26;37;73;87},Node Receives Propagated Block,-1.0,-1.0
24144513,1700122757184,3,7,5,3,{72;26;37;73;87},Appended On Chain (w/ parent),-1.0,-1.0
24145049,1700122757185,2,7,5,3,{72;26;37;73;87},Node Receives Propagated Block,-1.0,-1.0
24145049,1700122757185,2,7,5,3,{72;26;37;73;87},Appended On Chain (w/ parent),-1.0,-1.0
24269453,1700122757185,2,9,-1,0,{16;77;52;38;44},Node Completes Validation,1.0E17,2.797854376719336E11
24269453,1700122757185,2,9,7,4,{16;77;52;38;44},Appended On Chain (parentless),1.0E17,2.797854376719336E11
24276306,1700122757186,1,9,7,4,{16;77;52;38;44},Node Receives Propagated Block,-1.0,-1.0
24276306,1700122757186,1,9,7,4,{16;77;52;38;44},Appended On Chain (w/ parent),-1.0,-1.0
