SimTime, SysTime, NodeID, BlockID, ParentID, Height, BlockContent, EvtType, Difficulty, Cycles
1350085,1699950046650,2,3,-1,0,{21;13;53;28;54;60},Node Completes Validation,1.0E17,1.5557287846597656E10
1357027,1699950046653,1,3,-1,1,{21;13;53;28;54;60},Node Receives Propagated Block,-1.0,-1.0
1357419,1699950046653,3,3,-1,1,{21;13;53;28;54;60},Node Receives Propagated Block,-1.0,-1.0
5014824,1699950046653,1,5,-1,0,{82;63;30;11;94},Node Completes Validation,1.0E17,6.548555206986133E10
5014824,1699950046653,1,5,3,2,{82;63;30;11;94},Appended On Chain (parentless),1.0E17,6.548555206986133E10
5021015,1699950046654,3,5,3,2,{82;63;30;11;94},Node Receives Propagated Block,-1.0,-1.0
5021015,1699950046654,3,5,3,2,{82;63;30;11;94},Appended On Chain (w/ parent),-1.0,-1.0
5021555,1699950046655,2,5,3,2,{82;63;30;11;94},Node Receives Propagated Block,-1.0,-1.0
5021555,1699950046655,2,5,3,2,{82;63;30;11;94},Appended On Chain (w/ parent),-1.0,-1.0
9184894,1699950046655,3,7,-1,0,{72;26;37;73;87},Node Completes Validation,1.0E17,9.2893524658875E10
9184894,1699950046655,3,7,5,3,{72;26;37;73;87},Appended On Chain (parentless),1.0E17,9.2893524658875E10
9191092,1699950046656,1,7,5,3,{72;26;37;73;87},Node Receives Propagated Block,-1.0,-1.0
9191092,1699950046656,1,7,5,3,{72;26;37;73;87},Appended On Chain (w/ parent),-1.0,-1.0
9192013,1699950046656,2,7,5,3,{72;26;37;73;87},Node Receives Propagated Block,-1.0,-1.0
9192013,1699950046656,2,7,5,3,{72;26;37;73;87},Appended On Chain (w/ parent),-1.0,-1.0
13022610,1699950046656,1,9,-1,0,{16;77;52;38;44},Node Completes Validation,1.0E17,1.0458933322123828E11
13022610,1699950046656,1,9,7,4,{16;77;52;38;44},Appended On Chain (parentless),1.0E17,1.0458933322123828E11
13030172,1699950046657,3,9,7,4,{16;77;52;38;44},Node Receives Propagated Block,-1.0,-1.0
13030172,1699950046657,3,9,7,4,{16;77;52;38;44},Appended On Chain (w/ parent),-1.0,-1.0
13030832,1699950046657,2,9,7,4,{16;77;52;38;44},Node Receives Propagated Block,-1.0,-1.0
13030832,1699950046657,2,9,7,4,{16;77;52;38;44},Appended On Chain (w/ parent),-1.0,-1.0
18972445,1699950046657,2,11,-1,0,{93;46;35;91;49},Node Completes Validation,1.0E17,2.031610809842578E11
18972445,1699950046657,2,11,9,5,{93;46;35;91;49},Appended On Chain (parentless),1.0E17,2.031610809842578E11
18980595,1699950046658,1,11,9,5,{93;46;35;91;49},Node Receives Propagated Block,-1.0,-1.0
18980595,1699950046658,1,11,9,5,{93;46;35;91;49},Appended On Chain (w/ parent),-1.0,-1.0
18981056,1699950046659,3,11,9,5,{93;46;35;91;49},Node Receives Propagated Block,-1.0,-1.0
18981056,1699950046659,3,11,9,5,{93;46;35;91;49},Appended On Chain (w/ parent),-1.0,-1.0
