SimTime, SysTime, NodeID, BlockID, ParentID, Height, BlockContent, EvtType, Difficulty, Cycles
1181726,1691514418940,2,3,-1,0,{21;13;53;28;54;60},Node Completes Validation,1.0E17,1.3616344838202148E10
1188668,1691514418941,1,3,-1,1,{21;13;53;28;54;60},Node Receives Propagated Block,-1.0,-1.0
1189060,1691514418941,3,3,-1,1,{21;13;53;28;54;60},Node Receives Propagated Block,-1.0,-1.0
3922598,1691514418941,1,5,-1,0,{82;63;30;11;94},Node Completes Validation,1.0E17,5.122003734870117E10
3922598,1691514418941,1,5,3,2,{82;63;30;11;94},Appended On Chain (parentless),1.0E17,5.122003734870117E10
3928789,1691514418942,3,5,3,2,{82;63;30;11;94},Node Receives Propagated Block,-1.0,-1.0
3928789,1691514418942,3,5,3,2,{82;63;30;11;94},Appended On Chain (w/ parent),-1.0,-1.0
3929329,1691514418942,2,5,3,2,{82;63;30;11;94},Node Receives Propagated Block,-1.0,-1.0
3929329,1691514418942,2,5,3,2,{82;63;30;11;94},Appended On Chain (w/ parent),-1.0,-1.0
4144956,1691514418942,1,7,-1,0,{72;26;37;73;87},Node Completes Validation,1.0E17,2.9042078492617188E9
4144956,1691514418942,1,7,5,3,{72;26;37;73;87},Appended On Chain (parentless),1.0E17,2.9042078492617188E9
4152240,1691514418942,3,7,5,3,{72;26;37;73;87},Node Receives Propagated Block,-1.0,-1.0
4152240,1691514418942,3,7,5,3,{72;26;37;73;87},Appended On Chain (w/ parent),-1.0,-1.0
4152875,1691514418942,2,7,5,3,{72;26;37;73;87},Node Receives Propagated Block,-1.0,-1.0
4152875,1691514418942,2,7,5,3,{72;26;37;73;87},Appended On Chain (w/ parent),-1.0,-1.0
5145714,1691514418942,1,9,-1,0,{16;77;52;38;44},Node Completes Validation,1.0E17,1.3070855282074219E10
5145714,1691514418942,1,9,7,4,{16;77;52;38;44},Appended On Chain (parentless),1.0E17,1.3070855282074219E10
5153555,1691514418943,3,9,7,4,{16;77;52;38;44},Node Receives Propagated Block,-1.0,-1.0
5153555,1691514418943,3,9,7,4,{16;77;52;38;44},Appended On Chain (w/ parent),-1.0,-1.0
5154238,1691514418943,2,9,7,4,{16;77;52;38;44},Node Receives Propagated Block,-1.0,-1.0
5154238,1691514418943,2,9,7,4,{16;77;52;38;44},Appended On Chain (w/ parent),-1.0,-1.0
9798340,1691514418943,2,11,-1,0,{93;46;35;91;49},Node Completes Validation,1.0E17,9.933746755054883E10
9798340,1691514418943,2,11,9,5,{93;46;35;91;49},Appended On Chain (parentless),1.0E17,9.933746755054883E10
9806490,1691514418943,1,11,9,5,{93;46;35;91;49},Node Receives Propagated Block,-1.0,-1.0
9806490,1691514418943,1,11,9,5,{93;46;35;91;49},Appended On Chain (w/ parent),-1.0,-1.0
9806951,1691514418943,3,11,9,5,{93;46;35;91;49},Node Receives Propagated Block,-1.0,-1.0
9806951,1691514418943,3,11,9,5,{93;46;35;91;49},Appended On Chain (w/ parent),-1.0,-1.0
10162902,1691514418944,3,13,-1,0,{48;17;43;25;76},Node Completes Validation,1.0E17,1.02784975319875E11
10162902,1691514418944,3,13,11,6,{48;17;43;25;76},Appended On Chain (parentless),1.0E17,1.02784975319875E11
10169184,1691514418944,1,13,11,6,{48;17;43;25;76},Node Receives Propagated Block,-1.0,-1.0
10169184,1691514418944,1,13,11,6,{48;17;43;25;76},Appended On Chain (w/ parent),-1.0,-1.0
10170118,1691514418944,2,13,11,6,{48;17;43;25;76},Node Receives Propagated Block,-1.0,-1.0
10170118,1691514418944,2,13,11,6,{48;17;43;25;76},Appended On Chain (w/ parent),-1.0,-1.0
13374324,1691514418944,2,15,-1,0,{70;12;78;62;99;20},Node Completes Validation,1.0E17,4.1226077269015625E10
13374324,1691514418944,2,15,13,7,{70;12;78;62;99;20},Appended On Chain (parentless),1.0E17,4.1226077269015625E10
13382928,1691514418945,1,15,13,7,{70;12;78;62;99;20},Node Receives Propagated Block,-1.0,-1.0
13382928,1691514418945,1,15,13,7,{70;12;78;62;99;20},Appended On Chain (w/ parent),-1.0,-1.0
13383415,1691514418945,3,15,13,7,{70;12;78;62;99;20},Node Receives Propagated Block,-1.0,-1.0
13383415,1691514418945,3,15,13,7,{70;12;78;62;99;20},Appended On Chain (w/ parent),-1.0,-1.0
20166890,1691514418945,2,17,-1,0,{55;86;57;95;90},Node Completes Validation,1.0E17,7.83087538341582E10
20166890,1691514418945,2,17,15,8,{55;86;57;95;90},Appended On Chain (parentless),1.0E17,7.83087538341582E10
20175185,1691514418945,1,17,15,8,{55;86;57;95;90},Node Receives Propagated Block,-1.0,-1.0
20175185,1691514418945,1,17,15,8,{55;86;57;95;90},Appended On Chain (w/ parent),-1.0,-1.0
20175654,1691514418945,3,17,15,8,{55;86;57;95;90},Node Receives Propagated Block,-1.0,-1.0
20175654,1691514418945,3,17,15,8,{55;86;57;95;90},Appended On Chain (w/ parent),-1.0,-1.0
22001800,1691514418946,2,19,-1,0,{39;14;36;59},Node Completes Validation,1.0E17,2.115393733352539E10
22001800,1691514418946,2,19,17,9,{39;14;36;59},Appended On Chain (parentless),1.0E17,2.115393733352539E10
22009095,1691514418946,1,19,17,9,{39;14;36;59},Node Receives Propagated Block,-1.0,-1.0
22009095,1691514418946,1,19,17,9,{39;14;36;59},Appended On Chain (w/ parent),-1.0,-1.0
22009507,1691514418946,3,19,17,9,{39;14;36;59},Node Receives Propagated Block,-1.0,-1.0
22009507,1691514418946,3,19,17,9,{39;14;36;59},Appended On Chain (w/ parent),-1.0,-1.0
25112524,1691514418946,3,21,-1,0,{61;71;5;79;41},Node Completes Validation,1.0E17,1.5119860820525E11
25112524,1691514418946,3,21,19,10,{61;71;5;79;41},Appended On Chain (parentless),1.0E17,1.5119860820525E11
25120643,1691514418946,1,21,19,10,{61;71;5;79;41},Node Receives Propagated Block,-1.0,-1.0
25120643,1691514418946,1,21,19,10,{61;71;5;79;41},Appended On Chain (w/ parent),-1.0,-1.0
25121850,1691514418946,2,21,19,10,{61;71;5;79;41},Node Receives Propagated Block,-1.0,-1.0
25121850,1691514418946,2,21,19,10,{61;71;5;79;41},Appended On Chain (w/ parent),-1.0,-1.0
26066284,1691514418947,2,23,-1,0,{1;27;42;84},Node Completes Validation,1.0E17,4.685779674704297E10
26066284,1691514418947,2,23,21,11,{1;27;42;84},Appended On Chain (parentless),1.0E17,4.685779674704297E10
26074397,1691514418947,1,23,21,11,{1;27;42;84},Node Receives Propagated Block,-1.0,-1.0
26074397,1691514418947,1,23,21,11,{1;27;42;84},Appended On Chain (w/ parent),-1.0,-1.0
26074856,1691514418947,3,23,21,11,{1;27;42;84},Node Receives Propagated Block,-1.0,-1.0
26074856,1691514418947,3,23,21,11,{1;27;42;84},Appended On Chain (w/ parent),-1.0,-1.0
26413425,1691514418947,2,25,-1,0,{18;45;8;10},Node Completes Validation,1.0E17,4.0020485799833984E9
26413425,1691514418947,2,25,23,12,{18;45;8;10},Appended On Chain (parentless),1.0E17,4.0020485799833984E9
26421634,1691514418947,1,25,23,12,{18;45;8;10},Node Receives Propagated Block,-1.0,-1.0
26421634,1691514418947,1,25,23,12,{18;45;8;10},Appended On Chain (w/ parent),-1.0,-1.0
26422099,1691514418947,3,25,23,12,{18;45;8;10},Node Receives Propagated Block,-1.0,-1.0
26422099,1691514418947,3,25,23,12,{18;45;8;10},Appended On Chain (w/ parent),-1.0,-1.0
26827070,1691514418948,3,27,-1,0,{83;97;85;88;58},Node Completes Validation,1.0E17,1.734070392575E10
26827070,1691514418948,3,27,25,13,{83;97;85;88;58},Appended On Chain (parentless),1.0E17,1.734070392575E10
26834496,1691514418948,1,27,25,13,{83;97;85;88;58},Node Receives Propagated Block,-1.0,-1.0
26834496,1691514418948,1,27,25,13,{83;97;85;88;58},Appended On Chain (w/ parent),-1.0,-1.0
26835600,1691514418948,2,27,25,13,{83;97;85;88;58},Node Receives Propagated Block,-1.0,-1.0
