SimTime, SysTime, NodeID, BlockID, ParentID, Height, BlockContent, EvtType, Difficulty, Cycles
2537302,1701289600823,1,11,9,5,{93;46;35;91;49},Appended On Chain (parentless),1.0E17,1.19053E10
2544918,1701289600823,3,11,9,5,{93;46;35;91;49},Node Receives Propagated Block,-1.0,-1.0
2544918,1701289600823,3,11,9,5,{93;46;35;91;49},Appended On Chain (w/ parent),-1.0,-1.0
2545582,1701289600823,2,11,9,5,{93;46;35;91;49},Node Receives Propagated Block,-1.0,-1.0
2545582,1701289600823,2,11,9,5,{93;46;35;91;49},Appended On Chain (w/ parent),-1.0,-1.0
2749560,1701289600824,3,13,-1,0,{21;13;53;28;54;60},Node Completes Validation,1.0E17,2.7807360999625E10
2749560,1701289600824,3,13,-1,0,{21;13;53;28;54;60},Discarding own Block (ERROR),1.0E17,2.7807360999625E10
3205122,1701289600824,2,15,-1,0,{21;13;53;28;54;60},Node Completes Validation,1.0E17,3.694326124549512E10
3205122,1701289600824,2,15,-1,0,{21;13;53;28;54;60},Discarding own Block (ERROR),1.0E17,3.694326124549512E10
3275334,1701289600825,3,17,-1,0,{82;63;30;11;94},Node Completes Validation,1.0E17,5.31761251425E9
3275334,1701289600825,3,17,-1,0,{82;63;30;11;94},Discarding own Block (ERROR),1.0E17,5.31761251425E9
4802803,1701289600825,1,19,-1,0,{48;17;43;25;76},Node Completes Validation,1.0E17,1.1327505E11
4802803,1701289600825,1,19,11,6,{48;17;43;25;76},Appended On Chain (parentless),1.0E17,1.1327505E11
4810255,1701289600825,3,19,11,6,{48;17;43;25;76},Node Receives Propagated Block,-1.0,-1.0
4810255,1701289600825,3,19,11,6,{48;17;43;25;76},Appended On Chain (w/ parent),-1.0,-1.0
4810905,1701289600826,2,19,11,6,{48;17;43;25;76},Node Receives Propagated Block,-1.0,-1.0
4810905,1701289600826,2,19,11,6,{48;17;43;25;76},Appended On Chain (w/ parent),-1.0,-1.0
5163286,1701289600826,1,21,-1,0,{70;12;78;62;99;20},Node Completes Validation,1.0E17,1.802415E10
5163286,1701289600826,1,21,19,7,{70;12;78;62;99;20},Appended On Chain (parentless),1.0E17,1.802415E10
5171661,1701289600826,3,21,19,7,{70;12;78;62;99;20},Node Receives Propagated Block,-1.0,-1.0
5171661,1701289600826,3,21,19,7,{70;12;78;62;99;20},Appended On Chain (w/ parent),-1.0,-1.0
5172392,1701289600827,2,21,19,7,{70;12;78;62;99;20},Node Receives Propagated Block,-1.0,-1.0
5172392,1701289600827,2,21,19,7,{70;12;78;62;99;20},Appended On Chain (w/ parent),-1.0,-1.0
7681693,1701289600827,2,23,-1,0,{82;63;30;11;94},Node Completes Validation,1.0E17,5.160858156698535E10
7681693,1701289600827,2,23,-1,0,{82;63;30;11;94},Discarding own Block (ERROR),1.0E17,5.160858156698535E10
9840631,1701289600828,1,25,-1,0,{55;86;57;95;90},Node Completes Validation,1.0E17,2.3386725E11
9840631,1701289600828,1,25,21,8,{55;86;57;95;90},Appended On Chain (parentless),1.0E17,2.3386725E11
9848261,1701289600828,3,25,21,8,{55;86;57;95;90},Node Receives Propagated Block,-1.0,-1.0
9848261,1701289600828,3,25,21,8,{55;86;57;95;90},Appended On Chain (w/ parent),-1.0,-1.0
9848926,1701289600828,2,25,21,8,{55;86;57;95;90},Node Receives Propagated Block,-1.0,-1.0
9848926,1701289600828,2,25,21,8,{55;86;57;95;90},Appended On Chain (w/ parent),-1.0,-1.0
10330583,1701289600829,2,27,-1,0,{72;26;37;73;87},Node Completes Validation,1.0E17,3.053798445885742E10
10330583,1701289600829,2,27,-1,0,{72;26;37;73;87},Discarding own Block (ERROR),1.0E17,3.053798445885742E10
10856250,1701289600829,2,29,-1,0,{16;77;52;38;44},Node Completes Validation,1.0E17,6.060202830821289E9
10856250,1701289600829,2,29,-1,0,{16;77;52;38;44},Discarding own Block (ERROR),1.0E17,6.060202830821289E9
13831703,1701289600830,2,31,-1,0,{93;46;35;91;49},Node Completes Validation,1.0E17,3.430279757636621E10
13831703,1701289600830,2,31,-1,0,{93;46;35;91;49},Discarding own Block (ERROR),1.0E17,3.430279757636621E10
15578053,1701289600830,1,33,-1,0,{39;14;36;59},Node Completes Validation,1.0E17,2.868711E11
15578053,1701289600830,1,33,25,9,{39;14;36;59},Appended On Chain (parentless),1.0E17,2.868711E11
15584763,1701289600830,3,33,25,9,{39;14;36;59},Node Receives Propagated Block,-1.0,-1.0
15584763,1701289600830,3,33,25,9,{39;14;36;59},Appended On Chain (w/ parent),-1.0,-1.0
15585348,1701289600831,2,33,25,9,{39;14;36;59},Node Receives Propagated Block,-1.0,-1.0
15585348,1701289600831,2,33,25,9,{39;14;36;59},Appended On Chain (w/ parent),-1.0,-1.0
18075936,1701289600831,3,35,-1,0,{72;26;37;73;87},Node Completes Validation,1.0E17,1.4969143855275E11
18075936,1701289600831,3,35,-1,0,{72;26;37;73;87},Discarding own Block (ERROR),1.0E17,1.4969143855275E11
18134944,1701289600831,2,37,-1,0,{48;17;43;25;76},Node Completes Validation,1.0E17,4.961032990449512E10
18134944,1701289600831,2,37,-1,0,{48;17;43;25;76},Discarding own Block (ERROR),1.0E17,4.961032990449512E10
20503808,1701289600832,2,39,-1,0,{70;12;78;62;99;20},Node Completes Validation,1.0E17,2.730967764503125E10
20503808,1701289600832,2,39,-1,0,{70;12;78;62;99;20},Discarding own Block (ERROR),1.0E17,2.730967764503125E10
23568162,1701289600832,1,41,-1,0,{61;71;5;79;41},Node Completes Validation,1.0E17,3.9950545E11
23568162,1701289600832,1,41,33,10,{61;71;5;79;41},Appended On Chain (parentless),1.0E17,3.9950545E11
23576025,1701289600832,3,41,33,10,{61;71;5;79;41},Node Receives Propagated Block,-1.0,-1.0
23576025,1701289600832,3,41,33,10,{61;71;5;79;41},Appended On Chain (w/ parent),-1.0,-1.0
23576711,1701289600833,2,41,33,10,{61;71;5;79;41},Node Receives Propagated Block,-1.0,-1.0
23576711,1701289600833,2,41,33,10,{61;71;5;79;41},Appended On Chain (w/ parent),-1.0,-1.0
24336038,1701289600833,2,43,-1,0,{55;86;57;95;90},Node Completes Validation,1.0E17,4.418023405379883E10
24336038,1701289600833,2,43,-1,0,{55;86;57;95;90},Discarding own Block (ERROR),1.0E17,4.418023405379883E10
26078826,1701289600833,3,45,-1,0,{16;77;52;38;44},Node Completes Validation,1.0E17,8.094022909875E10
26078826,1701289600833,3,45,-1,0,{16;77;52;38;44},Discarding own Block (ERROR),1.0E17,8.094022909875E10
26445071,1701289600834,2,47,-1,0,{39;14;36;59},Node Completes Validation,1.0E17,2.4314190841151367E10
26445071,1701289600834,2,47,-1,0,{39;14;36;59},Discarding own Block (ERROR),1.0E17,2.4314190841151367E10
26858691,1701289600834,1,49,-1,0,{1;27;42;84},Node Completes Validation,1.0E17,1.6452645E11
26858691,1701289600834,1,49,41,11,{1;27;42;84},Appended On Chain (parentless),1.0E17,1.6452645E11
26865752,1701289600834,3,49,41,11,{1;27;42;84},Node Receives Propagated Block,-1.0,-1.0
26865752,1701289600834,3,49,41,11,{1;27;42;84},Appended On Chain (w/ parent),-1.0,-1.0
26866368,1701289600835,2,49,41,11,{1;27;42;84},Node Receives Propagated Block,-1.0,-1.0
26866368,1701289600835,2,49,41,11,{1;27;42;84},Appended On Chain (w/ parent),-1.0,-1.0
27544523,1701289600835,1,51,-1,0,{18;45;8;10},Node Completes Validation,1.0E17,3.42916E10
27544523,1701289600835,1,51,49,12,{18;45;8;10},Appended On Chain (parentless),1.0E17,3.42916E10
27552074,1701289600835,3,51,49,12,{18;45;8;10},Node Receives Propagated Block,-1.0,-1.0
27552074,1701289600835,3,51,49,12,{18;45;8;10},Appended On Chain (w/ parent),-1.0,-1.0
27552732,1701289600836,2,51,49,12,{18;45;8;10},Node Receives Propagated Block,-1.0,-1.0
27552732,1701289600836,2,51,49,12,{18;45;8;10},Appended On Chain (w/ parent),-1.0,-1.0
29262352,1701289600836,2,53,-1,0,{61;71;5;79;41},Node Completes Validation,1.0E17,3.247929638234668E10
29262352,1701289600836,2,53,-1,0,{61;71;5;79;41},Discarding own Block (ERROR),1.0E17,3.247929638234668E10
33771872,1701289600836,1,55,-1,0,{83;97;85;88;58},Node Completes Validation,1.0E17,3.1136745E11
33771872,1701289600836,1,55,51,13,{83;97;85;88;58},Appended On Chain (parentless),1.0E17,3.1136745E11
33779662,1701289600837,3,55,51,13,{83;97;85;88;58},Node Receives Propagated Block,-1.0,-1.0
33779662,1701289600837,3,55,51,13,{83;97;85;88;58},Appended On Chain (w/ parent),-1.0,-1.0
33780341,1701289600837,2,55,51,13,{83;97;85;88;58},Node Receives Propagated Block,-1.0,-1.0
33780341,1701289600837,2,55,51,13,{83;97;85;88;58},Appended On Chain (w/ parent),-1.0,-1.0
34345040,1701289600837,1,57,-1,0,{67;33;47;32;23},Node Completes Validation,1.0E17,2.86584E10
34345040,1701289600837,1,57,55,14,{67;33;47;32;23},Appended On Chain (parentless),1.0E17,2.86584E10
34352996,1701289600837,3,57,55,14,{67;33;47;32;23},Node Receives Propagated Block,-1.0,-1.0
34352996,1701289600837,3,57,55,14,{67;33;47;32;23},Appended On Chain (w/ parent),-1.0,-1.0
34353690,1701289600838,2,57,55,14,{67;33;47;32;23},Node Receives Propagated Block,-1.0,-1.0
34353690,1701289600838,2,57,55,14,{67;33;47;32;23},Appended On Chain (w/ parent),-1.0,-1.0
35144647,1701289600838,1,59,-1,0,{69;4;19;56;65},Node Completes Validation,1.0E17,3.998035E10
35144647,1701289600838,1,59,57,15,{69;4;19;56;65},Appended On Chain (parentless),1.0E17,3.998035E10
35152904,1701289600838,3,59,57,15,{69;4;19;56;65},Node Receives Propagated Block,-1.0,-1.0
35152904,1701289600838,3,59,57,15,{69;4;19;56;65},Appended On Chain (w/ parent),-1.0,-1.0
35153624,1701289600839,2,59,57,15,{69;4;19;56;65},Node Receives Propagated Block,-1.0,-1.0
35153624,1701289600839,2,59,57,15,{69;4;19;56;65},Appended On Chain (w/ parent),-1.0,-1.0
35839925,1701289600839,1,61,-1,0,{15;40;81;9},Node Completes Validation,1.0E17,3.47639E10
35839925,1701289600839,1,61,59,16,{15;40;81;9},Appended On Chain (parentless),1.0E17,3.47639E10
35846680,1701289600839,3,61,59,16,{15;40;81;9},Node Receives Propagated Block,-1.0,-1.0
35846680,1701289600839,3,61,59,16,{15;40;81;9},Appended On Chain (w/ parent),-1.0,-1.0
35847269,1701289600840,2,61,59,16,{15;40;81;9},Node Receives Propagated Block,-1.0,-1.0
35847269,1701289600840,2,61,59,16,{15;40;81;9},Appended On Chain (w/ parent),-1.0,-1.0
36778135,1701289600840,1,63,-1,0,{64;75;98;74},Node Completes Validation,1.0E17,4.69105E10
36778135,1701289600840,1,63,61,17,{64;75;98;74},Appended On Chain (parentless),1.0E17,4.69105E10
36785658,1701289600841,3,63,61,17,{64;75;98;74},Node Receives Propagated Block,-1.0,-1.0
36785658,1701289600841,3,63,61,17,{64;75;98;74},Appended On Chain (w/ parent),-1.0,-1.0
36786314,1701289600841,2,63,61,17,{64;75;98;74},Node Receives Propagated Block,-1.0,-1.0
36786314,1701289600841,2,63,61,17,{64;75;98;74},Appended On Chain (w/ parent),-1.0,-1.0
37102490,1701289600841,2,65,-1,0,{1;27;42;84},Node Completes Validation,1.0E17,9.03857889150918E10
37102490,1701289600841,2,65,-1,0,{1;27;42;84},Discarding own Block (ERROR),1.0E17,9.03857889150918E10
37356088,1701289600842,1,67,-1,0,{2;6;31;22;89},Node Completes Validation,1.0E17,2.889765E10
37356088,1701289600842,1,67,63,18,{2;6;31;22;89},Appended On Chain (parentless),1.0E17,2.889765E10
37364033,1701289600842,3,67,63,18,{2;6;31;22;89},Node Receives Propagated Block,-1.0,-1.0
37364033,1701289600842,3,67,63,18,{2;6;31;22;89},Appended On Chain (w/ parent),-1.0,-1.0
37364726,1701289600842,2,67,63,18,{2;6;31;22;89},Node Receives Propagated Block,-1.0,-1.0
37364726,1701289600842,2,67,63,18,{2;6;31;22;89},Appended On Chain (w/ parent),-1.0,-1.0
37885213,1701289600842,1,69,-1,0,{50;7;92;100},Node Completes Validation,1.0E17,2.645625E10
37885213,1701289600842,1,69,67,19,{50;7;92;100},Appended On Chain (parentless),1.0E17,2.645625E10
37892314,1701289600843,3,69,67,19,{50;7;92;100},Node Receives Propagated Block,-1.0,-1.0
37892314,1701289600843,3,69,67,19,{50;7;92;100},Appended On Chain (w/ parent),-1.0,-1.0
37892933,1701289600843,2,69,67,19,{50;7;92;100},Node Receives Propagated Block,-1.0,-1.0
37892933,1701289600843,2,69,67,19,{50;7;92;100},Appended On Chain (w/ parent),-1.0,-1.0
39303485,1701289600843,1,71,-1,0,{3;66;34;96},Node Completes Validation,1.0E17,7.09136E10
39303485,1701289600843,1,71,69,20,{3;66;34;96},Appended On Chain (parentless),1.0E17,7.09136E10
39310580,1701289600844,3,71,69,20,{3;66;34;96},Node Receives Propagated Block,-1.0,-1.0
39310580,1701289600844,3,71,69,20,{3;66;34;96},Appended On Chain (w/ parent),-1.0,-1.0
39311199,1701289600844,2,71,69,20,{3;66;34;96},Node Receives Propagated Block,-1.0,-1.0
39311199,1701289600844,2,71,69,20,{3;66;34;96},Appended On Chain (w/ parent),-1.0,-1.0
39666970,1701289600844,1,73,-1,0,{80;68;51;29},Node Completes Validation,1.0E17,1.817425E10
39666970,1701289600844,1,73,71,21,{80;68;51;29},Appended On Chain (parentless),1.0E17,1.817425E10
39674029,1701289600845,3,73,71,21,{80;68;51;29},Node Receives Propagated Block,-1.0,-1.0
39674029,1701289600845,3,73,71,21,{80;68;51;29},Appended On Chain (w/ parent),-1.0,-1.0
39674644,1701289600845,2,73,71,21,{80;68;51;29},Node Receives Propagated Block,-1.0,-1.0
39674644,1701289600845,2,73,71,21,{80;68;51;29},Appended On Chain (w/ parent),-1.0,-1.0
43801512,1701289600845,2,74,-1,0,{18;45;8;10},Node Completes Validation,1.0E17,7.723032278635352E10
43801512,1701289600845,2,74,-1,0,{18;45;8;10},Discarding own Block (ERROR),1.0E17,7.723032278635352E10
55841637,1701289600846,3,76,-1,0,{93;46;35;91;49},Node Completes Validation,1.0E17,3.01017350102625E11
55841637,1701289600846,3,76,-1,0,{93;46;35;91;49},Discarding own Block (ERROR),1.0E17,3.01017350102625E11
63498789,1701289600846,2,78,-1,0,{83;97;85;88;58},Node Completes Validation,1.0E17,2.2708196222108496E11
63498789,1701289600846,2,78,-1,0,{83;97;85;88;58},Discarding own Block (ERROR),1.0E17,2.2708196222108496E11
63670336,1701289600846,3,80,-1,0,{48;17;43;25;76},Node Completes Validation,1.0E17,7.9178483098625E10
63670336,1701289600846,3,80,-1,0,{48;17;43;25;76},Discarding own Block (ERROR),1.0E17,7.9178483098625E10
66813738,1701289600847,2,82,-1,0,{67;33;47;32;23},Node Completes Validation,1.0E17,3.82167100347334E10
66813738,1701289600847,2,82,-1,0,{67;33;47;32;23},Discarding own Block (ERROR),1.0E17,3.82167100347334E10
75972421,1701289600847,2,84,-1,0,{69;4;19;56;65},Node Completes Validation,1.0E17,1.0558676242411035E11
75972421,1701289600847,2,84,-1,0,{69;4;19;56;65},Discarding own Block (ERROR),1.0E17,1.0558676242411035E11
79476416,1701289600847,3,86,-1,0,{70;12;78;62;99;20},Node Completes Validation,1.0E17,1.5986071736E11
79476416,1701289600847,3,86,-1,0,{70;12;78;62;99;20},Discarding own Block (ERROR),1.0E17,1.5986071736E11
81404681,1701289600848,3,88,-1,0,{55;86;57;95;90},Node Completes Validation,1.0E17,1.9502231176875E10
81404681,1701289600848,3,88,-1,0,{55;86;57;95;90},Discarding own Block (ERROR),1.0E17,1.9502231176875E10
81939790,1701289600848,2,90,-1,0,{15;40;81;9},Node Completes Validation,1.0E17,6.879539043987012E10
81939790,1701289600848,2,90,-1,0,{15;40;81;9},Discarding own Block (ERROR),1.0E17,6.879539043987012E10
83886942,1701289600848,2,92,-1,0,{64;75;98;74},Node Completes Validation,1.0E17,2.2447930082046875E10
83886942,1701289600848,2,92,-1,0,{64;75;98;74},Discarding own Block (ERROR),1.0E17,2.2447930082046875E10
83900551,1701289600849,3,94,-1,0,{39;14;36;59},Node Completes Validation,1.0E17,2.524291719625E10
83900551,1701289600849,3,94,-1,0,{39;14;36;59},Discarding own Block (ERROR),1.0E17,2.524291719625E10
95207126,1701289600849,3,96,-1,0,{61;71;5;79;41},Node Completes Validation,1.0E17,1.14353286228125E11
95207126,1701289600849,3,96,-1,0,{61;71;5;79;41},Discarding own Block (ERROR),1.0E17,1.14353286228125E11
104400340,1701289600849,3,98,-1,0,{1;27;42;84},Node Completes Validation,1.0E17,9.297901724425E10
104400340,1701289600849,3,98,-1,0,{1;27;42;84},Discarding own Block (ERROR),1.0E17,9.297901724425E10
116157261,1701289600849,2,100,-1,0,{2;6;31;22;89},Node Completes Validation,1.0E17,3.7203149247585645E11
116157261,1701289600849,2,100,-1,0,{2;6;31;22;89},Discarding own Block (ERROR),1.0E17,3.7203149247585645E11
116278368,1701289600850,3,102,-1,0,{18;45;8;10},Node Completes Validation,1.0E17,1.201328904385E11
116278368,1701289600850,3,102,-1,0,{18;45;8;10},Discarding own Block (ERROR),1.0E17,1.201328904385E11
116579664,1701289600850,3,104,-1,0,{83;97;85;88;58},Node Completes Validation,1.0E17,3.047270082E9
116579664,1701289600850,3,104,-1,0,{83;97;85;88;58},Discarding own Block (ERROR),1.0E17,3.047270082E9
126365234,1701289600850,3,106,-1,0,{67;33;47;32;23},Node Completes Validation,1.0E17,9.897003178375E10
126365234,1701289600850,3,106,-1,0,{67;33;47;32;23},Discarding own Block (ERROR),1.0E17,9.897003178375E10
134514197,1701289600851,2,108,-1,0,{50;7;92;100},Node Completes Validation,1.0E17,2.1162971141883594E11
134514197,1701289600851,2,108,-1,0,{50;7;92;100},Discarding own Block (ERROR),1.0E17,2.1162971141883594E11
135133589,1701289600851,2,110,-1,0,{3;66;34;96},Node Completes Validation,1.0E17,7.140720554625E9
135133589,1701289600851,2,110,-1,0,{3;66;34;96},Discarding own Block (ERROR),1.0E17,7.140720554625E9
136778322,1701289600851,3,112,-1,0,{69;4;19;56;65},Node Completes Validation,1.0E17,1.05316670396E11
136778322,1701289600851,3,112,-1,0,{69;4;19;56;65},Discarding own Block (ERROR),1.0E17,1.05316670396E11
137244504,1701289600852,3,114,-1,0,{15;40;81;9},Node Completes Validation,1.0E17,4.71490647525E9
137244504,1701289600852,3,114,-1,0,{15;40;81;9},Discarding own Block (ERROR),1.0E17,4.71490647525E9
138062599,1701289600852,2,116,-1,0,{80;68;51;29},Node Completes Validation,1.0E17,3.3767374960771484E10
138062599,1701289600852,2,116,-1,0,{80;68;51;29},Discarding own Block (ERROR),1.0E17,3.3767374960771484E10
153121380,1701289600852,3,117,-1,0,{64;75;98;74},Node Completes Validation,1.0E17,1.605767392545E11
153121380,1701289600852,3,117,-1,0,{64;75;98;74},Discarding own Block (ERROR),1.0E17,1.605767392545E11
162425749,1701289600852,3,119,-1,0,{2;6;31;22;89},Node Completes Validation,1.0E17,9.4103225019875E10
162425749,1701289600852,3,119,-1,0,{2;6;31;22;89},Discarding own Block (ERROR),1.0E17,9.4103225019875E10
182155128,1701289600853,3,121,-1,0,{50;7;92;100},Node Completes Validation,1.0E17,1.99540473033625E11
182155128,1701289600853,3,121,-1,0,{50;7;92;100},Discarding own Block (ERROR),1.0E17,1.99540473033625E11
188132478,1701289600853,3,123,-1,0,{3;66;34;96},Node Completes Validation,1.0E17,6.045417073125E10
188132478,1701289600853,3,123,-1,0,{3;66;34;96},Discarding own Block (ERROR),1.0E17,6.045417073125E10
190493973,1701289600853,3,125,-1,0,{80;68;51;29},Node Completes Validation,1.0E17,2.3883865243125E10
190493973,1701289600853,3,125,-1,0,{80;68;51;29},Discarding own Block (ERROR),1.0E17,2.3883865243125E10
