SimTime, SysTime, NodeID, BlockID, ParentID, Height, BlockContent, EvtType, Difficulty, Cycles
545,1691515020447,5,1,-1,0,{2;1},Node Completes Validation,1000000.0,0.0
842,1691515020448,5,3,-1,0,{6;3},Node Completes Validation,1000000.0,0.0
842,1691515020448,5,3,1,2,{6;3},Appended On Chain (parentless),1000000.0,0.0
861,1691515020449,1,5,-1,0,{1;5},Node Completes Validation,1000000.0,0.0
892,1691515020449,6,7,-1,0,{1;4},Node Completes Validation,1000000.0,0.0
987,1691515020450,9,9,-1,0,{2;1},Node Completes Validation,1000000.0,0.0
1027,1691515020450,8,11,-1,0,{2;1},Node Completes Validation,1000000.0,0.0
1050,1691515020450,7,13,-1,0,{2;1;7},Node Completes Validation,1000000.0,0.0
1071,1691515020451,4,15,-1,0,{2;1},Node Completes Validation,1000000.0,0.0
1136,1691515020451,2,17,-1,0,{2;1},Node Completes Validation,1000000.0,0.0
1162,1691515020451,10,19,-1,0,{2;1},Node Completes Validation,1000000.0,0.0
1202,1691515020451,3,21,-1,0,{2;1},Node Completes Validation,1000000.0,0.0
1318,1691515020452,2,23,-1,0,{12;9},Node Completes Validation,1000000.0,0.0
1318,1691515020452,2,23,17,2,{12;9},Appended On Chain (parentless),1000000.0,0.0
1399,1691515020453,1,25,-1,0,{2;7;13},Node Completes Validation,1000000.0,0.0
1399,1691515020453,1,25,5,2,{2;7;13},Appended On Chain (parentless),1000000.0,0.0
1413,1691515020453,7,27,-1,0,{11;5},Node Completes Validation,1000000.0,0.0
1413,1691515020453,7,27,13,2,{11;5},Appended On Chain (parentless),1000000.0,0.0
1451,1691515020453,6,29,-1,0,{2;10;16},Node Completes Validation,1000000.0,0.0
1451,1691515020453,6,29,7,2,{2;10;16},Appended On Chain (parentless),1000000.0,0.0
1457,1691515020454,8,31,-1,0,{14;5},Node Completes Validation,1000000.0,0.0
1457,1691515020454,8,31,11,2,{14;5},Appended On Chain (parentless),1000000.0,0.0
1459,1691515020454,5,33,-1,0,{15;7;8},Node Completes Validation,1000000.0,0.0
