SimTime, SysTime, NodeID, BlockID, ParentID, Height, BlockContent, EvtType, Difficulty, Cycles
1737964,1691513279849,1,3,-1,0,{21;13;53;28;54;60},Node Completes Validation,1.0E17,2.268663081255664E10
1744468,1691513279850,3,3,-1,1,{21;13;53;28;54;60},Node Receives Propagated Block,-1.0,-1.0
1745036,1691513279850,2,3,-1,1,{21;13;53;28;54;60},Node Receives Propagated Block,-1.0,-1.0
4187933,1691513279850,2,5,-1,0,{82;63;30;11;94},Node Completes Validation,1.0E17,4.827369287685547E10
4187933,1691513279850,2,5,3,2,{82;63;30;11;94},Appended On Chain (parentless),1.0E17,4.827369287685547E10
4194534,1691513279851,1,5,3,2,{82;63;30;11;94},Node Receives Propagated Block,-1.0,-1.0
4194534,1691513279851,1,5,3,2,{82;63;30;11;94},Appended On Chain (w/ parent),-1.0,-1.0
4194907,1691513279851,3,5,3,2,{82;63;30;11;94},Node Receives Propagated Block,-1.0,-1.0
4194907,1691513279851,3,5,3,2,{82;63;30;11;94},Appended On Chain (w/ parent),-1.0,-1.0
7763010,1691513279852,3,7,-1,0,{72;26;37;73;87},Node Completes Validation,1.0E17,7.8512767618375E10
7763010,1691513279852,3,7,5,3,{72;26;37;73;87},Appended On Chain (parentless),1.0E17,7.8512767618375E10
7769208,1691513279852,1,7,5,3,{72;26;37;73;87},Node Receives Propagated Block,-1.0,-1.0
7769208,1691513279852,1,7,5,3,{72;26;37;73;87},Appended On Chain (w/ parent),-1.0,-1.0
7770129,1691513279852,2,7,5,3,{72;26;37;73;87},Node Receives Propagated Block,-1.0,-1.0
7770129,1691513279852,2,7,5,3,{72;26;37;73;87},Appended On Chain (w/ parent),-1.0,-1.0
7779345,1691513279853,3,9,-1,0,{16;77;52;38;44},Node Completes Validation,1.0E17,1.65210148125E8
7779345,1691513279853,3,9,7,4,{16;77;52;38;44},Appended On Chain (parentless),1.0E17,1.65210148125E8
7787186,1691513279853,1,9,7,4,{16;77;52;38;44},Node Receives Propagated Block,-1.0,-1.0
7787186,1691513279853,1,9,7,4,{16;77;52;38;44},Appended On Chain (w/ parent),-1.0,-1.0
7788352,1691513279853,2,9,7,4,{16;77;52;38;44},Node Receives Propagated Block,-1.0,-1.0
7788352,1691513279853,2,9,7,4,{16;77;52;38;44},Appended On Chain (w/ parent),-1.0,-1.0
9183782,1691513279853,2,11,-1,0,{93;46;35;91;49},Node Completes Validation,1.0E17,5.759512819362012E10
9183782,1691513279853,2,11,9,5,{93;46;35;91;49},Appended On Chain (parentless),1.0E17,5.759512819362012E10
9191881,1691513279854,1,11,9,5,{93;46;35;91;49},Node Receives Propagated Block,-1.0,-1.0
9191881,1691513279854,1,11,9,5,{93;46;35;91;49},Appended On Chain (w/ parent),-1.0,-1.0
9192339,1691513279855,3,11,9,5,{93;46;35;91;49},Node Receives Propagated Block,-1.0,-1.0
9192339,1691513279855,3,11,9,5,{93;46;35;91;49},Appended On Chain (w/ parent),-1.0,-1.0
10977657,1691513279855,2,13,-1,0,{48;17;43;25;76},Node Completes Validation,1.0E17,2.0680861368774414E10
10977657,1691513279855,2,13,11,6,{48;17;43;25;76},Appended On Chain (parentless),1.0E17,2.0680861368774414E10
10985759,1691513279856,1,13,11,6,{48;17;43;25;76},Node Receives Propagated Block,-1.0,-1.0
10985759,1691513279856,1,13,11,6,{48;17;43;25;76},Appended On Chain (w/ parent),-1.0,-1.0
10986218,1691513279856,3,13,11,6,{48;17;43;25;76},Node Receives Propagated Block,-1.0,-1.0
10986218,1691513279856,3,13,11,6,{48;17;43;25;76},Appended On Chain (w/ parent),-1.0,-1.0
20436288,1691513279856,1,15,-1,0,{70;12;78;62;99;20},Node Completes Validation,1.0E17,2.4421796980022656E11
20436288,1691513279856,1,15,13,7,{70;12;78;62;99;20},Appended On Chain (parentless),1.0E17,2.4421796980022656E11
20444164,1691513279857,3,15,13,7,{70;12;78;62;99;20},Node Receives Propagated Block,-1.0,-1.0
20444164,1691513279857,3,15,13,7,{70;12;78;62;99;20},Appended On Chain (w/ parent),-1.0,-1.0
20444851,1691513279857,2,15,13,7,{70;12;78;62;99;20},Node Receives Propagated Block,-1.0,-1.0
20444851,1691513279857,2,15,13,7,{70;12;78;62;99;20},Appended On Chain (w/ parent),-1.0,-1.0
22063538,1691513279857,1,17,-1,0,{55;86;57;95;90},Node Completes Validation,1.0E17,2.1253439150878906E10
22063538,1691513279857,1,17,15,8,{55;86;57;95;90},Appended On Chain (parentless),1.0E17,2.1253439150878906E10
22071168,1691513279857,3,17,15,8,{55;86;57;95;90},Node Receives Propagated Block,-1.0,-1.0
22071168,1691513279857,3,17,15,8,{55;86;57;95;90},Appended On Chain (w/ parent),-1.0,-1.0
22071833,1691513279858,2,17,15,8,{55;86;57;95;90},Node Receives Propagated Block,-1.0,-1.0
22071833,1691513279858,2,17,15,8,{55;86;57;95;90},Appended On Chain (w/ parent),-1.0,-1.0
24663305,1691513279858,1,19,-1,0,{39;14;36;59},Node Completes Validation,1.0E17,3.3955440000591797E10
24663305,1691513279858,1,19,17,9,{39;14;36;59},Appended On Chain (parentless),1.0E17,3.3955440000591797E10
24670015,1691513279858,3,19,17,9,{39;14;36;59},Node Receives Propagated Block,-1.0,-1.0
24670015,1691513279858,3,19,17,9,{39;14;36;59},Appended On Chain (w/ parent),-1.0,-1.0
24670600,1691513279859,2,19,17,9,{39;14;36;59},Node Receives Propagated Block,-1.0,-1.0
24670600,1691513279859,2,19,17,9,{39;14;36;59},Appended On Chain (w/ parent),-1.0,-1.0
26855266,1691513279859,3,21,-1,0,{61;71;5;79;41},Node Completes Validation,1.0E17,1.92931480503875E11
26855266,1691513279859,3,21,19,10,{61;71;5;79;41},Appended On Chain (parentless),1.0E17,1.92931480503875E11
26863005,1691513279859,1,21,19,10,{61;71;5;79;41},Node Receives Propagated Block,-1.0,-1.0
26863005,1691513279859,1,21,19,10,{61;71;5;79;41},Appended On Chain (w/ parent),-1.0,-1.0
26864156,1691513279859,2,21,19,10,{61;71;5;79;41},Node Receives Propagated Block,-1.0,-1.0
26864156,1691513279859,2,21,19,10,{61;71;5;79;41},Appended On Chain (w/ parent),-1.0,-1.0
29051779,1691513279859,1,23,-1,0,{1;27;42;84},Node Completes Validation,1.0E17,5.731766177551953E10
29051779,1691513279859,1,23,21,11,{1;27;42;84},Appended On Chain (parentless),1.0E17,5.731766177551953E10
29059241,1691513279860,3,23,21,11,{1;27;42;84},Node Receives Propagated Block,-1.0,-1.0
29059241,1691513279860,3,23,21,11,{1;27;42;84},Appended On Chain (w/ parent),-1.0,-1.0
29059892,1691513279861,2,23,21,11,{1;27;42;84},Node Receives Propagated Block,-1.0,-1.0
29059892,1691513279861,2,23,21,11,{1;27;42;84},Appended On Chain (w/ parent),-1.0,-1.0
32668916,1691513279861,2,25,-1,0,{18;45;8;10},Node Completes Validation,1.0E17,2.500697764856416E11
32668916,1691513279861,2,25,23,12,{18;45;8;10},Appended On Chain (parentless),1.0E17,2.500697764856416E11
32677573,1691513279861,1,25,23,12,{18;45;8;10},Node Receives Propagated Block,-1.0,-1.0
32677573,1691513279861,1,25,23,12,{18;45;8;10},Appended On Chain (w/ parent),-1.0,-1.0
32678063,1691513279861,3,25,23,12,{18;45;8;10},Node Receives Propagated Block,-1.0,-1.0
32678063,1691513279861,3,25,23,12,{18;45;8;10},Appended On Chain (w/ parent),-1.0,-1.0
33370376,1691513279861,3,27,-1,0,{83;97;85;88;58},Node Completes Validation,1.0E17,6.589300815125E10
33370376,1691513279861,3,27,25,13,{83;97;85;88;58},Appended On Chain (parentless),1.0E17,6.589300815125E10
