SimTime, SysTime, NodeID, BlockID, ParentID, Height, BlockContent, EvtType, Difficulty, Cycles
14431,1701289639433,1,3,-1,0,{21;13;53;28;54;60},Node Completes Validation,1.0E17,6.724E8
20935,1701289639435,3,3,-1,1,{21;13;53;28;54;60},Node Receives Propagated Block,-1.0,-1.0
21503,1701289639436,2,3,-1,1,{21;13;53;28;54;60},Node Receives Propagated Block,-1.0,-1.0
43951,1701289639436,1,5,-1,0,{82;63;30;11;94},Node Completes Validation,1.0E17,1.476E9
43951,1701289639436,1,5,3,2,{82;63;30;11;94},Appended On Chain (parentless),1.0E17,1.476E9
51327,1701289639437,3,5,3,2,{82;63;30;11;94},Node Receives Propagated Block,-1.0,-1.0
51327,1701289639437,3,5,3,2,{82;63;30;11;94},Appended On Chain (w/ parent),-1.0,-1.0
51971,1701289639437,2,5,3,2,{82;63;30;11;94},Node Receives Propagated Block,-1.0,-1.0
51971,1701289639437,2,5,3,2,{82;63;30;11;94},Appended On Chain (w/ parent),-1.0,-1.0
1803364,1701289639437,1,7,-1,0,{72;26;37;73;87},Node Completes Validation,1.0E17,8.797065E10
1803364,1701289639437,1,7,5,3,{72;26;37;73;87},Appended On Chain (parentless),1.0E17,8.797065E10
1810648,1701289639438,3,7,5,3,{72;26;37;73;87},Node Receives Propagated Block,-1.0,-1.0
1810648,1701289639438,3,7,5,3,{72;26;37;73;87},Appended On Chain (w/ parent),-1.0,-1.0
1811283,1701289639438,2,7,5,3,{72;26;37;73;87},Node Receives Propagated Block,-1.0,-1.0
1811283,1701289639438,2,7,5,3,{72;26;37;73;87},Appended On Chain (w/ parent),-1.0,-1.0
8563515,1701289639438,3,9,-1,0,{21;13;53;28;54;60},Node Completes Validation,1.0E17,8.660897512525E10
8563515,1701289639438,3,9,-1,0,{21;13;53;28;54;60},Discarding own Block (ERROR),1.0E17,8.660897512525E10
9244289,1701289639439,1,11,-1,0,{16;77;52;38;44},Node Completes Validation,1.0E17,3.7204625E11
9244289,1701289639439,1,11,7,4,{16;77;52;38;44},Appended On Chain (parentless),1.0E17,3.7204625E11
9252130,1701289639440,3,11,7,4,{16;77;52;38;44},Node Receives Propagated Block,-1.0,-1.0
9252130,1701289639440,3,11,7,4,{16;77;52;38;44},Appended On Chain (w/ parent),-1.0,-1.0
9252813,1701289639440,2,11,7,4,{16;77;52;38;44},Node Receives Propagated Block,-1.0,-1.0
9252813,1701289639440,2,11,7,4,{16;77;52;38;44},Appended On Chain (w/ parent),-1.0,-1.0
10954026,1701289639440,2,13,-1,0,{21;13;53;28;54;60},Node Completes Validation,1.0E17,1.262772501711123E11
10954026,1701289639440,2,13,-1,0,{21;13;53;28;54;60},Discarding own Block (ERROR),1.0E17,1.262772501711123E11
