EventID, SimTime, SysTime, EventType, Node, Object
1,57,1700125000725,Event_NewTransactionArrival,3,1
2,118,1700125000825,Event_NewTransactionArrival,3,2
3,133,1700125000827,Event_NewTransactionArrival,3,3
4,139,1700125000827,Event_NewTransactionArrival,3,4
5,211,1700125000828,Event_NewTransactionArrival,2,5
6,220,1700125000828,Event_NewTransactionArrival,2,6
7,287,1700125000828,Event_NewTransactionArrival,3,7
8,633,1700125000829,Event_NewTransactionArrival,2,8
9,726,1700125000829,Event_NewTransactionArrival,3,9
10,820,1700125000830,Event_NewTransactionArrival,2,10
11,914,1700125000830,Event_TransactionPropagation,1,1
12,920,1700125000830,Event_TransactionPropagation,1,2
13,966,1700125000830,Event_NewTransactionArrival,2,11
14,983,1700125000831,Event_TransactionPropagation,1,4
15,983,1700125000831,Event_TransactionPropagation,1,5
16,994,1700125000831,Event_NewTransactionArrival,1,12
17,1027,1700125000831,Event_TransactionPropagation,3,5
18,1030,1700125000832,Event_TransactionPropagation,1,3
19,1039,1700125000832,Event_TransactionPropagation,2,2
20,1041,1700125000832,Event_TransactionPropagation,2,1
21,1104,1700125000832,Event_TransactionPropagation,1,6
22,1108,1700125000832,Event_TransactionPropagation,2,4
23,1154,1700125000832,Event_TransactionPropagation,3,6
24,1155,1700125000833,Event_NewTransactionArrival,3,13
25,1164,1700125000833,Event_TransactionPropagation,2,3
26,1270,1700125000833,Event_NewTransactionArrival,3,14
27,1395,1700125000833,Event_NewTransactionArrival,1,15
28,1410,1700125000834,Event_TransactionPropagation,1,7
29,1567,1700125000834,Event_TransactionPropagation,1,8
30,1571,1700125000834,Event_TransactionPropagation,3,12
31,1576,1700125000834,Event_TransactionPropagation,2,7
32,1620,1700125000835,Event_TransactionPropagation,3,8
33,1621,1700125000835,Event_TransactionPropagation,2,12
34,1678,1700125000835,Event_NewTransactionArrival,2,16
35,1697,1700125000835,Event_TransactionPropagation,1,9
36,1749,1700125000836,Event_NewTransactionArrival,3,17
37,1780,1700125000836,Event_TransactionPropagation,1,11
38,1781,1700125000836,Event_TransactionPropagation,1,13
39,1826,1700125000836,Event_TransactionPropagation,3,11
40,1841,1700125000836,Event_TransactionPropagation,2,9
41,1874,1700125000837,Event_TransactionPropagation,2,13
42,1918,1700125000837,Event_TransactionPropagation,1,10
43,1980,1700125000837,Event_TransactionPropagation,3,10
44,2136,1700125000837,Event_NewTransactionArrival,2,18
45,2207,1700125000837,Event_NewTransactionArrival,3,19
46,2239,1700125000838,Event_TransactionPropagation,1,14
47,2242,1700125000838,Event_NewTransactionArrival,3,20
48,2383,1700125000838,Event_TransactionPropagation,2,14
49,2513,1700125000838,Event_TransactionPropagation,3,15
50,2517,1700125000839,Event_NewTransactionArrival,2,21
51,2570,1700125000839,Event_TransactionPropagation,1,17
52,2574,1700125000839,Event_TransactionPropagation,1,16
53,2611,1700125000839,Event_TransactionPropagation,2,15
54,2625,1700125000839,Event_TransactionPropagation,3,16
55,2688,1700125000840,Event_NewTransactionArrival,1,22
56,2693,1700125000840,Event_TransactionPropagation,2,17
57,2785,1700125000840,Event_NewTransactionArrival,2,23
58,2816,1700125000840,Event_TransactionPropagation,1,19
59,2907,1700125000841,Event_TransactionPropagation,2,19
60,2965,1700125000841,Event_TransactionPropagation,1,20
61,3073,1700125000841,Event_TransactionPropagation,2,20
62,3187,1700125000841,Event_TransactionPropagation,1,21
63,3225,1700125000841,Event_TransactionPropagation,3,21
64,3233,1700125000841,Event_NewTransactionArrival,1,24
65,3290,1700125000842,Event_NewTransactionArrival,1,25
66,3293,1700125000842,Event_NewTransactionArrival,1,26
67,3306,1700125000842,Event_TransactionPropagation,1,18
68,3306,1700125000842,Event_NewTransactionArrival,3,27
69,3372,1700125000843,Event_TransactionPropagation,3,18
70,3490,1700125000843,Event_TransactionPropagation,3,22
71,3530,1700125000843,Event_NewTransactionArrival,1,28
72,3560,1700125000843,Event_TransactionPropagation,2,22
73,3616,1700125000843,Event_NewTransactionArrival,1,29
