SimTime, SysTime, NodeID, BlockID, ParentID, Height, BlockContent, EvtType, Difficulty, Cycles
708445,1700113407153,1,3,-1,0,{21;13;53;28;54;60},Node Completes Validation,1.0E17,9.240129401480469E9
714949,1700113407156,3,3,-1,1,{21;13;53;28;54;60},Node Receives Propagated Block,-1.0,-1.0
715517,1700113407156,2,3,-1,1,{21;13;53;28;54;60},Node Receives Propagated Block,-1.0,-1.0
1163293,1700113407156,3,5,-1,0,{82;63;30;11;94},Node Completes Validation,1.0E17,1.1764054845E10
1163293,1700113407156,3,5,3,2,{82;63;30;11;94},Appended On Chain (parentless),1.0E17,1.1764054845E10
1169537,1700113407158,1,5,3,2,{82;63;30;11;94},Node Receives Propagated Block,-1.0,-1.0
1169537,1700113407158,1,5,3,2,{82;63;30;11;94},Appended On Chain (w/ parent),-1.0,-1.0
1170466,1700113407159,2,5,3,2,{82;63;30;11;94},Node Receives Propagated Block,-1.0,-1.0
1170466,1700113407159,2,5,3,2,{82;63;30;11;94},Appended On Chain (w/ parent),-1.0,-1.0
3327753,1700113407159,2,7,-1,0,{72;26;37;73;87},Node Completes Validation,1.0E17,3.8357024584921875E10
3327753,1700113407159,2,7,5,3,{72;26;37;73;87},Appended On Chain (parentless),1.0E17,3.8357024584921875E10
3334303,1700113407160,1,7,5,3,{72;26;37;73;87},Node Receives Propagated Block,-1.0,-1.0
3334303,1700113407160,1,7,5,3,{72;26;37;73;87},Appended On Chain (w/ parent),-1.0,-1.0
3334674,1700113407160,3,7,5,3,{72;26;37;73;87},Node Receives Propagated Block,-1.0,-1.0
3334674,1700113407160,3,7,5,3,{72;26;37;73;87},Appended On Chain (w/ parent),-1.0,-1.0
6670181,1700113407161,2,9,-1,0,{16;77;52;38;44},Node Completes Validation,1.0E17,3.853350434289453E10
6670181,1700113407161,2,9,7,4,{16;77;52;38;44},Appended On Chain (parentless),1.0E17,3.853350434289453E10
6678705,1700113407162,1,9,7,4,{16;77;52;38;44},Node Receives Propagated Block,-1.0,-1.0
6678705,1700113407162,1,9,7,4,{16;77;52;38;44},Appended On Chain (w/ parent),-1.0,-1.0
6679188,1700113407162,3,9,7,4,{16;77;52;38;44},Node Receives Propagated Block,-1.0,-1.0
6679188,1700113407162,3,9,7,4,{16;77;52;38;44},Appended On Chain (w/ parent),-1.0,-1.0
6721036,1700113407163,2,11,-1,0,{93;46;35;91;49},Node Completes Validation,1.0E17,5.862867841455078E8
6721036,1700113407163,2,11,9,5,{93;46;35;91;49},Appended On Chain (parentless),1.0E17,5.862867841455078E8
6729316,1700113407164,1,11,9,5,{93;46;35;91;49},Node Receives Propagated Block,-1.0,-1.0
6729316,1700113407164,1,11,9,5,{93;46;35;91;49},Appended On Chain (w/ parent),-1.0,-1.0
6729784,1700113407166,3,11,9,5,{93;46;35;91;49},Node Receives Propagated Block,-1.0,-1.0
6729784,1700113407166,3,11,9,5,{93;46;35;91;49},Appended On Chain (w/ parent),-1.0,-1.0
7030809,1700113407167,1,13,-1,0,{48;17;43;25;76},Node Completes Validation,1.0E17,8.257611219155469E10
7030809,1700113407167,1,13,11,6,{48;17;43;25;76},Appended On Chain (parentless),1.0E17,8.257611219155469E10
7038223,1700113407168,3,13,11,6,{48;17;43;25;76},Node Receives Propagated Block,-1.0,-1.0
7038223,1700113407168,3,13,11,6,{48;17;43;25;76},Appended On Chain (w/ parent),-1.0,-1.0
7038870,1700113407169,2,13,11,6,{48;17;43;25;76},Node Receives Propagated Block,-1.0,-1.0
7038870,1700113407169,2,13,11,6,{48;17;43;25;76},Appended On Chain (w/ parent),-1.0,-1.0
7335324,1700113407169,1,15,-1,0,{70;12;78;62;99;20},Node Completes Validation,1.0E17,3.9772567356152344E9
7335324,1700113407169,1,15,13,7,{70;12;78;62;99;20},Appended On Chain (parentless),1.0E17,3.9772567356152344E9
7343699,1700113407170,3,15,13,7,{70;12;78;62;99;20},Node Receives Propagated Block,-1.0,-1.0
7343699,1700113407170,3,15,13,7,{70;12;78;62;99;20},Appended On Chain (w/ parent),-1.0,-1.0
7344430,1700113407170,2,15,13,7,{70;12;78;62;99;20},Node Receives Propagated Block,-1.0,-1.0
7344430,1700113407170,2,15,13,7,{70;12;78;62;99;20},Appended On Chain (w/ parent),-1.0,-1.0
21716023,1700113407171,1,17,-1,0,{55;86;57;95;90},Node Completes Validation,1.0E17,1.878256636310371E11
21716023,1700113407171,1,17,15,8,{55;86;57;95;90},Appended On Chain (parentless),1.0E17,1.878256636310371E11
21723653,1700113407172,3,17,15,8,{55;86;57;95;90},Node Receives Propagated Block,-1.0,-1.0
21723653,1700113407172,3,17,15,8,{55;86;57;95;90},Appended On Chain (w/ parent),-1.0,-1.0
21724318,1700113407173,2,17,15,8,{55;86;57;95;90},Node Receives Propagated Block,-1.0,-1.0
21724318,1700113407173,2,17,15,8,{55;86;57;95;90},Appended On Chain (w/ parent),-1.0,-1.0
25116964,1700113407173,1,19,-1,0,{39;14;36;59},Node Completes Validation,1.0E17,4.4419537624353516E10
25116964,1700113407173,1,19,17,9,{39;14;36;59},Appended On Chain (parentless),1.0E17,4.4419537624353516E10
25123674,1700113407174,3,19,17,9,{39;14;36;59},Node Receives Propagated Block,-1.0,-1.0
25123674,1700113407174,3,19,17,9,{39;14;36;59},Appended On Chain (w/ parent),-1.0,-1.0
25124259,1700113407175,2,19,17,9,{39;14;36;59},Node Receives Propagated Block,-1.0,-1.0
25124259,1700113407175,2,19,17,9,{39;14;36;59},Appended On Chain (w/ parent),-1.0,-1.0
25201194,1700113407175,2,21,-1,0,{61;71;5;79;41},Node Completes Validation,1.0E17,2.130502881589004E11
25201194,1700113407175,2,21,19,10,{61;71;5;79;41},Appended On Chain (parentless),1.0E17,2.130502881589004E11
25209520,1700113407176,1,21,19,10,{61;71;5;79;41},Node Receives Propagated Block,-1.0,-1.0
25209520,1700113407176,1,21,19,10,{61;71;5;79;41},Appended On Chain (w/ parent),-1.0,-1.0
25209990,1700113407176,3,21,19,10,{61;71;5;79;41},Node Receives Propagated Block,-1.0,-1.0
25209990,1700113407176,3,21,19,10,{61;71;5;79;41},Appended On Chain (w/ parent),-1.0,-1.0
26499499,1700113407177,2,23,-1,0,{1;27;42;84},Node Completes Validation,1.0E17,1.496763471222168E10
26499499,1700113407177,2,23,21,11,{1;27;42;84},Appended On Chain (parentless),1.0E17,1.496763471222168E10
26507176,1700113407178,1,23,21,11,{1;27;42;84},Node Receives Propagated Block,-1.0,-1.0
26507176,1700113407178,1,23,21,11,{1;27;42;84},Appended On Chain (w/ parent),-1.0,-1.0
26507610,1700113407178,3,23,21,11,{1;27;42;84},Node Receives Propagated Block,-1.0,-1.0
26507610,1700113407178,3,23,21,11,{1;27;42;84},Appended On Chain (w/ parent),-1.0,-1.0
26796543,1700113407179,1,25,-1,0,{18;45;8;10},Node Completes Validation,1.0E17,2.193690586916211E10
26796543,1700113407179,1,25,23,12,{18;45;8;10},Appended On Chain (parentless),1.0E17,2.193690586916211E10
26804250,1700113407179,3,25,23,12,{18;45;8;10},Node Receives Propagated Block,-1.0,-1.0
26804250,1700113407179,3,25,23,12,{18;45;8;10},Appended On Chain (w/ parent),-1.0,-1.0
26804922,1700113407180,2,25,23,12,{18;45;8;10},Node Receives Propagated Block,-1.0,-1.0
26804922,1700113407180,2,25,23,12,{18;45;8;10},Appended On Chain (w/ parent),-1.0,-1.0
31402496,1700113407180,2,27,-1,0,{83;97;85;88;58},Node Completes Validation,1.0E17,5.652467493471777E10
31402496,1700113407180,2,27,25,13,{83;97;85;88;58},Appended On Chain (parentless),1.0E17,5.652467493471777E10
31410835,1700113407181,1,27,25,13,{83;97;85;88;58},Node Receives Propagated Block,-1.0,-1.0
31410835,1700113407181,1,27,25,13,{83;97;85;88;58},Appended On Chain (w/ parent),-1.0,-1.0
31411307,1700113407181,3,27,25,13,{83;97;85;88;58},Node Receives Propagated Block,-1.0,-1.0
31411307,1700113407181,3,27,25,13,{83;97;85;88;58},Appended On Chain (w/ parent),-1.0,-1.0
37274863,1700113407182,3,29,-1,0,{67;33;47;32;23},Node Completes Validation,1.0E17,3.6522790503375E11
37274863,1700113407182,3,29,27,14,{67;33;47;32;23},Appended On Chain (parentless),1.0E17,3.6522790503375E11
37282483,1700113407183,1,29,27,14,{67;33;47;32;23},Node Receives Propagated Block,-1.0,-1.0
37282483,1700113407183,1,29,27,14,{67;33;47;32;23},Appended On Chain (w/ parent),-1.0,-1.0
37283616,1700113407184,2,29,27,14,{67;33;47;32;23},Node Receives Propagated Block,-1.0,-1.0
37283616,1700113407184,2,29,27,14,{67;33;47;32;23},Appended On Chain (w/ parent),-1.0,-1.0
38410791,1700113407185,2,31,-1,0,{69;4;19;56;65},Node Completes Validation,1.0E17,8.079580646727051E10
38410791,1700113407185,2,31,29,15,{69;4;19;56;65},Appended On Chain (parentless),1.0E17,8.079580646727051E10
38419604,1700113407186,1,31,29,15,{69;4;19;56;65},Node Receives Propagated Block,-1.0,-1.0
38419604,1700113407186,1,31,29,15,{69;4;19;56;65},Appended On Chain (w/ parent),-1.0,-1.0
38420103,1700113407186,3,31,29,15,{69;4;19;56;65},Node Receives Propagated Block,-1.0,-1.0
38420103,1700113407186,3,31,29,15,{69;4;19;56;65},Appended On Chain (w/ parent),-1.0,-1.0
42580663,1700113407187,1,33,-1,0,{15;40;81;9},Node Completes Validation,1.0E17,2.0615568226773438E11
42580663,1700113407187,1,33,31,16,{15;40;81;9},Appended On Chain (parentless),1.0E17,2.0615568226773438E11
42587935,1700113407187,3,33,31,16,{15;40;81;9},Node Receives Propagated Block,-1.0,-1.0
42587935,1700113407187,3,33,31,16,{15;40;81;9},Appended On Chain (w/ parent),-1.0,-1.0
42588570,1700113407188,2,33,31,16,{15;40;81;9},Node Receives Propagated Block,-1.0,-1.0
42588570,1700113407188,2,33,31,16,{15;40;81;9},Appended On Chain (w/ parent),-1.0,-1.0
43008238,1700113407188,3,35,-1,0,{64;75;98;74},Node Completes Validation,1.0E17,5.7986638078125E10
43008238,1700113407188,3,35,33,17,{64;75;98;74},Appended On Chain (parentless),1.0E17,5.7986638078125E10
43016128,1700113407189,1,35,33,17,{64;75;98;74},Node Receives Propagated Block,-1.0,-1.0
43016128,1700113407189,1,35,33,17,{64;75;98;74},Appended On Chain (w/ parent),-1.0,-1.0
43017301,1700113407189,2,35,33,17,{64;75;98;74},Node Receives Propagated Block,-1.0,-1.0
43017301,1700113407189,2,35,33,17,{64;75;98;74},Appended On Chain (w/ parent),-1.0,-1.0
45261576,1700113407190,1,37,-1,0,{2;6;31;22;89},Node Completes Validation,1.0E17,3.501528426136133E10
45261576,1700113407190,1,37,35,18,{2;6;31;22;89},Appended On Chain (parentless),1.0E17,3.501528426136133E10
45269310,1700113407190,3,37,35,18,{2;6;31;22;89},Node Receives Propagated Block,-1.0,-1.0
45269310,1700113407190,3,37,35,18,{2;6;31;22;89},Appended On Chain (w/ parent),-1.0,-1.0
45269984,1700113407191,2,37,35,18,{2;6;31;22;89},Node Receives Propagated Block,-1.0,-1.0
45269984,1700113407191,2,37,35,18,{2;6;31;22;89},Appended On Chain (w/ parent),-1.0,-1.0
49189579,1700113407191,3,39,-1,0,{50;7;92;100},Node Completes Validation,1.0E17,6.2517310206375E10
49189579,1700113407191,3,39,37,19,{50;7;92;100},Appended On Chain (parentless),1.0E17,6.2517310206375E10
49197102,1700113407192,1,39,37,19,{50;7;92;100},Node Receives Propagated Block,-1.0,-1.0
49197102,1700113407192,1,39,37,19,{50;7;92;100},Appended On Chain (w/ parent),-1.0,-1.0
49198220,1700113407192,2,39,37,19,{50;7;92;100},Node Receives Propagated Block,-1.0,-1.0
49198220,1700113407192,2,39,37,19,{50;7;92;100},Appended On Chain (w/ parent),-1.0,-1.0
50287445,1700113407193,2,41,-1,0,{3;66;34;96},Node Completes Validation,1.0E17,1.3692115387019727E11
50287445,1700113407193,2,41,39,20,{3;66;34;96},Appended On Chain (parentless),1.0E17,1.3692115387019727E11
50294974,1700113407193,1,41,39,20,{3;66;34;96},Node Receives Propagated Block,-1.0,-1.0
50294974,1700113407193,1,41,39,20,{3;66;34;96},Appended On Chain (w/ parent),-1.0,-1.0
50295400,1700113407194,3,41,39,20,{3;66;34;96},Node Receives Propagated Block,-1.0,-1.0
50295400,1700113407194,3,41,39,20,{3;66;34;96},Appended On Chain (w/ parent),-1.0,-1.0
57659134,1700113407194,2,43,-1,0,{80;68;51;29},Node Completes Validation,1.0E17,8.498522932908887E10
57659134,1700113407194,2,43,41,21,{80;68;51;29},Appended On Chain (parentless),1.0E17,8.498522932908887E10
57666808,1700113407195,1,43,41,21,{80;68;51;29},Node Receives Propagated Block,-1.0,-1.0
57666808,1700113407195,1,43,41,21,{80;68;51;29},Appended On Chain (w/ parent),-1.0,-1.0
57667242,1700113407195,3,43,41,21,{80;68;51;29},Node Receives Propagated Block,-1.0,-1.0
57667242,1700113407195,3,43,41,21,{80;68;51;29},Appended On Chain (w/ parent),-1.0,-1.0
