SimTime, SysTime, NodeID, BlockID, ParentID, Height, BlockContent, EvtType, Difficulty, Cycles
6543,1699947321145,2,35,27,6,{14;10},Propagated Block Discarded,-1.0,-1.0
6549,1699947321145,1,13,7,3,{1;4;2},Node Receives Propagated Block,-1.0,-1.0
6549,1699947321145,1,13,7,3,{1;4;2},Propagated Block Discarded,-1.0,-1.0
6600,1699947321146,1,5,1,2,{4;9;7},Node Receives Propagated Block,-1.0,-1.0
6600,1699947321146,1,5,1,2,{4;9;7},Propagated Block Discarded,-1.0,-1.0
6698,1699947321146,3,9,-1,1,{5;1;4;2},Node Receives Propagated Block,-1.0,-1.0
6698,1699947321146,3,9,-1,1,{5;1;4;2},Propagated Block Discarded,-1.0,-1.0
6819,1699947321147,1,111,-1,0,{48;45;47},Node Completes Validation,1.0E8,0.0
6819,1699947321147,1,111,99,19,{48;45;47},Appended On Chain (parentless),1.0E8,0.0
6857,1699947321147,3,13,7,3,{1;4;2},Node Receives Propagated Block,-1.0,-1.0
6857,1699947321147,3,13,7,3,{1;4;2},Propagated Block Discarded,-1.0,-1.0
6910,1699947321148,2,113,-1,0,{46;48;47},Node Completes Validation,1.0E8,0.0
6910,1699947321148,2,113,107,19,{46;48;47},Appended On Chain (parentless),1.0E8,0.0
6911,1699947321148,1,43,39,8,{17;15},Node Receives Propagated Block,-1.0,-1.0
6911,1699947321148,1,43,39,8,{17;15},Propagated Block Discarded,-1.0,-1.0
7149,1699947321150,3,43,39,8,{17;15},Node Receives Propagated Block,-1.0,-1.0
7149,1699947321150,3,43,39,8,{17;15},Propagated Block Discarded,-1.0,-1.0
7197,1699947321150,2,9,-1,1,{5;1;4;2},Node Receives Propagated Block,-1.0,-1.0
7197,1699947321150,2,9,-1,1,{5;1;4;2},Propagated Block Discarded,-1.0,-1.0
7232,1699947321151,3,115,-1,0,{52;45;50},Node Completes Validation,1.0E8,0.0
7232,1699947321151,3,115,109,20,{52;45;50},Appended On Chain (parentless),1.0E8,0.0
7233,1699947321151,3,45,41,8,{20;19;22},Node Receives Propagated Block,-1.0,-1.0
7233,1699947321151,3,45,41,8,{20;19;22},Propagated Block Discarded,-1.0,-1.0
7236,1699947321152,3,53,51,10,{26;18},Node Receives Propagated Block,-1.0,-1.0
7236,1699947321152,3,53,51,10,{26;18},Propagated Block Discarded,-1.0,-1.0
7267,1699947321152,1,21,13,4,{12;7;3},Node Receives Propagated Block,-1.0,-1.0
7267,1699947321152,1,21,13,4,{12;7;3},Propagated Block Discarded,-1.0,-1.0
7302,1699947321152,3,71,57,12,{30;27},Node Receives Propagated Block,-1.0,-1.0
7302,1699947321152,3,71,57,12,{30;27},Propagated Block Discarded,-1.0,-1.0
7311,1699947321152,1,55,49,9,{27;18},Node Receives Propagated Block,-1.0,-1.0
7311,1699947321152,1,55,49,9,{27;18},Propagated Block Discarded,-1.0,-1.0
7327,1699947321152,1,69,67,13,{38;25},Node Receives Propagated Block,-1.0,-1.0
7327,1699947321152,1,69,67,13,{38;25},Propagated Block Discarded,-1.0,-1.0
7414,1699947321153,1,37,31,7,{20;19;15},Node Receives Propagated Block,-1.0,-1.0
7414,1699947321153,1,37,31,7,{20;19;15},Propagated Block Discarded,-1.0,-1.0
7420,1699947321154,1,117,-1,0,{54;49;51},Node Completes Validation,1.0E8,0.0
7420,1699947321154,1,117,111,20,{54;49;51},Appended On Chain (parentless),1.0E8,0.0
7474,1699947321154,2,5,1,2,{4;9;7},Node Receives Propagated Block,-1.0,-1.0
7474,1699947321154,2,5,1,2,{4;9;7},Propagated Block Discarded,-1.0,-1.0
7501,1699947321155,1,73,65,12,{26;39},Node Receives Propagated Block,-1.0,-1.0
7501,1699947321155,1,73,65,12,{26;39},Propagated Block Discarded,-1.0,-1.0
7506,1699947321155,3,69,67,13,{38;25},Node Receives Propagated Block,-1.0,-1.0
7506,1699947321155,3,69,67,13,{38;25},Propagated Block Discarded,-1.0,-1.0
7573,1699947321155,2,71,57,12,{30;27},Node Receives Propagated Block,-1.0,-1.0
7573,1699947321155,2,71,57,12,{30;27},Propagated Block Discarded,-1.0,-1.0
7579,1699947321156,2,53,51,10,{26;18},Node Receives Propagated Block,-1.0,-1.0
7579,1699947321156,2,53,51,10,{26;18},Propagated Block Discarded,-1.0,-1.0
7587,1699947321156,3,21,13,4,{12;7;3},Node Receives Propagated Block,-1.0,-1.0
7587,1699947321156,3,21,13,4,{12;7;3},Propagated Block Discarded,-1.0,-1.0
7605,1699947321156,2,45,41,8,{20;19;22},Node Receives Propagated Block,-1.0,-1.0
7605,1699947321156,2,45,41,8,{20;19;22},Propagated Block Discarded,-1.0,-1.0
7665,1699947321156,3,51,45,9,{21;25;24},Node Receives Propagated Block,-1.0,-1.0
7665,1699947321156,3,51,45,9,{21;25;24},Propagated Block Discarded,-1.0,-1.0
7673,1699947321157,1,47,43,9,{20;23;19},Node Receives Propagated Block,-1.0,-1.0
7673,1699947321157,1,47,43,9,{20;23;19},Propagated Block Discarded,-1.0,-1.0
7726,1699947321157,3,119,-1,0,{53;58},Node Completes Validation,1.0E8,0.0
7726,1699947321157,3,119,115,21,{53;58},Appended On Chain (parentless),1.0E8,0.0
7745,1699947321158,1,121,-1,0,{55;56;50},Node Completes Validation,1.0E8,0.0
7745,1699947321158,1,121,117,21,{55;56;50},Appended On Chain (parentless),1.0E8,0.0
7795,1699947321159,3,57,53,11,{28;23;29},Node Receives Propagated Block,-1.0,-1.0
7795,1699947321159,3,57,53,11,{28;23;29},Propagated Block Discarded,-1.0,-1.0
7830,1699947321159,2,123,-1,0,{60;49;57},Node Completes Validation,1.0E8,0.0
7830,1699947321159,2,123,113,20,{60;49;57},Appended On Chain (parentless),1.0E8,0.0
7896,1699947321160,2,55,49,9,{27;18},Node Receives Propagated Block,-1.0,-1.0
7896,1699947321160,2,55,49,9,{27;18},Propagated Block Discarded,-1.0,-1.0
7933,1699947321160,3,47,43,9,{20;23;19},Node Receives Propagated Block,-1.0,-1.0
7933,1699947321160,3,47,43,9,{20;23;19},Propagated Block Discarded,-1.0,-1.0
7942,1699947321161,1,125,-1,0,{59;61},Node Completes Validation,1.0E8,0.0
7942,1699947321161,1,125,121,22,{59;61},Appended On Chain (parentless),1.0E8,0.0
7983,1699947321161,2,73,65,12,{26;39},Node Receives Propagated Block,-1.0,-1.0
7983,1699947321161,2,73,65,12,{26;39},Propagated Block Discarded,-1.0,-1.0
8046,1699947321161,2,51,45,9,{21;25;24},Node Receives Propagated Block,-1.0,-1.0
8046,1699947321161,2,51,45,9,{21;25;24},Propagated Block Discarded,-1.0,-1.0
8142,1699947321162,2,37,31,7,{20;19;15},Node Receives Propagated Block,-1.0,-1.0
8142,1699947321162,2,37,31,7,{20;19;15},Propagated Block Discarded,-1.0,-1.0
8158,1699947321162,2,57,53,11,{28;23;29},Node Receives Propagated Block,-1.0,-1.0
8158,1699947321162,2,57,53,11,{28;23;29},Propagated Block Discarded,-1.0,-1.0
8167,1699947321163,1,127,-1,0,{53;52},Node Completes Validation,1.0E8,0.0
8167,1699947321163,1,127,125,23,{53;52},Appended On Chain (parentless),1.0E8,0.0
8181,1699947321163,3,129,-1,0,{54;62;51},Node Completes Validation,1.0E8,0.0
8181,1699947321163,3,129,119,22,{54;62;51},Appended On Chain (parentless),1.0E8,0.0
8207,1699947321164,1,75,69,14,{26;27},Node Receives Propagated Block,-1.0,-1.0
8207,1699947321164,1,75,69,14,{26;27},Propagated Block Discarded,-1.0,-1.0
8243,1699947321164,2,131,-1,0,{52;50;51},Node Completes Validation,1.0E8,0.0
8243,1699947321164,2,131,123,21,{52;50;51},Appended On Chain (parentless),1.0E8,0.0
8287,1699947321165,2,133,-1,0,{53;54},Node Completes Validation,1.0E8,0.0
8287,1699947321165,2,133,131,22,{53;54},Appended On Chain (parentless),1.0E8,0.0
8291,1699947321166,3,89,87,16,{39;42},Node Receives Propagated Block,-1.0,-1.0
8291,1699947321166,3,89,87,16,{39;42},Propagated Block Discarded,-1.0,-1.0
8319,1699947321166,3,135,-1,0,{55;57;56},Node Completes Validation,1.0E8,0.0
8319,1699947321166,3,135,129,23,{55;57;56},Appended On Chain (parentless),1.0E8,0.0
8340,1699947321167,1,65,59,11,{28;25;24},Node Receives Propagated Block,-1.0,-1.0
8340,1699947321167,1,65,59,11,{28;25;24},Propagated Block Discarded,-1.0,-1.0
8377,1699947321167,1,67,63,12,{28;37;24},Node Receives Propagated Block,-1.0,-1.0
8377,1699947321167,1,67,63,12,{28;37;24},Propagated Block Discarded,-1.0,-1.0
8386,1699947321168,1,137,-1,0,{63;57},Node Completes Validation,1.0E8,0.0
8386,1699947321168,1,137,127,24,{63;57},Appended On Chain (parentless),1.0E8,0.0
8426,1699947321168,3,75,69,14,{26;27},Node Receives Propagated Block,-1.0,-1.0
8426,1699947321168,3,75,69,14,{26;27},Propagated Block Discarded,-1.0,-1.0
8462,1699947321169,2,139,-1,0,{55;56;64},Node Completes Validation,1.0E8,0.0
8462,1699947321169,2,139,133,23,{55;56;64},Appended On Chain (parentless),1.0E8,0.0
8577,1699947321170,2,89,87,16,{39;42},Node Receives Propagated Block,-1.0,-1.0
8577,1699947321170,2,89,87,16,{39;42},Propagated Block Discarded,-1.0,-1.0
8578,1699947321170,3,87,81,15,{35;32},Node Receives Propagated Block,-1.0,-1.0
8578,1699947321170,3,87,81,15,{35;32},Propagated Block Discarded,-1.0,-1.0
8617,1699947321170,3,67,63,12,{28;37;24},Node Receives Propagated Block,-1.0,-1.0
8617,1699947321170,3,67,63,12,{28;37;24},Propagated Block Discarded,-1.0,-1.0
8628,1699947321171,1,141,-1,0,{60;58},Node Completes Validation,1.0E8,0.0
8628,1699947321171,1,141,137,25,{60;58},Appended On Chain (parentless),1.0E8,0.0
8639,1699947321171,1,77,73,13,{30;40;29},Node Receives Propagated Block,-1.0,-1.0
8639,1699947321171,1,77,73,13,{30;40;29},Propagated Block Discarded,-1.0,-1.0
8670,1699947321171,3,143,-1,0,{60;59},Node Completes Validation,1.0E8,0.0
8670,1699947321171,3,143,135,24,{60;59},Appended On Chain (parentless),1.0E8,0.0
8711,1699947321172,1,59,55,10,{23;31;22},Node Receives Propagated Block,-1.0,-1.0
8711,1699947321172,1,59,55,10,{23;31;22},Propagated Block Discarded,-1.0,-1.0
8762,1699947321173,2,145,-1,0,{59;58},Node Completes Validation,1.0E8,0.0
8762,1699947321173,2,145,139,24,{59;58},Appended On Chain (parentless),1.0E8,0.0
8787,1699947321173,1,85,77,14,{37;38;34},Node Receives Propagated Block,-1.0,-1.0
8787,1699947321173,1,85,77,14,{37;38;34},Propagated Block Discarded,-1.0,-1.0
8803,1699947321173,3,99,93,18,{44;46},Node Receives Propagated Block,-1.0,-1.0
8803,1699947321173,3,99,93,18,{44;46},Propagated Block Discarded,-1.0,-1.0
8892,1699947321174,2,87,81,15,{35;32},Node Receives Propagated Block,-1.0,-1.0
8892,1699947321174,2,87,81,15,{35;32},Propagated Block Discarded,-1.0,-1.0
8948,1699947321174,2,147,-1,0,{62;61;65},Node Completes Validation,1.0E8,0.0
8948,1699947321174,2,147,145,25,{62;61;65},Appended On Chain (parentless),1.0E8,0.0
8970,1699947321175,2,65,59,11,{28;25;24},Node Receives Propagated Block,-1.0,-1.0
8970,1699947321175,2,65,59,11,{28;25;24},Propagated Block Discarded,-1.0,-1.0
9017,1699947321175,3,79,71,13,{37;31;34},Node Receives Propagated Block,-1.0,-1.0
9017,1699947321175,3,79,71,13,{37;31;34},Propagated Block Discarded,-1.0,-1.0
9038,1699947321176,3,149,-1,0,{61;66;68},Node Completes Validation,1.0E8,0.0
9038,1699947321176,3,149,143,25,{61;66;68},Appended On Chain (parentless),1.0E8,0.0
9042,1699947321176,1,63,61,11,{35;36;34},Node Receives Propagated Block,-1.0,-1.0
9042,1699947321176,1,63,61,11,{35;36;34},Propagated Block Discarded,-1.0,-1.0
9067,1699947321177,2,99,93,18,{44;46},Node Receives Propagated Block,-1.0,-1.0
9067,1699947321177,2,99,93,18,{44;46},Propagated Block Discarded,-1.0,-1.0
9090,1699947321177,1,105,103,18,{44;48},Node Receives Propagated Block,-1.0,-1.0
9090,1699947321177,1,105,103,18,{44;48},Propagated Block Discarded,-1.0,-1.0
9140,1699947321178,2,151,-1,0,{63;70;67},Node Completes Validation,1.0E8,0.0
9140,1699947321178,2,151,147,26,{63;70;67},Appended On Chain (parentless),1.0E8,0.0
9233,1699947321183,2,77,73,13,{30;40;29},Node Receives Propagated Block,-1.0,-1.0
