SimTime, SysTime, NodeID, BlockID, ParentID, Height, BlockContent, EvtType, Difficulty, Cycles
25377,1691542473741,8,10,-1,0,{12;44;59;2;45;74;29},Node Completes Validation,1.0E16,3.142960324667969E8
31341,1691542473744,1,10,-1,1,{12;44;59;2;45;74;29},Node Receives Propagated Block,-1.0,-1.0
31342,1691542473744,3,10,-1,1,{12;44;59;2;45;74;29},Node Receives Propagated Block,-1.0,-1.0
31350,1691542473744,10,10,-1,1,{12;44;59;2;45;74;29},Node Receives Propagated Block,-1.0,-1.0
31354,1691542473744,5,10,-1,1,{12;44;59;2;45;74;29},Node Receives Propagated Block,-1.0,-1.0
31408,1691542473744,4,10,-1,1,{12;44;59;2;45;74;29},Node Receives Propagated Block,-1.0,-1.0
31455,1691542473744,7,10,-1,1,{12;44;59;2;45;74;29},Node Receives Propagated Block,-1.0,-1.0
31460,1691542473745,6,10,-1,1,{12;44;59;2;45;74;29},Node Receives Propagated Block,-1.0,-1.0
31470,1691542473745,2,10,-1,1,{12;44;59;2;45;74;29},Node Receives Propagated Block,-1.0,-1.0
31488,1691542473745,9,10,-1,1,{12;44;59;2;45;74;29},Node Receives Propagated Block,-1.0,-1.0
171076,1691542473745,7,12,-1,0,{83;93;91;75;98},Node Completes Validation,1.0E16,1.7296954727636719E9
171076,1691542473745,7,12,10,2,{83;93;91;75;98},Appended On Chain (parentless),1.0E16,1.7296954727636719E9
177103,1691542473753,1,12,10,2,{83;93;91;75;98},Node Receives Propagated Block,-1.0,-1.0
177103,1691542473753,1,12,10,2,{83;93;91;75;98},Appended On Chain (w/ parent),-1.0,-1.0
177145,1691542473755,4,12,10,2,{83;93;91;75;98},Node Receives Propagated Block,-1.0,-1.0
177145,1691542473755,4,12,10,2,{83;93;91;75;98},Appended On Chain (w/ parent),-1.0,-1.0
177160,1691542473756,3,12,10,2,{83;93;91;75;98},Node Receives Propagated Block,-1.0,-1.0
177160,1691542473756,3,12,10,2,{83;93;91;75;98},Appended On Chain (w/ parent),-1.0,-1.0
177168,1691542473756,9,12,10,2,{83;93;91;75;98},Node Receives Propagated Block,-1.0,-1.0
177168,1691542473756,9,12,10,2,{83;93;91;75;98},Appended On Chain (w/ parent),-1.0,-1.0
177184,1691542473757,5,12,10,2,{83;93;91;75;98},Node Receives Propagated Block,-1.0,-1.0
177184,1691542473757,5,12,10,2,{83;93;91;75;98},Appended On Chain (w/ parent),-1.0,-1.0
177200,1691542473758,10,12,10,2,{83;93;91;75;98},Node Receives Propagated Block,-1.0,-1.0
177200,1691542473758,10,12,10,2,{83;93;91;75;98},Appended On Chain (w/ parent),-1.0,-1.0
177255,1691542473759,8,12,10,2,{83;93;91;75;98},Node Receives Propagated Block,-1.0,-1.0
177255,1691542473759,8,12,10,2,{83;93;91;75;98},Appended On Chain (w/ parent),-1.0,-1.0
177304,1691542473759,2,12,10,2,{83;93;91;75;98},Node Receives Propagated Block,-1.0,-1.0
177304,1691542473759,2,12,10,2,{83;93;91;75;98},Appended On Chain (w/ parent),-1.0,-1.0
