SimTime, SysTime, NodeID, BlockID, ParentID, Height, BlockContent, EvtType, Difficulty, Cycles
969630,1691542166848,8,10,-1,0,{12;44;59;2;45;74;29},Node Completes Validation,1.0E17,1.2472284256740234E10
1023245,1691542166849,1,10,-1,1,{12;44;59;2;45;74;29},Node Receives Propagated Block,-1.0,-1.0
1023303,1691542166849,3,10,-1,1,{12;44;59;2;45;74;29},Node Receives Propagated Block,-1.0,-1.0
1023920,1691542166850,10,10,-1,1,{12;44;59;2;45;74;29},Node Receives Propagated Block,-1.0,-1.0
1024308,1691542166850,5,10,-1,1,{12;44;59;2;45;74;29},Node Receives Propagated Block,-1.0,-1.0
1029047,1691542166850,4,10,-1,1,{12;44;59;2;45;74;29},Node Receives Propagated Block,-1.0,-1.0
1033930,1691542166850,7,10,-1,1,{12;44;59;2;45;74;29},Node Receives Propagated Block,-1.0,-1.0
1034513,1691542166850,6,10,-1,1,{12;44;59;2;45;74;29},Node Receives Propagated Block,-1.0,-1.0
1035648,1691542166850,2,10,-1,1,{12;44;59;2;45;74;29},Node Receives Propagated Block,-1.0,-1.0
1037807,1691542166850,9,10,-1,1,{12;44;59;2;45;74;29},Node Receives Propagated Block,-1.0,-1.0
1250435,1691542166850,1,12,-1,0,{83;93;91;75;98},Node Completes Validation,1.0E17,1.6268007292783203E10
1250435,1691542166850,1,12,10,2,{83;93;91;75;98},Appended On Chain (parentless),1.0E17,1.6268007292783203E10
1309560,1691542166851,7,12,10,2,{83;93;91;75;98},Node Receives Propagated Block,-1.0,-1.0
1309560,1691542166851,7,12,10,2,{83;93;91;75;98},Appended On Chain (w/ parent),-1.0,-1.0
1312806,1691542166851,8,12,10,2,{83;93;91;75;98},Node Receives Propagated Block,-1.0,-1.0
1312806,1691542166851,8,12,10,2,{83;93;91;75;98},Appended On Chain (w/ parent),-1.0,-1.0
1316304,1691542166852,3,12,10,2,{83;93;91;75;98},Node Receives Propagated Block,-1.0,-1.0
1316304,1691542166852,3,12,10,2,{83;93;91;75;98},Appended On Chain (w/ parent),-1.0,-1.0
1316608,1691542166852,10,12,10,2,{83;93;91;75;98},Node Receives Propagated Block,-1.0,-1.0
1316608,1691542166852,10,12,10,2,{83;93;91;75;98},Appended On Chain (w/ parent),-1.0,-1.0
1317812,1691542166852,5,12,10,2,{83;93;91;75;98},Node Receives Propagated Block,-1.0,-1.0
1317812,1691542166852,5,12,10,2,{83;93;91;75;98},Appended On Chain (w/ parent),-1.0,-1.0
1320244,1691542166852,2,12,10,2,{83;93;91;75;98},Node Receives Propagated Block,-1.0,-1.0
1320244,1691542166852,2,12,10,2,{83;93;91;75;98},Appended On Chain (w/ parent),-1.0,-1.0
1321327,1691542166852,4,12,10,2,{83;93;91;75;98},Node Receives Propagated Block,-1.0,-1.0
1321327,1691542166852,4,12,10,2,{83;93;91;75;98},Appended On Chain (w/ parent),-1.0,-1.0
1322105,1691542166852,9,12,10,2,{83;93;91;75;98},Node Receives Propagated Block,-1.0,-1.0
1322105,1691542166852,9,12,10,2,{83;93;91;75;98},Appended On Chain (w/ parent),-1.0,-1.0
1349309,1691542166853,6,12,10,2,{83;93;91;75;98},Node Receives Propagated Block,-1.0,-1.0
1349309,1691542166853,6,12,10,2,{83;93;91;75;98},Appended On Chain (w/ parent),-1.0,-1.0
2567511,1691542166853,4,14,-1,0,{77;40;63;47;53},Node Completes Validation,1.0E17,4.183262604736719E10
