SimTime, SysTime, NodeID, BlockID, ParentID, Height, BlockContent, EvtType, Difficulty, Cycles
88577,1701358090533,1,3,-1,0,{21;13;53;28;54;60},Node Completes Validation,1.0E17,4.3797E10
95081,1701358090535,3,3,-1,1,{21;13;53;28;54;60},Node Receives Propagated Block,-1.0,-1.0
95649,1701358090535,2,3,-1,1,{21;13;53;28;54;60},Node Receives Propagated Block,-1.0,-1.0
416153,1701358090535,1,5,-1,0,{82;63;30;11;94},Node Completes Validation,1.0E17,1.63788E11
416153,1701358090535,1,5,3,2,{82;63;30;11;94},Appended On Chain (parentless),1.0E17,1.63788E11
423529,1701358090537,3,5,3,2,{82;63;30;11;94},Node Receives Propagated Block,-1.0,-1.0
423529,1701358090537,3,5,3,2,{82;63;30;11;94},Appended On Chain (w/ parent),-1.0,-1.0
424173,1701358090537,2,5,3,2,{82;63;30;11;94},Node Receives Propagated Block,-1.0,-1.0
424173,1701358090537,2,5,3,2,{82;63;30;11;94},Appended On Chain (w/ parent),-1.0,-1.0
472585,1701358090537,1,7,-1,0,{72;26;37;73;87},Node Completes Validation,1.0E17,2.8216E10
472585,1701358090537,1,7,5,3,{72;26;37;73;87},Appended On Chain (parentless),1.0E17,2.8216E10
479869,1701358090537,3,7,5,3,{72;26;37;73;87},Node Receives Propagated Block,-1.0,-1.0
479869,1701358090537,3,7,5,3,{72;26;37;73;87},Appended On Chain (w/ parent),-1.0,-1.0
480504,1701358090538,2,7,5,3,{72;26;37;73;87},Node Receives Propagated Block,-1.0,-1.0
480504,1701358090538,2,7,5,3,{72;26;37;73;87},Appended On Chain (w/ parent),-1.0,-1.0
818504,1701358090538,1,9,-1,0,{16;77;52;38;44},Node Completes Validation,1.0E17,1.729595E11
818504,1701358090538,1,9,7,4,{16;77;52;38;44},Appended On Chain (parentless),1.0E17,1.729595E11
826345,1701358090539,3,9,7,4,{16;77;52;38;44},Node Receives Propagated Block,-1.0,-1.0
826345,1701358090539,3,9,7,4,{16;77;52;38;44},Appended On Chain (w/ parent),-1.0,-1.0
827028,1701358090539,2,9,7,4,{16;77;52;38;44},Node Receives Propagated Block,-1.0,-1.0
827028,1701358090539,2,9,7,4,{16;77;52;38;44},Appended On Chain (w/ parent),-1.0,-1.0
910351,1701358090539,1,11,-1,0,{93;46;35;91;49},Node Completes Validation,1.0E17,4.59235E10
910351,1701358090539,1,11,9,5,{93;46;35;91;49},Appended On Chain (parentless),1.0E17,4.59235E10
917967,1701358090540,3,11,9,5,{93;46;35;91;49},Node Receives Propagated Block,-1.0,-1.0
917967,1701358090540,3,11,9,5,{93;46;35;91;49},Appended On Chain (w/ parent),-1.0,-1.0
918631,1701358090540,2,11,9,5,{93;46;35;91;49},Node Receives Propagated Block,-1.0,-1.0
918631,1701358090540,2,11,9,5,{93;46;35;91;49},Appended On Chain (w/ parent),-1.0,-1.0
1415554,1701358090540,1,13,-1,0,{48;17;43;25;76},Node Completes Validation,1.0E17,2.526015E11
1415554,1701358090540,1,13,11,6,{48;17;43;25;76},Appended On Chain (parentless),1.0E17,2.526015E11
1423006,1701358090541,3,13,11,6,{48;17;43;25;76},Node Receives Propagated Block,-1.0,-1.0
1423006,1701358090541,3,13,11,6,{48;17;43;25;76},Appended On Chain (w/ parent),-1.0,-1.0
1423656,1701358090541,2,13,11,6,{48;17;43;25;76},Node Receives Propagated Block,-1.0,-1.0
1423656,1701358090541,2,13,11,6,{48;17;43;25;76},Appended On Chain (w/ parent),-1.0,-1.0
1473604,1701358090542,1,15,-1,0,{70;12;78;62;99;20},Node Completes Validation,1.0E17,2.9025E10
1473604,1701358090542,1,15,13,7,{70;12;78;62;99;20},Appended On Chain (parentless),1.0E17,2.9025E10
1481979,1701358090542,3,15,13,7,{70;12;78;62;99;20},Node Receives Propagated Block,-1.0,-1.0
1481979,1701358090542,3,15,13,7,{70;12;78;62;99;20},Appended On Chain (w/ parent),-1.0,-1.0
1482710,1701358090542,2,15,13,7,{70;12;78;62;99;20},Node Receives Propagated Block,-1.0,-1.0
1482710,1701358090542,2,15,13,7,{70;12;78;62;99;20},Appended On Chain (w/ parent),-1.0,-1.0
1725611,1701358090543,1,17,-1,0,{55;86;57;95;90},Node Completes Validation,1.0E17,1.260035E11
1725611,1701358090543,1,17,15,8,{55;86;57;95;90},Appended On Chain (parentless),1.0E17,1.260035E11
1733241,1701358090543,3,17,15,8,{55;86;57;95;90},Node Receives Propagated Block,-1.0,-1.0
1733241,1701358090543,3,17,15,8,{55;86;57;95;90},Appended On Chain (w/ parent),-1.0,-1.0
1733906,1701358090544,2,17,15,8,{55;86;57;95;90},Node Receives Propagated Block,-1.0,-1.0
