SimTime, SysTime, NodeID, BlockID, ParentID, Height, BlockContent, EvtType, Difficulty, Cycles
298550,1691514953640,5,10,-1,0,{12;44;59;2;45;74;29},Node Completes Validation,1.0E17,2.568152960185547E9
303507,1691514953641,9,10,-1,1,{12;44;59;2;45;74;29},Node Receives Propagated Block,-1.0,-1.0
303959,1691514953641,8,10,-1,1,{12;44;59;2;45;74;29},Node Receives Propagated Block,-1.0,-1.0
304217,1691514953641,7,10,-1,1,{12;44;59;2;45;74;29},Node Receives Propagated Block,-1.0,-1.0
304280,1691514953641,1,10,-1,1,{12;44;59;2;45;74;29},Node Receives Propagated Block,-1.0,-1.0
304453,1691514953641,4,10,-1,1,{12;44;59;2;45;74;29},Node Receives Propagated Block,-1.0,-1.0
304509,1691514953641,6,10,-1,1,{12;44;59;2;45;74;29},Node Receives Propagated Block,-1.0,-1.0
305178,1691514953641,2,10,-1,1,{12;44;59;2;45;74;29},Node Receives Propagated Block,-1.0,-1.0
305473,1691514953642,10,10,-1,1,{12;44;59;2;45;74;29},Node Receives Propagated Block,-1.0,-1.0
305916,1691514953642,3,10,-1,1,{12;44;59;2;45;74;29},Node Receives Propagated Block,-1.0,-1.0
3180621,1691514953642,7,12,-1,0,{83;93;91;75;98},Node Completes Validation,1.0E17,3.2352066613904297E10
3180621,1691514953642,7,12,10,2,{83;93;91;75;98},Appended On Chain (parentless),1.0E17,3.2352066613904297E10
3185733,1691514953642,1,12,10,2,{83;93;91;75;98},Node Receives Propagated Block,-1.0,-1.0
3185733,1691514953642,1,12,10,2,{83;93;91;75;98},Appended On Chain (w/ parent),-1.0,-1.0
3186052,1691514953643,4,12,10,2,{83;93;91;75;98},Node Receives Propagated Block,-1.0,-1.0
3186052,1691514953643,4,12,10,2,{83;93;91;75;98},Appended On Chain (w/ parent),-1.0,-1.0
3186175,1691514953643,3,12,10,2,{83;93;91;75;98},Node Receives Propagated Block,-1.0,-1.0
3186175,1691514953643,3,12,10,2,{83;93;91;75;98},Appended On Chain (w/ parent),-1.0,-1.0
3186248,1691514953643,9,12,10,2,{83;93;91;75;98},Node Receives Propagated Block,-1.0,-1.0
3186248,1691514953643,9,12,10,2,{83;93;91;75;98},Appended On Chain (w/ parent),-1.0,-1.0
3186383,1691514953643,5,12,10,2,{83;93;91;75;98},Node Receives Propagated Block,-1.0,-1.0
3186383,1691514953643,5,12,10,2,{83;93;91;75;98},Appended On Chain (w/ parent),-1.0,-1.0
3186531,1691514953643,10,12,10,2,{83;93;91;75;98},Node Receives Propagated Block,-1.0,-1.0
3186531,1691514953643,10,12,10,2,{83;93;91;75;98},Appended On Chain (w/ parent),-1.0,-1.0
3187088,1691514953643,8,12,10,2,{83;93;91;75;98},Node Receives Propagated Block,-1.0,-1.0
3187088,1691514953643,8,12,10,2,{83;93;91;75;98},Appended On Chain (w/ parent),-1.0,-1.0
3187662,1691514953643,2,12,10,2,{83;93;91;75;98},Node Receives Propagated Block,-1.0,-1.0
3187662,1691514953643,2,12,10,2,{83;93;91;75;98},Appended On Chain (w/ parent),-1.0,-1.0
