SimTime, SysTime, NodeID, BlockID, ParentBlockID, Height, Concent, Place
169630193,1701289105811,1,85,79,21,{80;68;51;29}, blockchain
169630193,1701289105811,1,79,77,20,{3;66;34;96}, blockchain
169630193,1701289105811,1,77,75,19,{50;7;92;100}, blockchain
169630193,1701289105811,1,75,69,18,{2;6;31;22;89}, blockchain
169630193,1701289105811,1,69,67,17,{64;75;98;74}, blockchain
169630193,1701289105811,1,67,65,16,{15;40;81;9}, blockchain
169630193,1701289105811,1,65,61,15,{69;4;19;56;65}, blockchain
169630193,1701289105811,1,61,59,14,{67;33;47;32;23}, blockchain
169630193,1701289105811,1,59,55,13,{83;97;85;88;58}, blockchain
169630193,1701289105811,1,55,49,12,{18;45;8;10}, blockchain
169630193,1701289105811,1,49,43,11,{1;27;42;84}, blockchain
169630193,1701289105811,1,43,35,10,{61;71;5;79;41}, blockchain
169630193,1701289105811,1,35,31,9,{39;14;36;59}, blockchain
169630193,1701289105811,1,31,29,8,{55;86;57;95;90}, blockchain
169630193,1701289105811,1,29,27,7,{70;12;78;62;99;20}, blockchain
169630193,1701289105811,1,27,19,6,{48;17;43;25;76}, blockchain
169630193,1701289105811,1,19,17,5,{93;46;35;91;49}, blockchain
169630193,1701289105811,1,17,11,4,{16;77;52;38;44}, blockchain
169630193,1701289105811,1,11,7,3,{72;26;37;73;87}, blockchain
169630193,1701289105811,1,7,3,2,{82;63;30;11;94}, blockchain
169630193,1701289105811,1,3,-1,1,{21;13;53;28;54;60}, blockchain
169630193,1701289105812,2,85,79,21,{80;68;51;29}, blockchain
169630193,1701289105812,2,79,77,20,{3;66;34;96}, blockchain
169630193,1701289105812,2,77,75,19,{50;7;92;100}, blockchain
169630193,1701289105812,2,75,69,18,{2;6;31;22;89}, blockchain
169630193,1701289105812,2,69,67,17,{64;75;98;74}, blockchain
169630193,1701289105812,2,67,65,16,{15;40;81;9}, blockchain
169630193,1701289105812,2,65,61,15,{69;4;19;56;65}, blockchain
169630193,1701289105812,2,61,59,14,{67;33;47;32;23}, blockchain
169630193,1701289105812,2,59,55,13,{83;97;85;88;58}, blockchain
169630193,1701289105812,2,55,49,12,{18;45;8;10}, blockchain
169630193,1701289105812,2,49,43,11,{1;27;42;84}, blockchain
169630193,1701289105812,2,43,35,10,{61;71;5;79;41}, blockchain
169630193,1701289105812,2,35,31,9,{39;14;36;59}, blockchain
169630193,1701289105812,2,31,29,8,{55;86;57;95;90}, blockchain
169630193,1701289105812,2,29,27,7,{70;12;78;62;99;20}, blockchain
169630193,1701289105812,2,27,19,6,{48;17;43;25;76}, blockchain
169630193,1701289105812,2,19,17,5,{93;46;35;91;49}, blockchain
169630193,1701289105812,2,17,11,4,{16;77;52;38;44}, blockchain
169630193,1701289105812,2,11,7,3,{72;26;37;73;87}, blockchain
169630193,1701289105812,2,7,3,2,{82;63;30;11;94}, blockchain
169630193,1701289105812,2,3,-1,1,{21;13;53;28;54;60}, blockchain
169630193,1701289105812,3,85,79,21,{80;68;51;29}, blockchain
169630193,1701289105812,3,79,77,20,{3;66;34;96}, blockchain
169630193,1701289105812,3,77,75,19,{50;7;92;100}, blockchain
169630193,1701289105812,3,75,69,18,{2;6;31;22;89}, blockchain
169630193,1701289105812,3,69,67,17,{64;75;98;74}, blockchain
169630193,1701289105812,3,67,65,16,{15;40;81;9}, blockchain
169630193,1701289105812,3,65,61,15,{69;4;19;56;65}, blockchain
169630193,1701289105812,3,61,59,14,{67;33;47;32;23}, blockchain
169630193,1701289105812,3,59,55,13,{83;97;85;88;58}, blockchain
169630193,1701289105812,3,55,49,12,{18;45;8;10}, blockchain
169630193,1701289105812,3,49,43,11,{1;27;42;84}, blockchain
169630193,1701289105812,3,43,35,10,{61;71;5;79;41}, blockchain
169630193,1701289105812,3,35,31,9,{39;14;36;59}, blockchain
169630193,1701289105812,3,31,29,8,{55;86;57;95;90}, blockchain
169630193,1701289105812,3,29,27,7,{70;12;78;62;99;20}, blockchain
169630193,1701289105812,3,27,19,6,{48;17;43;25;76}, blockchain
169630193,1701289105812,3,19,17,5,{93;46;35;91;49}, blockchain
169630193,1701289105812,3,17,11,4,{16;77;52;38;44}, blockchain
169630193,1701289105812,3,11,7,3,{72;26;37;73;87}, blockchain
169630193,1701289105812,3,7,3,2,{82;63;30;11;94}, blockchain
169630193,1701289105812,3,3,-1,1,{21;13;53;28;54;60}, blockchain
