SimTime, SysTime, NodeID, BlockID, ParentID, Height, BlockContent, EvtType, Difficulty, Cycles
710403,1701289105769,3,3,-1,0,{21;13;53;28;54;60},Node Completes Validation,1.0E17,7.18358199625E9
716961,1701289105772,1,3,-1,1,{21;13;53;28;54;60},Node Receives Propagated Block,-1.0,-1.0
717936,1701289105772,2,3,-1,1,{21;13;53;28;54;60},Node Receives Propagated Block,-1.0,-1.0
1221799,1701289105772,1,5,-1,0,{21;13;53;28;54;60},Node Completes Validation,1.0E17,6.10408E10
1221799,1701289105772,1,5,-1,0,{21;13;53;28;54;60},Discarding own Block (ERROR),1.0E17,6.10408E10
3355889,1701289105772,1,7,-1,0,{82;63;30;11;94},Node Completes Validation,1.0E17,1.067045E11
3355889,1701289105772,1,7,3,2,{82;63;30;11;94},Appended On Chain (parentless),1.0E17,1.067045E11
3363265,1701289105774,3,7,3,2,{82;63;30;11;94},Node Receives Propagated Block,-1.0,-1.0
3363265,1701289105774,3,7,3,2,{82;63;30;11;94},Appended On Chain (w/ parent),-1.0,-1.0
3363909,1701289105774,2,7,3,2,{82;63;30;11;94},Node Receives Propagated Block,-1.0,-1.0
3363909,1701289105774,2,7,3,2,{82;63;30;11;94},Appended On Chain (w/ parent),-1.0,-1.0
5580275,1701289105774,2,9,-1,0,{21;13;53;28;54;60},Node Completes Validation,1.0E17,6.432544223504492E10
5580275,1701289105774,2,9,-1,0,{21;13;53;28;54;60},Discarding own Block (ERROR),1.0E17,6.432544223504492E10
6639034,1701289105775,1,11,-1,0,{72;26;37;73;87},Node Completes Validation,1.0E17,1.6415725E11
6639034,1701289105775,1,11,7,3,{72;26;37;73;87},Appended On Chain (parentless),1.0E17,1.6415725E11
6646318,1701289105775,3,11,7,3,{72;26;37;73;87},Node Receives Propagated Block,-1.0,-1.0
6646318,1701289105775,3,11,7,3,{72;26;37;73;87},Appended On Chain (w/ parent),-1.0,-1.0
6646953,1701289105776,2,11,7,3,{72;26;37;73;87},Node Receives Propagated Block,-1.0,-1.0
6646953,1701289105776,2,11,7,3,{72;26;37;73;87},Appended On Chain (w/ parent),-1.0,-1.0
9495048,1701289105776,3,13,-1,0,{82;63;30;11;94},Node Completes Validation,1.0E17,8.8846801449375E10
9495048,1701289105776,3,13,-1,0,{82;63;30;11;94},Discarding own Block (ERROR),1.0E17,8.8846801449375E10
10878434,1701289105777,3,15,-1,0,{72;26;37;73;87},Node Completes Validation,1.0E17,1.399139308075E10
10878434,1701289105777,3,15,-1,0,{72;26;37;73;87},Discarding own Block (ERROR),1.0E17,1.399139308075E10
12613936,1701289105777,1,17,-1,0,{16;77;52;38;44},Node Completes Validation,1.0E17,2.987451E11
12613936,1701289105777,1,17,11,4,{16;77;52;38;44},Appended On Chain (parentless),1.0E17,2.987451E11
12621777,1701289105777,3,17,11,4,{16;77;52;38;44},Node Receives Propagated Block,-1.0,-1.0
12621777,1701289105777,3,17,11,4,{16;77;52;38;44},Appended On Chain (w/ parent),-1.0,-1.0
12622460,1701289105778,2,17,11,4,{16;77;52;38;44},Node Receives Propagated Block,-1.0,-1.0
12622460,1701289105778,2,17,11,4,{16;77;52;38;44},Appended On Chain (w/ parent),-1.0,-1.0
13291842,1701289105778,1,19,-1,0,{93;46;35;91;49},Node Completes Validation,1.0E17,3.38953E10
13291842,1701289105778,1,19,17,5,{93;46;35;91;49},Appended On Chain (parentless),1.0E17,3.38953E10
13299458,1701289105779,3,19,17,5,{93;46;35;91;49},Node Receives Propagated Block,-1.0,-1.0
13299458,1701289105779,3,19,17,5,{93;46;35;91;49},Appended On Chain (w/ parent),-1.0,-1.0
13300122,1701289105779,2,19,17,5,{93;46;35;91;49},Node Receives Propagated Block,-1.0,-1.0
13300122,1701289105779,2,19,17,5,{93;46;35;91;49},Appended On Chain (w/ parent),-1.0,-1.0
14385080,1701289105780,2,21,-1,0,{82;63;30;11;94},Node Completes Validation,1.0E17,1.015070456882959E11
14385080,1701289105780,2,21,-1,0,{82;63;30;11;94},Discarding own Block (ERROR),1.0E17,1.015070456882959E11
15280711,1701289105780,2,23,-1,0,{72;26;37;73;87},Node Completes Validation,1.0E17,1.0325368572825195E10
15280711,1701289105780,2,23,-1,0,{72;26;37;73;87},Discarding own Block (ERROR),1.0E17,1.0325368572825195E10
15854605,1701289105780,2,25,-1,0,{16;77;52;38;44},Node Completes Validation,1.0E17,6.616192462892578E9
15854605,1701289105780,2,25,-1,0,{16;77;52;38;44},Discarding own Block (ERROR),1.0E17,6.616192462892578E9
15864780,1701289105781,1,27,-1,0,{48;17;43;25;76},Node Completes Validation,1.0E17,1.286469E11
15864780,1701289105781,1,27,19,6,{48;17;43;25;76},Appended On Chain (parentless),1.0E17,1.286469E11
15872232,1701289105781,3,27,19,6,{48;17;43;25;76},Node Receives Propagated Block,-1.0,-1.0
15872232,1701289105781,3,27,19,6,{48;17;43;25;76},Appended On Chain (w/ parent),-1.0,-1.0
15872882,1701289105782,2,27,19,6,{48;17;43;25;76},Node Receives Propagated Block,-1.0,-1.0
15872882,1701289105782,2,27,19,6,{48;17;43;25;76},Appended On Chain (w/ parent),-1.0,-1.0
16011970,1701289105782,1,29,-1,0,{70;12;78;62;99;20},Node Completes Validation,1.0E17,7.3595E9
16011970,1701289105782,1,29,27,7,{70;12;78;62;99;20},Appended On Chain (parentless),1.0E17,7.3595E9
16020345,1701289105783,3,29,27,7,{70;12;78;62;99;20},Node Receives Propagated Block,-1.0,-1.0
16020345,1701289105783,3,29,27,7,{70;12;78;62;99;20},Appended On Chain (w/ parent),-1.0,-1.0
16021076,1701289105783,2,29,27,7,{70;12;78;62;99;20},Node Receives Propagated Block,-1.0,-1.0
16021076,1701289105783,2,29,27,7,{70;12;78;62;99;20},Appended On Chain (w/ parent),-1.0,-1.0
16242062,1701289105783,1,31,-1,0,{55;86;57;95;90},Node Completes Validation,1.0E17,1.15046E10
16242062,1701289105783,1,31,29,8,{55;86;57;95;90},Appended On Chain (parentless),1.0E17,1.15046E10
16249692,1701289105784,3,31,29,8,{55;86;57;95;90},Node Receives Propagated Block,-1.0,-1.0
16249692,1701289105784,3,31,29,8,{55;86;57;95;90},Appended On Chain (w/ parent),-1.0,-1.0
16250357,1701289105784,2,31,29,8,{55;86;57;95;90},Node Receives Propagated Block,-1.0,-1.0
16250357,1701289105784,2,31,29,8,{55;86;57;95;90},Appended On Chain (w/ parent),-1.0,-1.0
