SimTime, SysTime, NodeID, BlockID, ParentID, Height, BlockContent, EvtType, Difficulty, Cycles
183593,1701289383479,1,3,-1,0,{21;13;53;28;54;60},Node Completes Validation,1.0E17,9.1305E9
190097,1701289383481,3,3,-1,1,{21;13;53;28;54;60},Node Receives Propagated Block,-1.0,-1.0
190665,1701289383481,2,3,-1,1,{21;13;53;28;54;60},Node Receives Propagated Block,-1.0,-1.0
7395130,1701289383481,1,5,-1,0,{82;63;30;11;94},Node Completes Validation,1.0E17,3.6057685E11
7395130,1701289383481,1,5,3,2,{82;63;30;11;94},Appended On Chain (parentless),1.0E17,3.6057685E11
7402506,1701289383482,3,5,3,2,{82;63;30;11;94},Node Receives Propagated Block,-1.0,-1.0
7402506,1701289383482,3,5,3,2,{82;63;30;11;94},Appended On Chain (w/ parent),-1.0,-1.0
7403150,1701289383483,2,5,3,2,{82;63;30;11;94},Node Receives Propagated Block,-1.0,-1.0
7403150,1701289383483,2,5,3,2,{82;63;30;11;94},Appended On Chain (w/ parent),-1.0,-1.0
8527773,1701289383483,1,7,-1,0,{72;26;37;73;87},Node Completes Validation,1.0E17,5.663215E10
8527773,1701289383483,1,7,5,3,{72;26;37;73;87},Appended On Chain (parentless),1.0E17,5.663215E10
8535057,1701289383483,3,7,5,3,{72;26;37;73;87},Node Receives Propagated Block,-1.0,-1.0
8535057,1701289383483,3,7,5,3,{72;26;37;73;87},Appended On Chain (w/ parent),-1.0,-1.0
8535692,1701289383484,2,7,5,3,{72;26;37;73;87},Node Receives Propagated Block,-1.0,-1.0
8535692,1701289383484,2,7,5,3,{72;26;37;73;87},Appended On Chain (w/ parent),-1.0,-1.0
9075879,1701289383484,1,9,-1,0,{16;77;52;38;44},Node Completes Validation,1.0E17,2.74053E10
9075879,1701289383484,1,9,7,4,{16;77;52;38;44},Appended On Chain (parentless),1.0E17,2.74053E10
9083720,1701289383484,3,9,7,4,{16;77;52;38;44},Node Receives Propagated Block,-1.0,-1.0
9083720,1701289383484,3,9,7,4,{16;77;52;38;44},Appended On Chain (w/ parent),-1.0,-1.0
9084403,1701289383485,2,9,7,4,{16;77;52;38;44},Node Receives Propagated Block,-1.0,-1.0
9084403,1701289383485,2,9,7,4,{16;77;52;38;44},Appended On Chain (w/ parent),-1.0,-1.0
9221543,1701289383485,1,11,-1,0,{93;46;35;91;49},Node Completes Validation,1.0E17,7.2832E9
9221543,1701289383485,1,11,9,5,{93;46;35;91;49},Appended On Chain (parentless),1.0E17,7.2832E9
9229159,1701289383486,3,11,9,5,{93;46;35;91;49},Node Receives Propagated Block,-1.0,-1.0
9229159,1701289383486,3,11,9,5,{93;46;35;91;49},Appended On Chain (w/ parent),-1.0,-1.0
9229823,1701289383486,2,11,9,5,{93;46;35;91;49},Node Receives Propagated Block,-1.0,-1.0
9229823,1701289383486,2,11,9,5,{93;46;35;91;49},Appended On Chain (w/ parent),-1.0,-1.0
9904308,1701289383486,1,13,-1,0,{48;17;43;25;76},Node Completes Validation,1.0E17,3.413825E10
9904308,1701289383486,1,13,11,6,{48;17;43;25;76},Appended On Chain (parentless),1.0E17,3.413825E10
9911760,1701289383487,3,13,11,6,{48;17;43;25;76},Node Receives Propagated Block,-1.0,-1.0
9911760,1701289383487,3,13,11,6,{48;17;43;25;76},Appended On Chain (w/ parent),-1.0,-1.0
9912410,1701289383487,2,13,11,6,{48;17;43;25;76},Node Receives Propagated Block,-1.0,-1.0
9912410,1701289383487,2,13,11,6,{48;17;43;25;76},Appended On Chain (w/ parent),-1.0,-1.0
11517326,1701289383487,1,15,-1,0,{70;12;78;62;99;20},Node Completes Validation,1.0E17,8.06509E10
11517326,1701289383487,1,15,13,7,{70;12;78;62;99;20},Appended On Chain (parentless),1.0E17,8.06509E10
11525701,1701289383488,3,15,13,7,{70;12;78;62;99;20},Node Receives Propagated Block,-1.0,-1.0
11525701,1701289383488,3,15,13,7,{70;12;78;62;99;20},Appended On Chain (w/ parent),-1.0,-1.0
11526432,1701289383488,2,15,13,7,{70;12;78;62;99;20},Node Receives Propagated Block,-1.0,-1.0
11526432,1701289383488,2,15,13,7,{70;12;78;62;99;20},Appended On Chain (w/ parent),-1.0,-1.0
13918343,1701289383489,1,17,-1,0,{55;86;57;95;90},Node Completes Validation,1.0E17,1.2005085E11
13918343,1701289383489,1,17,15,8,{55;86;57;95;90},Appended On Chain (parentless),1.0E17,1.2005085E11
13925973,1701289383489,3,17,15,8,{55;86;57;95;90},Node Receives Propagated Block,-1.0,-1.0
13925973,1701289383489,3,17,15,8,{55;86;57;95;90},Appended On Chain (w/ parent),-1.0,-1.0
13926638,1701289383490,2,17,15,8,{55;86;57;95;90},Node Receives Propagated Block,-1.0,-1.0
13926638,1701289383490,2,17,15,8,{55;86;57;95;90},Appended On Chain (w/ parent),-1.0,-1.0
