SimTime, SysTime, NodeID, BlockID, ParentID, Height, BlockContent, EvtType, Difficulty, Cycles
4983,1691542640350,1,10,-1,0,{12;2;29;18;14;11},Node Completes Validation,1.0E15,5.33409405390625E7
10850,1691542640361,7,10,-1,1,{12;2;29;18;14;11},Node Receives Propagated Block,-1.0,-1.0
10886,1691542640362,8,10,-1,1,{12;2;29;18;14;11},Node Receives Propagated Block,-1.0,-1.0
10921,1691542640362,3,10,-1,1,{12;2;29;18;14;11},Node Receives Propagated Block,-1.0,-1.0
10924,1691542640363,10,10,-1,1,{12;2;29;18;14;11},Node Receives Propagated Block,-1.0,-1.0
10936,1691542640363,5,10,-1,1,{12;2;29;18;14;11},Node Receives Propagated Block,-1.0,-1.0
10957,1691542640363,2,10,-1,1,{12;2;29;18;14;11},Node Receives Propagated Block,-1.0,-1.0
10967,1691542640363,4,10,-1,1,{12;2;29;18;14;11},Node Receives Propagated Block,-1.0,-1.0
10973,1691542640363,9,10,-1,1,{12;2;29;18;14;11},Node Receives Propagated Block,-1.0,-1.0
11141,1691542640363,6,10,-1,1,{12;2;29;18;14;11},Node Receives Propagated Block,-1.0,-1.0
29709,1691542640366,9,12,-1,0,{44;59;45;74;83;93},Node Completes Validation,1.0E15,3.25119609015625E8
29709,1691542640366,9,12,10,2,{44;59;45;74;83;93},Appended On Chain (parentless),1.0E15,3.25119609015625E8
34209,1691542640367,1,14,-1,0,{44;59;45;74;83;93},Node Completes Validation,1.0E15,3.8171947311328125E8
34209,1691542640367,1,14,10,2,{44;59;45;74;83;93},Appended On Chain (parentless),1.0E15,3.8171947311328125E8
35427,1691542640368,3,12,10,2,{44;59;45;74;83;93},Node Receives Propagated Block,-1.0,-1.0
35427,1691542640368,3,12,10,2,{44;59;45;74;83;93},Appended On Chain (w/ parent),-1.0,-1.0
35445,1691542640368,5,12,10,2,{44;59;45;74;83;93},Node Receives Propagated Block,-1.0,-1.0
35445,1691542640368,5,12,10,2,{44;59;45;74;83;93},Appended On Chain (w/ parent),-1.0,-1.0
35518,1691542640368,7,12,10,2,{44;59;45;74;83;93},Node Receives Propagated Block,-1.0,-1.0
35518,1691542640368,7,12,10,2,{44;59;45;74;83;93},Appended On Chain (w/ parent),-1.0,-1.0
35576,1691542640368,1,12,10,2,{44;59;45;74;83;93},Node Receives Propagated Block,-1.0,-1.0
35576,1691542640368,1,12,10,2,{44;59;45;74;83;93},Propagated Block Discarded,-1.0,-1.0
35588,1691542640368,4,12,10,2,{44;59;45;74;83;93},Node Receives Propagated Block,-1.0,-1.0
35588,1691542640368,4,12,10,2,{44;59;45;74;83;93},Appended On Chain (w/ parent),-1.0,-1.0
35629,1691542640369,10,12,10,2,{44;59;45;74;83;93},Node Receives Propagated Block,-1.0,-1.0
35629,1691542640369,10,12,10,2,{44;59;45;74;83;93},Appended On Chain (w/ parent),-1.0,-1.0
35633,1691542640369,8,12,10,2,{44;59;45;74;83;93},Node Receives Propagated Block,-1.0,-1.0
35633,1691542640369,8,12,10,2,{44;59;45;74;83;93},Appended On Chain (w/ parent),-1.0,-1.0
35646,1691542640369,6,12,10,2,{44;59;45;74;83;93},Node Receives Propagated Block,-1.0,-1.0
35646,1691542640369,6,12,10,2,{44;59;45;74;83;93},Appended On Chain (w/ parent),-1.0,-1.0
35667,1691542640369,2,12,10,2,{44;59;45;74;83;93},Node Receives Propagated Block,-1.0,-1.0
35667,1691542640369,2,12,10,2,{44;59;45;74;83;93},Appended On Chain (w/ parent),-1.0,-1.0
38847,1691542640369,9,16,-1,0,{91;75;98;77;40},Node Completes Validation,1.0E15,1.037485328671875E8
38847,1691542640369,9,16,12,3,{91;75;98;77;40},Appended On Chain (parentless),1.0E15,1.037485328671875E8
42900,1691542640370,7,14,10,2,{44;59;45;74;83;93},Node Receives Propagated Block,-1.0,-1.0
42900,1691542640370,7,14,10,2,{44;59;45;74;83;93},Propagated Block Discarded,-1.0,-1.0
42954,1691542640370,8,14,10,2,{44;59;45;74;83;93},Node Receives Propagated Block,-1.0,-1.0
42954,1691542640370,8,14,10,2,{44;59;45;74;83;93},Propagated Block Discarded,-1.0,-1.0
43006,1691542640370,3,14,10,2,{44;59;45;74;83;93},Node Receives Propagated Block,-1.0,-1.0
43006,1691542640370,3,14,10,2,{44;59;45;74;83;93},Propagated Block Discarded,-1.0,-1.0
43010,1691542640370,10,14,10,2,{44;59;45;74;83;93},Node Receives Propagated Block,-1.0,-1.0
43010,1691542640370,10,14,10,2,{44;59;45;74;83;93},Propagated Block Discarded,-1.0,-1.0
43027,1691542640370,5,14,10,2,{44;59;45;74;83;93},Node Receives Propagated Block,-1.0,-1.0
43027,1691542640370,5,14,10,2,{44;59;45;74;83;93},Propagated Block Discarded,-1.0,-1.0
43060,1691542640370,2,14,10,2,{44;59;45;74;83;93},Node Receives Propagated Block,-1.0,-1.0
43060,1691542640370,2,14,10,2,{44;59;45;74;83;93},Propagated Block Discarded,-1.0,-1.0
43073,1691542640370,4,14,10,2,{44;59;45;74;83;93},Node Receives Propagated Block,-1.0,-1.0
43073,1691542640370,4,14,10,2,{44;59;45;74;83;93},Propagated Block Discarded,-1.0,-1.0
43083,1691542640370,9,14,10,2,{44;59;45;74;83;93},Node Receives Propagated Block,-1.0,-1.0
43083,1691542640370,9,14,10,2,{44;59;45;74;83;93},Propagated Block Discarded,-1.0,-1.0
43332,1691542640370,6,14,10,2,{44;59;45;74;83;93},Node Receives Propagated Block,-1.0,-1.0
43332,1691542640370,6,14,10,2,{44;59;45;74;83;93},Propagated Block Discarded,-1.0,-1.0
43992,1691542640370,7,18,-1,0,{91;75;98;77;40},Node Completes Validation,1.0E15,4.366185030839844E8
43992,1691542640370,7,18,12,3,{91;75;98;77;40},Appended On Chain (parentless),1.0E15,4.366185030839844E8
