SimTime, SysTime, NodeID, BlockID, ParentBlockID, Height, Concent, Place
748640,1691542640397,1,70,60,6,{26;8;3;31}, blockchain
748640,1691542640397,1,60,46,5,{9;64;52;15;7}, blockchain
748640,1691542640397,1,46,38,4,{20;82;10;24}, blockchain
748640,1691542640397,1,38,14,3,{35;71;25;68;23}, blockchain
748640,1691542640397,1,14,10,2,{44;59;45;74;83;93}, blockchain
748640,1691542640397,1,10,-1,1,{12;2;29;18;14;11}, blockchain
748640,1691542640397,1,16,12,-1,{91;75;98;77;40}, orphans
748640,1691542640397,1,18,12,-1,{91;75;98;77;40}, orphans
748640,1691542640397,1,20,12,-1,{91;75;98;77;40}, orphans
748640,1691542640397,1,22,16,-1,{63;47;53;80;58}, orphans
748640,1691542640397,1,24,18,-1,{70;95;78;100;87}, orphans
748640,1691542640397,1,26,20,-1,{90;34;66;94;43}, orphans
748640,1691542640397,1,28,22,-1,{6;21;81;54;62}, orphans
748640,1691542640397,1,30,22,-1,{6;21;81;54;62}, orphans
748640,1691542640397,1,34,28,-1,{61;1;48;76;49}, orphans
748640,1691542640397,1,32,26,-1,{61;1;48;76;49}, orphans
748640,1691542640397,1,36,34,-1,{5;97;38;28;37}, orphans
748640,1691542640397,1,52,40,-1,{86;85;56;46;57}, orphans
748640,1691542640397,1,50,44,-1,{86;85;56;46;57}, orphans
748640,1691542640397,1,54,48,-1,{86;85;56;46;57}, orphans
748640,1691542640397,1,64,56,-1,{99;33;84;30}, orphans
748640,1691542640397,1,66,42,-1,{99;33;84;30}, orphans
748640,1691542640397,1,68,52,-1,{99;33;84;30}, orphans
748640,1691542640397,1,74,68,-1,{32;42;4;55}, orphans
748640,1691542640397,1,76,24,-1,{65;22;79;73}, orphans
748640,1691542640397,1,78,74,-1,{65;22;79;73}, orphans
748640,1691542640397,1,80,64,-1,{65;22;79;73}, orphans
748640,1691542640397,1,82,80,-1,{17;16;51;69}, orphans
748640,1691542640397,1,84,74,-1,{17;16;51;69}, orphans
748640,1691542640397,1,86,66,-1,{72;36;50;39}, orphans
748640,1691542640397,1,90,84,-1,{92;41;67;19;13}, orphans
748640,1691542640397,1,88,58,-1,{92;41;67;19;13}, orphans
748640,1691542640397,1,92,82,-1,{92;41;67;19;13}, orphans
748640,1691542640397,1,94,90,-1,{27;96;89;60}, orphans
748640,1691542640397,1,95,86,-1,{27;96;89;60}, orphans
748640,1691542640397,1,96,90,-1,{27;96;89;60}, orphans
748640,1691542640398,2,94,90,14,{27;96;89;60}, blockchain
748640,1691542640398,2,90,84,13,{92;41;67;19;13}, blockchain
748640,1691542640398,2,84,74,12,{17;16;51;69}, blockchain
748640,1691542640398,2,78,74,12,{65;22;79;73}, blockchain
748640,1691542640398,2,74,68,11,{32;42;4;55}, blockchain
748640,1691542640398,2,72,68,11,{26;8;3;31}, blockchain
748640,1691542640398,2,68,52,10,{99;33;84;30}, blockchain
748640,1691542640398,2,62,52,10,{9;64;52;15;7}, blockchain
748640,1691542640398,2,52,40,9,{86;85;56;46;57}, blockchain
748640,1691542640398,2,40,36,8,{35;71;25;68;23}, blockchain
748640,1691542640398,2,36,34,7,{5;97;38;28;37}, blockchain
748640,1691542640398,2,34,28,6,{61;1;48;76;49}, blockchain
748640,1691542640398,2,28,22,5,{6;21;81;54;62}, blockchain
748640,1691542640398,2,22,16,4,{63;47;53;80;58}, blockchain
748640,1691542640398,2,16,12,3,{91;75;98;77;40}, blockchain
748640,1691542640398,2,12,10,2,{44;59;45;74;83;93}, blockchain
748640,1691542640398,2,10,-1,1,{12;2;29;18;14;11}, blockchain
748640,1691542640398,2,24,18,-1,{70;95;78;100;87}, orphans
748640,1691542640398,2,26,20,-1,{90;34;66;94;43}, orphans
748640,1691542640398,2,38,14,-1,{35;71;25;68;23}, orphans
748640,1691542640398,2,46,38,-1,{20;82;10;24}, orphans
748640,1691542640398,2,48,30,-1,{20;82;10;24}, orphans
748640,1691542640398,2,56,50,-1,{9;64;52;15;7}, orphans
748640,1691542640398,2,58,54,-1,{9;64;52;15;7}, orphans
748640,1691542640398,2,60,46,-1,{9;64;52;15;7}, orphans
748640,1691542640398,2,64,56,-1,{99;33;84;30}, orphans
748640,1691542640398,2,66,42,-1,{99;33;84;30}, orphans
748640,1691542640398,2,70,60,-1,{26;8;3;31}, orphans
748640,1691542640398,2,76,24,-1,{65;22;79;73}, orphans
748640,1691542640398,2,82,80,-1,{17;16;51;69}, orphans
748640,1691542640398,2,86,66,-1,{72;36;50;39}, orphans
748640,1691542640398,3,94,90,14,{27;96;89;60}, blockchain
748640,1691542640398,3,90,84,13,{92;41;67;19;13}, blockchain
748640,1691542640398,3,84,74,12,{17;16;51;69}, blockchain
748640,1691542640398,3,78,74,12,{65;22;79;73}, blockchain
748640,1691542640398,3,74,68,11,{32;42;4;55}, blockchain
748640,1691542640398,3,72,68,11,{26;8;3;31}, blockchain
748640,1691542640398,3,68,52,10,{99;33;84;30}, blockchain
748640,1691542640398,3,62,52,10,{9;64;52;15;7}, blockchain
748640,1691542640398,3,52,40,9,{86;85;56;46;57}, blockchain
748640,1691542640398,3,40,36,8,{35;71;25;68;23}, blockchain
748640,1691542640398,3,36,34,7,{5;97;38;28;37}, blockchain
748640,1691542640398,3,34,28,6,{61;1;48;76;49}, blockchain
748640,1691542640398,3,28,22,5,{6;21;81;54;62}, blockchain
748640,1691542640398,3,22,16,4,{63;47;53;80;58}, blockchain
748640,1691542640398,3,16,12,3,{91;75;98;77;40}, blockchain
748640,1691542640398,3,12,10,2,{44;59;45;74;83;93}, blockchain
748640,1691542640398,3,10,-1,1,{12;2;29;18;14;11}, blockchain
748640,1691542640398,3,24,18,-1,{70;95;78;100;87}, orphans
748640,1691542640398,3,26,20,-1,{90;34;66;94;43}, orphans
748640,1691542640398,3,38,14,-1,{35;71;25;68;23}, orphans
748640,1691542640398,3,46,38,-1,{20;82;10;24}, orphans
748640,1691542640398,3,48,30,-1,{20;82;10;24}, orphans
748640,1691542640398,3,56,50,-1,{9;64;52;15;7}, orphans
748640,1691542640398,3,58,54,-1,{9;64;52;15;7}, orphans
748640,1691542640398,3,60,46,-1,{9;64;52;15;7}, orphans
748640,1691542640398,3,64,56,-1,{99;33;84;30}, orphans
748640,1691542640398,3,66,42,-1,{99;33;84;30}, orphans
748640,1691542640398,3,70,60,-1,{26;8;3;31}, orphans
748640,1691542640398,3,76,24,-1,{65;22;79;73}, orphans
748640,1691542640398,3,82,80,-1,{17;16;51;69}, orphans
748640,1691542640398,3,86,66,-1,{72;36;50;39}, orphans
748640,1691542640398,4,94,90,14,{27;96;89;60}, blockchain
748640,1691542640398,4,90,84,13,{92;41;67;19;13}, blockchain
748640,1691542640398,4,84,74,12,{17;16;51;69}, blockchain
748640,1691542640398,4,78,74,12,{65;22;79;73}, blockchain
748640,1691542640398,4,74,68,11,{32;42;4;55}, blockchain
748640,1691542640398,4,72,68,11,{26;8;3;31}, blockchain
748640,1691542640398,4,68,52,10,{99;33;84;30}, blockchain
748640,1691542640398,4,62,52,10,{9;64;52;15;7}, blockchain
748640,1691542640398,4,52,40,9,{86;85;56;46;57}, blockchain
748640,1691542640398,4,40,36,8,{35;71;25;68;23}, blockchain
748640,1691542640398,4,36,34,7,{5;97;38;28;37}, blockchain
748640,1691542640398,4,34,28,6,{61;1;48;76;49}, blockchain
748640,1691542640398,4,28,22,5,{6;21;81;54;62}, blockchain
748640,1691542640398,4,22,16,4,{63;47;53;80;58}, blockchain
748640,1691542640398,4,16,12,3,{91;75;98;77;40}, blockchain
748640,1691542640398,4,12,10,2,{44;59;45;74;83;93}, blockchain
748640,1691542640398,4,10,-1,1,{12;2;29;18;14;11}, blockchain
748640,1691542640398,4,24,18,-1,{70;95;78;100;87}, orphans
748640,1691542640398,4,26,20,-1,{90;34;66;94;43}, orphans
748640,1691542640398,4,38,14,-1,{35;71;25;68;23}, orphans
748640,1691542640398,4,46,38,-1,{20;82;10;24}, orphans
748640,1691542640398,4,48,30,-1,{20;82;10;24}, orphans
748640,1691542640398,4,56,50,-1,{9;64;52;15;7}, orphans
748640,1691542640398,4,58,54,-1,{9;64;52;15;7}, orphans
748640,1691542640398,4,60,46,-1,{9;64;52;15;7}, orphans
748640,1691542640398,4,64,56,-1,{99;33;84;30}, orphans
748640,1691542640398,4,66,42,-1,{99;33;84;30}, orphans
748640,1691542640398,4,70,60,-1,{26;8;3;31}, orphans
748640,1691542640398,4,76,24,-1,{65;22;79;73}, orphans
748640,1691542640398,4,82,80,-1,{17;16;51;69}, orphans
748640,1691542640398,4,86,66,-1,{72;36;50;39}, orphans
748640,1691542640398,5,94,90,14,{27;96;89;60}, blockchain
748640,1691542640398,5,90,84,13,{92;41;67;19;13}, blockchain
748640,1691542640398,5,84,74,12,{17;16;51;69}, blockchain
748640,1691542640398,5,78,74,12,{65;22;79;73}, blockchain
748640,1691542640398,5,74,68,11,{32;42;4;55}, blockchain
748640,1691542640398,5,72,68,11,{26;8;3;31}, blockchain
748640,1691542640398,5,68,52,10,{99;33;84;30}, blockchain
748640,1691542640398,5,62,52,10,{9;64;52;15;7}, blockchain
748640,1691542640398,5,52,40,9,{86;85;56;46;57}, blockchain
748640,1691542640398,5,40,36,8,{35;71;25;68;23}, blockchain
748640,1691542640398,5,36,34,7,{5;97;38;28;37}, blockchain
748640,1691542640398,5,34,28,6,{61;1;48;76;49}, blockchain
748640,1691542640398,5,28,22,5,{6;21;81;54;62}, blockchain
748640,1691542640398,5,22,16,4,{63;47;53;80;58}, blockchain
748640,1691542640398,5,16,12,3,{91;75;98;77;40}, blockchain
748640,1691542640398,5,12,10,2,{44;59;45;74;83;93}, blockchain
748640,1691542640398,5,10,-1,1,{12;2;29;18;14;11}, blockchain
748640,1691542640398,5,24,18,-1,{70;95;78;100;87}, orphans
748640,1691542640398,5,26,20,-1,{90;34;66;94;43}, orphans
748640,1691542640398,5,46,38,-1,{20;82;10;24}, orphans
748640,1691542640398,5,48,30,-1,{20;82;10;24}, orphans
748640,1691542640398,5,64,56,-1,{99;33;84;30}, orphans
748640,1691542640398,5,66,42,-1,{99;33;84;30}, orphans
748640,1691542640398,5,70,60,-1,{26;8;3;31}, orphans
748640,1691542640398,5,76,24,-1,{65;22;79;73}, orphans
748640,1691542640398,5,86,66,-1,{72;36;50;39}, orphans
748640,1691542640398,5,88,58,-1,{92;41;67;19;13}, orphans
748640,1691542640398,6,92,82,14,{92;41;67;19;13}, blockchain
748640,1691542640398,6,82,80,13,{17;16;51;69}, blockchain
748640,1691542640398,6,80,64,12,{65;22;79;73}, blockchain
748640,1691542640398,6,64,56,11,{99;33;84;30}, blockchain
748640,1691542640398,6,56,50,10,{9;64;52;15;7}, blockchain
748640,1691542640398,6,50,44,9,{86;85;56;46;57}, blockchain
748640,1691542640398,6,44,36,8,{35;71;25;68;23}, blockchain
748640,1691542640398,6,36,34,7,{5;97;38;28;37}, blockchain
748640,1691542640398,6,34,28,6,{61;1;48;76;49}, blockchain
748640,1691542640398,6,28,22,5,{6;21;81;54;62}, blockchain
748640,1691542640398,6,22,16,4,{63;47;53;80;58}, blockchain
748640,1691542640398,6,16,12,3,{91;75;98;77;40}, blockchain
748640,1691542640398,6,12,10,2,{44;59;45;74;83;93}, blockchain
748640,1691542640398,6,10,-1,1,{12;2;29;18;14;11}, blockchain
748640,1691542640398,6,24,18,-1,{70;95;78;100;87}, orphans
748640,1691542640398,6,26,20,-1,{90;34;66;94;43}, orphans
748640,1691542640398,6,46,38,-1,{20;82;10;24}, orphans
748640,1691542640398,6,48,30,-1,{20;82;10;24}, orphans
748640,1691542640398,6,70,60,-1,{26;8;3;31}, orphans
748640,1691542640398,6,72,68,-1,{26;8;3;31}, orphans
748640,1691542640398,6,74,68,-1,{32;42;4;55}, orphans
748640,1691542640398,6,86,66,-1,{72;36;50;39}, orphans
748640,1691542640398,6,94,90,-1,{27;96;89;60}, orphans
748640,1691542640398,6,95,86,-1,{27;96;89;60}, orphans
748640,1691542640398,6,96,90,-1,{27;96;89;60}, orphans
748640,1691542640398,7,76,24,5,{65;22;79;73}, blockchain
748640,1691542640398,7,24,18,4,{70;95;78;100;87}, blockchain
748640,1691542640398,7,18,12,3,{91;75;98;77;40}, blockchain
748640,1691542640398,7,12,10,2,{44;59;45;74;83;93}, blockchain
748640,1691542640398,7,10,-1,1,{12;2;29;18;14;11}, blockchain
