SimTime, SysTime, NodeID, BlockID, ParentID, Height, BlockContent, EvtType, Difficulty, Cycles
2264153,1701362170517,2,3,-1,0,{21;13;53;28;54;60},Node Completes Validation,1.0E17,2.610007422420508E10
2269276,1701362170519,1,3,-1,1,{21;13;53;28;54;60},Node Receives Propagated Block,-1.0,-1.0
2269566,1701362170519,3,3,-1,1,{21;13;53;28;54;60},Node Receives Propagated Block,-1.0,-1.0
11627665,1701362170519,3,5,-1,0,{21;13;53;28;54;60},Node Completes Validation,1.0E17,1.17600173861E11
11627665,1701362170519,3,5,-1,0,{21;13;53;28;54;60},Discarding own Block (ERROR),1.0E17,1.17600173861E11
16177876,1701362170520,2,7,-1,0,{82;63;30;11;94},Node Completes Validation,1.0E17,1.604057007798916E11
16177876,1701362170520,2,7,3,2,{82;63;30;11;94},Appended On Chain (parentless),1.0E17,1.604057007798916E11
16185896,1701362170521,1,7,3,2,{82;63;30;11;94},Node Receives Propagated Block,-1.0,-1.0
16185896,1701362170521,1,7,3,2,{82;63;30;11;94},Appended On Chain (w/ parent),-1.0,-1.0
16186349,1701362170521,3,7,3,2,{82;63;30;11;94},Node Receives Propagated Block,-1.0,-1.0
16186349,1701362170521,3,7,3,2,{82;63;30;11;94},Appended On Chain (w/ parent),-1.0,-1.0
17192110,1701362170522,2,9,-1,0,{72;26;37;73;87},Node Completes Validation,1.0E17,1.1692694724826172E10
17192110,1701362170522,2,9,7,3,{72;26;37;73;87},Appended On Chain (parentless),1.0E17,1.1692694724826172E10
17200029,1701362170522,1,9,7,3,{72;26;37;73;87},Node Receives Propagated Block,-1.0,-1.0
17200029,1701362170522,1,9,7,3,{72;26;37;73;87},Appended On Chain (w/ parent),-1.0,-1.0
17200477,1701362170522,3,9,7,3,{72;26;37;73;87},Node Receives Propagated Block,-1.0,-1.0
17200477,1701362170522,3,9,7,3,{72;26;37;73;87},Appended On Chain (w/ parent),-1.0,-1.0
29078722,1701362170523,2,11,-1,0,{16;77;52;38;44},Node Completes Validation,1.0E17,1.370359556359336E11
29078722,1701362170523,2,11,9,4,{16;77;52;38;44},Appended On Chain (parentless),1.0E17,1.370359556359336E11
29087246,1701362170523,1,11,9,4,{16;77;52;38;44},Node Receives Propagated Block,-1.0,-1.0
29087246,1701362170523,1,11,9,4,{16;77;52;38;44},Appended On Chain (w/ parent),-1.0,-1.0
29087729,1701362170523,3,11,9,4,{16;77;52;38;44},Node Receives Propagated Block,-1.0,-1.0
29087729,1701362170523,3,11,9,4,{16;77;52;38;44},Appended On Chain (w/ parent),-1.0,-1.0
31098903,1701362170524,3,13,-1,0,{82;63;30;11;94},Node Completes Validation,1.0E17,1.9692966722725E11
31098903,1701362170524,3,13,-1,0,{82;63;30;11;94},Discarding own Block (ERROR),1.0E17,1.9692966722725E11
35970604,1701362170524,2,15,-1,0,{93;46;35;91;49},Node Completes Validation,1.0E17,7.945372794199805E10
35970604,1701362170524,2,15,11,5,{93;46;35;91;49},Appended On Chain (parentless),1.0E17,7.945372794199805E10
35978884,1701362170525,1,15,11,5,{93;46;35;91;49},Node Receives Propagated Block,-1.0,-1.0
35978884,1701362170525,1,15,11,5,{93;46;35;91;49},Appended On Chain (w/ parent),-1.0,-1.0
35979352,1701362170525,3,15,11,5,{93;46;35;91;49},Node Receives Propagated Block,-1.0,-1.0
35979352,1701362170525,3,15,11,5,{93;46;35;91;49},Appended On Chain (w/ parent),-1.0,-1.0
44364115,1701362170525,3,17,-1,0,{72;26;37;73;87},Node Completes Validation,1.0E17,1.341626960165E11
44364115,1701362170525,3,17,-1,0,{72;26;37;73;87},Discarding own Block (ERROR),1.0E17,1.341626960165E11
45416396,1701362170526,2,19,-1,0,{48;17;43;25;76},Node Completes Validation,1.0E17,1.0889672628821875E11
45416396,1701362170526,2,19,15,6,{48;17;43;25;76},Appended On Chain (parentless),1.0E17,1.0889672628821875E11
45424498,1701362170526,1,19,15,6,{48;17;43;25;76},Node Receives Propagated Block,-1.0,-1.0
45424498,1701362170526,1,19,15,6,{48;17;43;25;76},Appended On Chain (w/ parent),-1.0,-1.0
45424957,1701362170526,3,19,15,6,{48;17;43;25;76},Node Receives Propagated Block,-1.0,-1.0
45424957,1701362170526,3,19,15,6,{48;17;43;25;76},Appended On Chain (w/ parent),-1.0,-1.0
46849039,1701362170527,2,21,-1,0,{70;12;78;62;99;20},Node Completes Validation,1.0E17,1.651636333297754E10
46849039,1701362170527,2,21,19,7,{70;12;78;62;99;20},Appended On Chain (parentless),1.0E17,1.651636333297754E10
46858145,1701362170527,1,21,19,7,{70;12;78;62;99;20},Node Receives Propagated Block,-1.0,-1.0
46858145,1701362170527,1,21,19,7,{70;12;78;62;99;20},Appended On Chain (w/ parent),-1.0,-1.0
46858660,1701362170528,3,21,19,7,{70;12;78;62;99;20},Node Receives Propagated Block,-1.0,-1.0
46858660,1701362170528,3,21,19,7,{70;12;78;62;99;20},Appended On Chain (w/ parent),-1.0,-1.0
50483242,1701362170528,2,23,-1,0,{55;86;57;95;90},Node Completes Validation,1.0E17,4.189726063911035E10
50483242,1701362170528,2,23,21,8,{55;86;57;95;90},Appended On Chain (parentless),1.0E17,4.189726063911035E10
50491537,1701362170529,1,23,21,8,{55;86;57;95;90},Node Receives Propagated Block,-1.0,-1.0
50491537,1701362170529,1,23,21,8,{55;86;57;95;90},Appended On Chain (w/ parent),-1.0,-1.0
