SimTime, SysTime, NodeID, BlockID, ParentID, Height, BlockContent, EvtType, Difficulty, Cycles
5340451,1689185899890,2,3,-1,0,{21;13;53;28;54;60},Node Completes Validation,1.0E17,6.156060806493555E10
5347393,1689185899891,1,3,-1,1,{21;13;53;28;54;60},Node Receives Propagated Block,-1.0,-1.0
5347785,1689185899891,3,3,-1,1,{21;13;53;28;54;60},Node Receives Propagated Block,-1.0,-1.0
9640113,1689185899891,3,5,-1,0,{82;63;30;11;94},Node Completes Validation,1.0E17,9.74975527225E10
9640113,1689185899891,3,5,3,2,{82;63;30;11;94},Appended On Chain (parentless),1.0E17,9.74975527225E10
9646357,1689185899892,1,5,3,2,{82;63;30;11;94},Node Receives Propagated Block,-1.0,-1.0
9646357,1689185899892,1,5,3,2,{82;63;30;11;94},Appended On Chain (w/ parent),-1.0,-1.0
9647286,1689185899892,2,5,3,2,{82;63;30;11;94},Node Receives Propagated Block,-1.0,-1.0
9647286,1689185899892,2,5,3,2,{82;63;30;11;94},Appended On Chain (w/ parent),-1.0,-1.0
11909511,1689185899892,1,7,-1,0,{72;26;37;73;87},Node Completes Validation,1.0E17,1.5553674925459375E11
11909511,1689185899892,1,7,5,3,{72;26;37;73;87},Appended On Chain (parentless),1.0E17,1.5553674925459375E11
11915655,1689185899892,3,7,5,3,{72;26;37;73;87},Node Receives Propagated Block,-1.0,-1.0
11915655,1689185899892,3,7,5,3,{72;26;37;73;87},Appended On Chain (w/ parent),-1.0,-1.0
11916191,1689185899892,2,7,5,3,{72;26;37;73;87},Node Receives Propagated Block,-1.0,-1.0
11916191,1689185899892,2,7,5,3,{72;26;37;73;87},Appended On Chain (w/ parent),-1.0,-1.0
17201368,1689185899893,1,9,-1,0,{16;77;52;38;44},Node Completes Validation,1.0E17,6.911670655686133E10
17201368,1689185899893,1,9,7,4,{16;77;52;38;44},Appended On Chain (parentless),1.0E17,6.911670655686133E10
17209209,1689185899893,3,9,7,4,{16;77;52;38;44},Node Receives Propagated Block,-1.0,-1.0
17209209,1689185899893,3,9,7,4,{16;77;52;38;44},Appended On Chain (w/ parent),-1.0,-1.0
17209892,1689185899893,2,9,7,4,{16;77;52;38;44},Node Receives Propagated Block,-1.0,-1.0
17209892,1689185899893,2,9,7,4,{16;77;52;38;44},Appended On Chain (w/ parent),-1.0,-1.0
20182314,1689185899893,2,11,-1,0,{93;46;35;91;49},Node Completes Validation,1.0E17,1.7110585250217676E11
20182314,1689185899893,2,11,9,5,{93;46;35;91;49},Appended On Chain (parentless),1.0E17,1.7110585250217676E11
20190464,1689185899893,1,11,9,5,{93;46;35;91;49},Node Receives Propagated Block,-1.0,-1.0
20190464,1689185899893,1,11,9,5,{93;46;35;91;49},Appended On Chain (w/ parent),-1.0,-1.0
20190925,1689185899894,3,11,9,5,{93;46;35;91;49},Node Receives Propagated Block,-1.0,-1.0
20190925,1689185899894,3,11,9,5,{93;46;35;91;49},Appended On Chain (w/ parent),-1.0,-1.0
23380393,1689185899894,3,13,-1,0,{48;17;43;25;76},Node Completes Validation,1.0E17,1.38967474385E11
23380393,1689185899894,3,13,11,6,{48;17;43;25;76},Appended On Chain (parentless),1.0E17,1.38967474385E11
23387761,1689185899894,1,13,11,6,{48;17;43;25;76},Node Receives Propagated Block,-1.0,-1.0
23387761,1689185899894,1,13,11,6,{48;17;43;25;76},Appended On Chain (w/ parent),-1.0,-1.0
23388857,1689185899895,2,13,11,6,{48;17;43;25;76},Node Receives Propagated Block,-1.0,-1.0
23388857,1689185899895,2,13,11,6,{48;17;43;25;76},Appended On Chain (w/ parent),-1.0,-1.0
24727076,1689185899895,2,15,-1,0,{70;12;78;62;99;20},Node Completes Validation,1.0E17,5.239472810316992E10
24727076,1689185899895,2,15,13,7,{70;12;78;62;99;20},Appended On Chain (parentless),1.0E17,5.239472810316992E10
24735680,1689185899895,1,15,13,7,{70;12;78;62;99;20},Node Receives Propagated Block,-1.0,-1.0
24735680,1689185899895,1,15,13,7,{70;12;78;62;99;20},Appended On Chain (w/ parent),-1.0,-1.0
24736167,1689185899895,3,15,13,7,{70;12;78;62;99;20},Node Receives Propagated Block,-1.0,-1.0
24736167,1689185899895,3,15,13,7,{70;12;78;62;99;20},Appended On Chain (w/ parent),-1.0,-1.0
24754187,1689185899895,1,17,-1,0,{55;86;57;95;90},Node Completes Validation,1.0E17,9.864702967220898E10
24754187,1689185899895,1,17,15,8,{55;86;57;95;90},Appended On Chain (parentless),1.0E17,9.864702967220898E10
24761810,1689185899896,3,17,15,8,{55;86;57;95;90},Node Receives Propagated Block,-1.0,-1.0
24761810,1689185899896,3,17,15,8,{55;86;57;95;90},Appended On Chain (w/ parent),-1.0,-1.0
24762474,1689185899896,2,17,15,8,{55;86;57;95;90},Node Receives Propagated Block,-1.0,-1.0
24762474,1689185899896,2,17,15,8,{55;86;57;95;90},Appended On Chain (w/ parent),-1.0,-1.0
24805614,1689185899896,1,19,-1,0,{39;14;36;59},Node Completes Validation,1.0E17,6.716857368027344E8
24805614,1689185899896,1,19,17,9,{39;14;36;59},Appended On Chain (parentless),1.0E17,6.716857368027344E8
24812324,1689185899896,3,19,17,9,{39;14;36;59},Node Receives Propagated Block,-1.0,-1.0
24812324,1689185899896,3,19,17,9,{39;14;36;59},Appended On Chain (w/ parent),-1.0,-1.0
24812909,1689185899897,2,19,17,9,{39;14;36;59},Node Receives Propagated Block,-1.0,-1.0
24812909,1689185899897,2,19,17,9,{39;14;36;59},Appended On Chain (w/ parent),-1.0,-1.0
31994355,1689185899897,3,21,-1,0,{61;71;5;79;41},Node Completes Validation,1.0E17,8.712053492275E10
31994355,1689185899897,3,21,19,10,{61;71;5;79;41},Appended On Chain (parentless),1.0E17,8.712053492275E10
32002474,1689185899897,1,21,19,10,{61;71;5;79;41},Node Receives Propagated Block,-1.0,-1.0
32002474,1689185899897,1,21,19,10,{61;71;5;79;41},Appended On Chain (w/ parent),-1.0,-1.0
32003681,1689185899897,2,21,19,10,{61;71;5;79;41},Node Receives Propagated Block,-1.0,-1.0
32003681,1689185899897,2,21,19,10,{61;71;5;79;41},Appended On Chain (w/ parent),-1.0,-1.0
36166742,1689185899897,1,23,-1,0,{1;27;42;84},Node Completes Validation,1.0E17,1.4838718244482812E11
36166742,1689185899897,1,23,21,11,{1;27;42;84},Appended On Chain (parentless),1.0E17,1.4838718244482812E11
36174204,1689185899897,3,23,21,11,{1;27;42;84},Node Receives Propagated Block,-1.0,-1.0
36174204,1689185899897,3,23,21,11,{1;27;42;84},Appended On Chain (w/ parent),-1.0,-1.0
36174855,1689185899898,2,23,21,11,{1;27;42;84},Node Receives Propagated Block,-1.0,-1.0
