SimTime, SysTime, NodeID, BlockID, ParentID, Height, BlockContent, EvtType, Difficulty, Cycles
519859,1700124568573,1,3,-1,0,{21;13;53;28;54;60},Node Completes Validation,1.0E17,6.7770161271171875E9
526363,1700124568584,3,3,-1,1,{21;13;53;28;54;60},Node Receives Propagated Block,-1.0,-1.0
526931,1700124568597,2,3,-1,1,{21;13;53;28;54;60},Node Receives Propagated Block,-1.0,-1.0
581052,1700124568598,2,5,-1,0,{82;63;30;11;94},Node Completes Validation,1.0E17,6.691416556227539E9
581052,1700124568598,2,5,3,2,{82;63;30;11;94},Appended On Chain (parentless),1.0E17,6.691416556227539E9
587653,1700124568600,1,5,3,2,{82;63;30;11;94},Node Receives Propagated Block,-1.0,-1.0
587653,1700124568600,1,5,3,2,{82;63;30;11;94},Appended On Chain (w/ parent),-1.0,-1.0
588026,1700124568600,3,5,3,2,{82;63;30;11;94},Node Receives Propagated Block,-1.0,-1.0
588026,1700124568600,3,5,3,2,{82;63;30;11;94},Appended On Chain (w/ parent),-1.0,-1.0
1546698,1700124568601,3,7,-1,0,{72;26;37;73;87},Node Completes Validation,1.0E17,1.5641765089375E10
1546698,1700124568601,3,7,5,3,{72;26;37;73;87},Appended On Chain (parentless),1.0E17,1.5641765089375E10
1552896,1700124568602,1,7,5,3,{72;26;37;73;87},Node Receives Propagated Block,-1.0,-1.0
1552896,1700124568602,1,7,5,3,{72;26;37;73;87},Appended On Chain (w/ parent),-1.0,-1.0
1553817,1700124568604,2,7,5,3,{72;26;37;73;87},Node Receives Propagated Block,-1.0,-1.0
1553817,1700124568604,2,7,5,3,{72;26;37;73;87},Appended On Chain (w/ parent),-1.0,-1.0
2000037,1700124568604,1,9,-1,0,{16;77;52;38;44},Node Completes Validation,1.0E17,1.9332538365628906E10
2000037,1700124568604,1,9,7,4,{16;77;52;38;44},Appended On Chain (parentless),1.0E17,1.9332538365628906E10
2007646,1700124568605,3,9,7,4,{16;77;52;38;44},Node Receives Propagated Block,-1.0,-1.0
2007646,1700124568605,3,9,7,4,{16;77;52;38;44},Appended On Chain (w/ parent),-1.0,-1.0
2008309,1700124568610,2,9,7,4,{16;77;52;38;44},Node Receives Propagated Block,-1.0,-1.0
2008309,1700124568610,2,9,7,4,{16;77;52;38;44},Appended On Chain (w/ parent),-1.0,-1.0
2926373,1700124568610,3,11,-1,0,{93;46;35;91;49},Node Completes Validation,1.0E17,1.3953860490625E10
2926373,1700124568610,3,11,9,5,{93;46;35;91;49},Appended On Chain (parentless),1.0E17,1.3953860490625E10
2934101,1700124568615,1,11,9,5,{93;46;35;91;49},Node Receives Propagated Block,-1.0,-1.0
2934101,1700124568615,1,11,9,5,{93;46;35;91;49},Appended On Chain (w/ parent),-1.0,-1.0
2935250,1700124568619,2,11,9,5,{93;46;35;91;49},Node Receives Propagated Block,-1.0,-1.0
2935250,1700124568619,2,11,9,5,{93;46;35;91;49},Appended On Chain (w/ parent),-1.0,-1.0
5811443,1700124568619,1,13,-1,0,{48;17;43;25;76},Node Completes Validation,1.0E17,4.978060255049609E10
5811443,1700124568619,1,13,11,6,{48;17;43;25;76},Appended On Chain (parentless),1.0E17,4.978060255049609E10
5818977,1700124568623,3,13,11,6,{48;17;43;25;76},Node Receives Propagated Block,-1.0,-1.0
5818977,1700124568623,3,13,11,6,{48;17;43;25;76},Appended On Chain (w/ parent),-1.0,-1.0
5819634,1700124568624,2,13,11,6,{48;17;43;25;76},Node Receives Propagated Block,-1.0,-1.0
5819634,1700124568624,2,13,11,6,{48;17;43;25;76},Appended On Chain (w/ parent),-1.0,-1.0
6533544,1700124568625,2,15,-1,0,{70;12;78;62;99;20},Node Completes Validation,1.0E17,6.862387950706641E10
6533544,1700124568625,2,15,13,7,{70;12;78;62;99;20},Appended On Chain (parentless),1.0E17,6.862387950706641E10
6542056,1700124568630,1,15,13,7,{70;12;78;62;99;20},Node Receives Propagated Block,-1.0,-1.0
6542056,1700124568630,1,15,13,7,{70;12;78;62;99;20},Appended On Chain (w/ parent),-1.0,-1.0
6542538,1700124568633,3,15,13,7,{70;12;78;62;99;20},Node Receives Propagated Block,-1.0,-1.0
6542538,1700124568633,3,15,13,7,{70;12;78;62;99;20},Appended On Chain (w/ parent),-1.0,-1.0
7507042,1700124568637,3,17,-1,0,{55;86;57;95;90},Node Completes Validation,1.0E17,4.6328313682375E10
7507042,1700124568637,3,17,15,8,{55;86;57;95;90},Appended On Chain (parentless),1.0E17,4.6328313682375E10
7514583,1700124568638,1,17,15,8,{55;86;57;95;90},Node Receives Propagated Block,-1.0,-1.0
7514583,1700124568638,1,17,15,8,{55;86;57;95;90},Appended On Chain (w/ parent),-1.0,-1.0
7515704,1700124568640,2,17,15,8,{55;86;57;95;90},Node Receives Propagated Block,-1.0,-1.0
7515704,1700124568640,2,17,15,8,{55;86;57;95;90},Appended On Chain (w/ parent),-1.0,-1.0
10179078,1700124568641,1,19,-1,0,{39;14;36;59},Node Completes Validation,1.0E17,5.7045484532646484E10
10179078,1700124568641,1,19,17,9,{39;14;36;59},Appended On Chain (parentless),1.0E17,5.7045484532646484E10
10186620,1700124568642,3,19,17,9,{39;14;36;59},Node Receives Propagated Block,-1.0,-1.0
10186620,1700124568642,3,19,17,9,{39;14;36;59},Appended On Chain (w/ parent),-1.0,-1.0
10187278,1700124568642,2,19,17,9,{39;14;36;59},Node Receives Propagated Block,-1.0,-1.0
10187278,1700124568642,2,19,17,9,{39;14;36;59},Appended On Chain (w/ parent),-1.0,-1.0
11723425,1700124568643,1,21,-1,0,{61;71;5;79;41},Node Completes Validation,1.0E17,2.017064679203711E10
11723425,1700124568643,1,21,19,10,{61;71;5;79;41},Appended On Chain (parentless),1.0E17,2.017064679203711E10
11731288,1700124568643,3,21,19,10,{61;71;5;79;41},Node Receives Propagated Block,-1.0,-1.0
11731288,1700124568643,3,21,19,10,{61;71;5;79;41},Appended On Chain (w/ parent),-1.0,-1.0
11731974,1700124568644,2,21,19,10,{61;71;5;79;41},Node Receives Propagated Block,-1.0,-1.0
11731974,1700124568644,2,21,19,10,{61;71;5;79;41},Appended On Chain (w/ parent),-1.0,-1.0
13639340,1700124568645,2,23,-1,0,{1;27;42;84},Node Completes Validation,1.0E17,8.191985617213672E10
13639340,1700124568645,2,23,21,11,{1;27;42;84},Appended On Chain (parentless),1.0E17,8.191985617213672E10
13647326,1700124568645,1,23,21,11,{1;27;42;84},Node Receives Propagated Block,-1.0,-1.0
13647326,1700124568645,1,23,21,11,{1;27;42;84},Appended On Chain (w/ parent),-1.0,-1.0
13647778,1700124568646,3,23,21,11,{1;27;42;84},Node Receives Propagated Block,-1.0,-1.0
13647778,1700124568646,3,23,21,11,{1;27;42;84},Appended On Chain (w/ parent),-1.0,-1.0
15668517,1700124568646,1,25,-1,0,{18;45;8;10},Node Completes Validation,1.0E17,5.152666939107031E10
15668517,1700124568646,1,25,23,12,{18;45;8;10},Appended On Chain (parentless),1.0E17,5.152666939107031E10
15675823,1700124568647,3,25,23,12,{18;45;8;10},Node Receives Propagated Block,-1.0,-1.0
15675823,1700124568647,3,25,23,12,{18;45;8;10},Appended On Chain (w/ parent),-1.0,-1.0
15676460,1700124568648,2,25,23,12,{18;45;8;10},Node Receives Propagated Block,-1.0,-1.0
15676460,1700124568648,2,25,23,12,{18;45;8;10},Appended On Chain (w/ parent),-1.0,-1.0
17369723,1700124568648,2,27,-1,0,{83;97;85;88;58},Node Completes Validation,1.0E17,4.3006081067762695E10
17369723,1700124568648,2,27,25,13,{83;97;85;88;58},Appended On Chain (parentless),1.0E17,4.3006081067762695E10
17378062,1700124568649,1,27,25,13,{83;97;85;88;58},Node Receives Propagated Block,-1.0,-1.0
17378062,1700124568649,1,27,25,13,{83;97;85;88;58},Appended On Chain (w/ parent),-1.0,-1.0
17378534,1700124568650,3,27,25,13,{83;97;85;88;58},Node Receives Propagated Block,-1.0,-1.0
17378534,1700124568650,3,27,25,13,{83;97;85;88;58},Appended On Chain (w/ parent),-1.0,-1.0
20934027,1700124568651,1,29,-1,0,{67;33;47;32;23},Node Completes Validation,1.0E17,6.877258957341797E10
20934027,1700124568651,1,29,27,14,{67;33;47;32;23},Appended On Chain (parentless),1.0E17,6.877258957341797E10
20941900,1700124568651,3,29,27,14,{67;33;47;32;23},Node Receives Propagated Block,-1.0,-1.0
20941900,1700124568651,3,29,27,14,{67;33;47;32;23},Appended On Chain (w/ parent),-1.0,-1.0
20942587,1700124568652,2,29,27,14,{67;33;47;32;23},Node Receives Propagated Block,-1.0,-1.0
20942587,1700124568652,2,29,27,14,{67;33;47;32;23},Appended On Chain (w/ parent),-1.0,-1.0
31516353,1700124568652,2,31,-1,0,{69;4;19;56;65},Node Completes Validation,1.0E17,1.6309079164676758E11
31516353,1700124568652,2,31,29,15,{69;4;19;56;65},Appended On Chain (parentless),1.0E17,1.6309079164676758E11
31525166,1700124568653,1,31,29,15,{69;4;19;56;65},Node Receives Propagated Block,-1.0,-1.0
31525166,1700124568653,1,31,29,15,{69;4;19;56;65},Appended On Chain (w/ parent),-1.0,-1.0
31525665,1700124568653,3,31,29,15,{69;4;19;56;65},Node Receives Propagated Block,-1.0,-1.0
31525665,1700124568653,3,31,29,15,{69;4;19;56;65},Appended On Chain (w/ parent),-1.0,-1.0
31745138,1700124568654,2,33,-1,0,{15;40;81;9},Node Completes Validation,1.0E17,2.6375699913623047E9
31745138,1700124568654,2,33,31,16,{15;40;81;9},Appended On Chain (parentless),1.0E17,2.6375699913623047E9
31752482,1700124568654,1,33,31,16,{15;40;81;9},Node Receives Propagated Block,-1.0,-1.0
31752482,1700124568654,1,33,31,16,{15;40;81;9},Appended On Chain (w/ parent),-1.0,-1.0
31752897,1700124568655,3,33,31,16,{15;40;81;9},Node Receives Propagated Block,-1.0,-1.0
31752897,1700124568655,3,33,31,16,{15;40;81;9},Appended On Chain (w/ parent),-1.0,-1.0
33624866,1700124568655,1,35,-1,0,{64;75;98;74},Node Completes Validation,1.0E17,1.657544780827168E11
33624866,1700124568655,1,35,33,17,{64;75;98;74},Appended On Chain (parentless),1.0E17,1.657544780827168E11
33632756,1700124568656,3,35,33,17,{64;75;98;74},Node Receives Propagated Block,-1.0,-1.0
33632756,1700124568656,3,35,33,17,{64;75;98;74},Appended On Chain (w/ parent),-1.0,-1.0
33633444,1700124568656,2,35,33,17,{64;75;98;74},Node Receives Propagated Block,-1.0,-1.0
