SimTime, SysTime, NodeID, BlockID, ParentID, Height, BlockContent, EvtType, Difficulty, Cycles
5050290,1701362278171,2,3,-1,0,{21;13;53;28;54;60},Node Completes Validation,1.0E17,5.821545892376074E10
5057232,1701362278173,1,3,-1,1,{21;13;53;28;54;60},Node Receives Propagated Block,-1.0,-1.0
5057624,1701362278174,3,3,-1,1,{21;13;53;28;54;60},Node Receives Propagated Block,-1.0,-1.0
7094105,1701362278174,2,5,-1,0,{82;63;30;11;94},Node Completes Validation,1.0E17,2.3562318822895508E10
7094105,1701362278174,2,5,3,2,{82;63;30;11;94},Appended On Chain (parentless),1.0E17,2.3562318822895508E10
7102125,1701362278175,1,5,3,2,{82;63;30;11;94},Node Receives Propagated Block,-1.0,-1.0
7102125,1701362278175,1,5,3,2,{82;63;30;11;94},Appended On Chain (w/ parent),-1.0,-1.0
7102578,1701362278175,3,5,3,2,{82;63;30;11;94},Node Receives Propagated Block,-1.0,-1.0
7102578,1701362278175,3,5,3,2,{82;63;30;11;94},Appended On Chain (w/ parent),-1.0,-1.0
7641154,1701362278176,3,7,-1,0,{21;13;53;28;54;60},Node Completes Validation,1.0E17,7.7280331266375E10
7641154,1701362278176,3,7,-1,0,{21;13;53;28;54;60},Discarding own Block (ERROR),1.0E17,7.7280331266375E10
8097681,1701362278176,2,9,-1,0,{72;26;37;73;87},Node Completes Validation,1.0E17,1.1569822941414062E10
8097681,1701362278176,2,9,5,3,{72;26;37;73;87},Appended On Chain (parentless),1.0E17,1.1569822941414062E10
8105600,1701362278177,1,9,5,3,{72;26;37;73;87},Node Receives Propagated Block,-1.0,-1.0
8105600,1701362278177,1,9,5,3,{72;26;37;73;87},Appended On Chain (w/ parent),-1.0,-1.0
8106048,1701362278177,3,9,5,3,{72;26;37;73;87},Node Receives Propagated Block,-1.0,-1.0
8106048,1701362278177,3,9,5,3,{72;26;37;73;87},Appended On Chain (w/ parent),-1.0,-1.0
18232412,1701362278177,3,11,-1,0,{82;63;30;11;94},Node Completes Validation,1.0E17,1.0711865950475E11
