SimTime, SysTime, NodeID, BlockID, ParentID, Height, BlockContent, EvtType, Difficulty, Cycles
545,1691542399570,5,1,-1,0,{2;1},Node Completes Validation,1000000.0,0.0
842,1691542399571,5,3,-1,0,{6;3},Node Completes Validation,1000000.0,0.0
842,1691542399571,5,3,1,2,{6;3},Appended On Chain (parentless),1000000.0,0.0
899,1691542399573,1,5,-1,0,{1;5},Node Completes Validation,1000000.0,0.0
902,1691542399573,6,7,-1,0,{1;4},Node Completes Validation,1000000.0,0.0
1073,1691542399573,9,9,-1,0,{2;1},Node Completes Validation,1000000.0,0.0
1078,1691542399573,8,11,-1,0,{2;1},Node Completes Validation,1000000.0,0.0
1081,1691542399574,7,13,-1,0,{2;1;7},Node Completes Validation,1000000.0,0.0
1083,1691542399574,4,15,-1,0,{2;1},Node Completes Validation,1000000.0,0.0
1089,1691542399574,2,17,-1,0,{2;1},Node Completes Validation,1000000.0,0.0
1091,1691542399574,10,19,-1,0,{2;1},Node Completes Validation,1000000.0,0.0
1094,1691542399574,3,21,-1,0,{2;1},Node Completes Validation,1000000.0,0.0
1318,1691542399575,2,23,-1,0,{12;9},Node Completes Validation,1000000.0,0.0
1318,1691542399575,2,23,17,2,{12;9},Appended On Chain (parentless),1000000.0,0.0
1451,1691542399576,6,25,-1,0,{2;10;16},Node Completes Validation,1000000.0,0.0
1451,1691542399576,6,25,7,2,{2;10;16},Appended On Chain (parentless),1000000.0,0.0
1483,1691542399577,1,27,-1,0,{2;7;13},Node Completes Validation,1000000.0,0.0
1483,1691542399577,1,27,5,2,{2;7;13},Appended On Chain (parentless),1000000.0,0.0
1491,1691542399578,5,29,-1,0,{15;7;8},Node Completes Validation,1000000.0,0.0
1491,1691542399578,5,29,3,3,{15;7;8},Appended On Chain (parentless),1000000.0,0.0
1556,1691542399578,7,31,-1,0,{11;5},Node Completes Validation,1000000.0,0.0
1556,1691542399578,7,31,13,2,{11;5},Appended On Chain (parentless),1000000.0,0.0
1562,1691542399579,8,33,-1,0,{14;5;7},Node Completes Validation,1000000.0,0.0
1562,1691542399579,8,33,11,2,{14;5;7},Appended On Chain (parentless),1000000.0,0.0
1572,1691542399579,10,35,-1,0,{5;7;17},Node Completes Validation,1000000.0,0.0
1572,1691542399579,10,35,19,2,{5;7;17},Appended On Chain (parentless),1000000.0,0.0
1590,1691542399580,9,37,-1,0,{5;7;3},Node Completes Validation,1000000.0,0.0
1590,1691542399580,9,37,9,2,{5;7;3},Appended On Chain (parentless),1000000.0,0.0
1609,1691542399580,4,39,-1,0,{5;7;3},Node Completes Validation,1000000.0,0.0
1609,1691542399580,4,39,15,2,{5;7;3},Appended On Chain (parentless),1000000.0,0.0
1610,1691542399581,6,41,-1,0,{5;7;3},Node Completes Validation,1000000.0,0.0
1610,1691542399581,6,41,25,3,{5;7;3},Appended On Chain (parentless),1000000.0,0.0
1621,1691542399581,2,43,-1,0,{5;7;3},Node Completes Validation,1000000.0,0.0
1621,1691542399581,2,43,23,3,{5;7;3},Appended On Chain (parentless),1000000.0,0.0
1630,1691542399581,3,45,-1,0,{5;7;3},Node Completes Validation,1000000.0,0.0
1630,1691542399581,3,45,21,2,{5;7;3},Appended On Chain (parentless),1000000.0,0.0
1747,1691542399581,8,47,-1,0,{6;3},Node Completes Validation,1000000.0,0.0
1747,1691542399581,8,47,33,3,{6;3},Appended On Chain (parentless),1000000.0,0.0
1751,1691542399581,7,49,-1,0,{6;3},Node Completes Validation,1000000.0,0.0
1751,1691542399581,7,49,31,3,{6;3},Appended On Chain (parentless),1000000.0,0.0
1752,1691542399582,1,51,-1,0,{6;3},Node Completes Validation,1000000.0,0.0
1752,1691542399582,1,51,27,3,{6;3},Appended On Chain (parentless),1000000.0,0.0
1769,1691542399582,10,53,-1,0,{6;3},Node Completes Validation,1000000.0,0.0
1769,1691542399582,10,53,35,3,{6;3},Appended On Chain (parentless),1000000.0,0.0
1770,1691542399582,4,55,-1,0,{6;4},Node Completes Validation,1000000.0,0.0
1770,1691542399582,4,55,39,3,{6;4},Appended On Chain (parentless),1000000.0,0.0
1777,1691542399583,3,57,-1,0,{6;4},Node Completes Validation,1000000.0,0.0
1777,1691542399583,3,57,45,3,{6;4},Appended On Chain (parentless),1000000.0,0.0
1781,1691542399583,5,59,-1,0,{5;4},Node Completes Validation,1000000.0,0.0
1781,1691542399583,5,59,29,4,{5;4},Appended On Chain (parentless),1000000.0,0.0
1786,1691542399583,2,61,-1,0,{6;4},Node Completes Validation,1000000.0,0.0
1786,1691542399583,2,61,43,4,{6;4},Appended On Chain (parentless),1000000.0,0.0
1798,1691542399583,9,63,-1,0,{6;4},Node Completes Validation,1000000.0,0.0
1798,1691542399583,9,63,37,3,{6;4},Appended On Chain (parentless),1000000.0,0.0
1901,1691542399583,10,65,-1,0,{12;4},Node Completes Validation,1000000.0,0.0
1901,1691542399583,10,65,53,4,{12;4},Appended On Chain (parentless),1000000.0,0.0
1907,1691542399584,1,67,-1,0,{12;4},Node Completes Validation,1000000.0,0.0
1907,1691542399584,1,67,51,4,{12;4},Appended On Chain (parentless),1000000.0,0.0
1910,1691542399584,6,69,-1,0,{12;6},Node Completes Validation,1000000.0,0.0
1910,1691542399584,6,69,41,4,{12;6},Appended On Chain (parentless),1000000.0,0.0
1913,1691542399584,8,71,-1,0,{12;4},Node Completes Validation,1000000.0,0.0
1913,1691542399584,8,71,47,4,{12;4},Appended On Chain (parentless),1000000.0,0.0
1916,1691542399584,7,73,-1,0,{12;4},Node Completes Validation,1000000.0,0.0
1916,1691542399584,7,73,49,4,{12;4},Appended On Chain (parentless),1000000.0,0.0
1953,1691542399585,9,75,-1,0,{12;18},Node Completes Validation,1000000.0,0.0
1953,1691542399585,9,75,63,4,{12;18},Appended On Chain (parentless),1000000.0,0.0
2001,1691542399585,3,77,-1,0,{12;9},Node Completes Validation,1000000.0,0.0
2001,1691542399585,3,77,57,4,{12;9},Appended On Chain (parentless),1000000.0,0.0
