SimTime, SysTime, NodeID, BlockID, ParentBlockID, Height, Concent, Place
41841172,1691515142532,1,52,50,19,{89;60;88}, blockchain
41841172,1691515142532,1,50,48,18,{19;13;27;96}, blockchain
41841172,1691515142532,1,48,46,17,{50;39;92;41;67}, blockchain
41841172,1691515142532,1,46,42,16,{51;69;72;36}, blockchain
41841172,1691515142532,1,42,40,15,{4;55;65;22}, blockchain
41841172,1691515142532,1,40,38,14,{3;31;32;42}, blockchain
41841172,1691515142532,1,38,36,13,{84;30;26;8}, blockchain
41841172,1691515142532,1,36,34,12,{52;15;7;99;33}, blockchain
41841172,1691515142532,1,34,32,11,{56;46;57;9;64}, blockchain
41841172,1691515142532,1,32,30,10,{82;10;24;86;85}, blockchain
41841172,1691515142532,1,30,28,9,{71;25;68;23;20}, blockchain
41841172,1691515142532,1,28,26,8,{97;38;28;37;35}, blockchain
41841172,1691515142532,1,26,22,7,{1;48;76;49;5}, blockchain
41841172,1691515142532,1,22,18,6,{11;66;94;43;6}, blockchain
41841172,1691515142532,1,18,16,5,{87;18;14;90;34}, blockchain
41841172,1691515142532,1,16,14,4,{80;58;70;95;78;100}, blockchain
41841172,1691515142532,1,14,12,3,{77;40;63;47;53}, blockchain
41841172,1691515142532,1,12,10,2,{83;93;91;75;98}, blockchain
41841172,1691515142532,1,10,-1,1,{12;44;59;2;45;74;29}, blockchain
41841172,1691515142532,1,24,20,-1,{21;81;54;62;61}, orphans
41841172,1691515142532,1,44,24,-1,{79;73;17;16}, orphans
41841172,1691515142532,2,44,24,7,{79;73;17;16}, blockchain
41841172,1691515142532,2,24,20,6,{21;81;54;62;61}, blockchain
41841172,1691515142532,2,20,16,5,{87;18;14;90;34}, blockchain
41841172,1691515142532,2,16,14,4,{80;58;70;95;78;100}, blockchain
41841172,1691515142532,2,14,12,3,{77;40;63;47;53}, blockchain
41841172,1691515142532,2,12,10,2,{83;93;91;75;98}, blockchain
41841172,1691515142532,2,10,-1,1,{12;44;59;2;45;74;29}, blockchain
41841172,1691515142532,2,22,18,-1,{11;66;94;43;6}, orphans
41841172,1691515142532,2,26,22,-1,{1;48;76;49;5}, orphans
41841172,1691515142532,2,28,26,-1,{97;38;28;37;35}, orphans
41841172,1691515142532,2,30,28,-1,{71;25;68;23;20}, orphans
41841172,1691515142532,2,32,30,-1,{82;10;24;86;85}, orphans
41841172,1691515142532,2,34,32,-1,{56;46;57;9;64}, orphans
41841172,1691515142532,2,36,34,-1,{52;15;7;99;33}, orphans
41841172,1691515142532,2,38,36,-1,{84;30;26;8}, orphans
41841172,1691515142532,2,40,38,-1,{3;31;32;42}, orphans
41841172,1691515142532,2,42,40,-1,{4;55;65;22}, orphans
41841172,1691515142532,2,46,42,-1,{51;69;72;36}, orphans
41841172,1691515142532,2,48,46,-1,{50;39;92;41;67}, orphans
41841172,1691515142532,2,50,48,-1,{19;13;27;96}, orphans
41841172,1691515142532,2,52,50,-1,{89;60;88}, orphans
41841172,1691515142532,3,52,50,19,{89;60;88}, blockchain
41841172,1691515142532,3,50,48,18,{19;13;27;96}, blockchain
41841172,1691515142532,3,48,46,17,{50;39;92;41;67}, blockchain
41841172,1691515142532,3,46,42,16,{51;69;72;36}, blockchain
41841172,1691515142532,3,42,40,15,{4;55;65;22}, blockchain
41841172,1691515142532,3,40,38,14,{3;31;32;42}, blockchain
41841172,1691515142532,3,38,36,13,{84;30;26;8}, blockchain
41841172,1691515142532,3,36,34,12,{52;15;7;99;33}, blockchain
41841172,1691515142532,3,34,32,11,{56;46;57;9;64}, blockchain
41841172,1691515142532,3,32,30,10,{82;10;24;86;85}, blockchain
41841172,1691515142532,3,30,28,9,{71;25;68;23;20}, blockchain
41841172,1691515142532,3,28,26,8,{97;38;28;37;35}, blockchain
41841172,1691515142532,3,26,22,7,{1;48;76;49;5}, blockchain
41841172,1691515142532,3,22,18,6,{11;66;94;43;6}, blockchain
41841172,1691515142532,3,18,16,5,{87;18;14;90;34}, blockchain
41841172,1691515142532,3,16,14,4,{80;58;70;95;78;100}, blockchain
41841172,1691515142532,3,14,12,3,{77;40;63;47;53}, blockchain
41841172,1691515142532,3,12,10,2,{83;93;91;75;98}, blockchain
41841172,1691515142532,3,10,-1,1,{12;44;59;2;45;74;29}, blockchain
41841172,1691515142532,3,24,20,-1,{21;81;54;62;61}, orphans
41841172,1691515142532,3,44,24,-1,{79;73;17;16}, orphans
41841172,1691515142532,4,52,50,19,{89;60;88}, blockchain
