SimTime, SysTime, NodeID, BlockID, ParentID, Height, BlockContent, EvtType, Difficulty, Cycles
10301,1701358753720,1,3,-1,0,{21;13;53;28;54;60},Node Completes Validation,1.0E17,4.659E11
10548,1701358753724,1,5,-1,0,{63;30;11;72;26},Node Completes Validation,1.0E17,1.235E10
10548,1701358753724,1,5,3,2,{63;30;11;72;26},Appended On Chain (parentless),1.0E17,1.235E10
11115,1701358753728,1,7,-1,0,{37;73;16;77;52},Node Completes Validation,1.0E17,2.835E10
11115,1701358753728,1,7,5,3,{37;73;16;77;52},Appended On Chain (parentless),1.0E17,2.835E10
12418,1701358753734,1,9,-1,0,{82;87;38;44;93},Node Completes Validation,1.0E17,6.515E10
12418,1701358753734,1,9,7,4,{82;87;38;44;93},Appended On Chain (parentless),1.0E17,6.515E10
13203,1701358753738,1,11,-1,0,{94;46;35;91;49},Node Completes Validation,1.0E17,3.925E10
13203,1701358753738,1,11,9,5,{94;46;35;91;49},Appended On Chain (parentless),1.0E17,3.925E10
13737,1701358753739,1,13,-1,0,{48;17;43;25;76},Node Completes Validation,1.0E17,2.67E10
13737,1701358753739,1,13,11,6,{48;17;43;25;76},Appended On Chain (parentless),1.0E17,2.67E10
16805,1701358753740,3,3,-1,1,{21;13;53;28;54;60},Node Receives Propagated Block,-1.0,-1.0
17373,1701358753741,2,3,-1,1,{21;13;53;28;54;60},Node Receives Propagated Block,-1.0,-1.0
17851,1701358753741,3,5,3,2,{63;30;11;72;26},Node Receives Propagated Block,-1.0,-1.0
17851,1701358753741,3,5,3,2,{63;30;11;72;26},Appended On Chain (w/ parent),-1.0,-1.0
18191,1701358753741,1,15,-1,0,{70;12;78;62;99;20},Node Completes Validation,1.0E17,2.227E11
18191,1701358753741,1,15,13,7,{70;12;78;62;99;20},Appended On Chain (parentless),1.0E17,2.227E11
18488,1701358753742,2,5,3,2,{63;30;11;72;26},Node Receives Propagated Block,-1.0,-1.0
18488,1701358753742,2,5,3,2,{63;30;11;72;26},Appended On Chain (w/ parent),-1.0,-1.0
18807,1701358753743,3,7,5,3,{37;73;16;77;52},Node Receives Propagated Block,-1.0,-1.0
18807,1701358753743,3,7,5,3,{37;73;16;77;52},Appended On Chain (w/ parent),-1.0,-1.0
19477,1701358753743,2,7,5,3,{37;73;16;77;52},Node Receives Propagated Block,-1.0,-1.0
19477,1701358753743,2,7,5,3,{37;73;16;77;52},Appended On Chain (w/ parent),-1.0,-1.0
19892,1701358753744,3,9,7,4,{82;87;38;44;93},Node Receives Propagated Block,-1.0,-1.0
19892,1701358753744,3,9,7,4,{82;87;38;44;93},Appended On Chain (w/ parent),-1.0,-1.0
20543,1701358753744,2,9,7,4,{82;87;38;44;93},Node Receives Propagated Block,-1.0,-1.0
20543,1701358753744,2,9,7,4,{82;87;38;44;93},Appended On Chain (w/ parent),-1.0,-1.0
20810,1701358753745,3,11,9,5,{94;46;35;91;49},Node Receives Propagated Block,-1.0,-1.0
20810,1701358753745,3,11,9,5,{94;46;35;91;49},Appended On Chain (w/ parent),-1.0,-1.0
21189,1701358753745,3,13,11,6,{48;17;43;25;76},Node Receives Propagated Block,-1.0,-1.0
21189,1701358753745,3,13,11,6,{48;17;43;25;76},Appended On Chain (w/ parent),-1.0,-1.0
21474,1701358753746,2,11,9,5,{94;46;35;91;49},Node Receives Propagated Block,-1.0,-1.0
21474,1701358753746,2,11,9,5,{94;46;35;91;49},Appended On Chain (w/ parent),-1.0,-1.0
21839,1701358753746,2,13,11,6,{48;17;43;25;76},Node Receives Propagated Block,-1.0,-1.0
