SimTime, SysTime, NodeID, BlockID, ParentID, Height, BlockContent, EvtType, Difficulty, Cycles
1586650,1701359425670,2,3,-1,0,{21;13;53;28;54;60},Node Completes Validation,1.0E17,1.828455032012793E10
1593592,1701359425672,1,3,-1,1,{21;13;53;28;54;60},Node Receives Propagated Block,-1.0,-1.0
1593984,1701359425673,3,3,-1,1,{21;13;53;28;54;60},Node Receives Propagated Block,-1.0,-1.0
16089407,1701359425673,3,5,-1,0,{21;13;53;28;54;60},Node Completes Validation,1.0E17,1.6272490607675E11
16089407,1701359425673,3,5,-1,0,{21;13;53;28;54;60},Discarding own Block (ERROR),1.0E17,1.6272490607675E11
17809334,1701359425673,3,7,-1,0,{82;63;30;11;94},Node Completes Validation,1.0E17,1.7395126687125E10
17809334,1701359425673,3,7,3,2,{82;63;30;11;94},Appended On Chain (parentless),1.0E17,1.7395126687125E10
17816710,1701359425674,1,7,3,2,{82;63;30;11;94},Node Receives Propagated Block,-1.0,-1.0
17816710,1701359425674,1,7,3,2,{82;63;30;11;94},Appended On Chain (w/ parent),-1.0,-1.0
17817807,1701359425675,2,7,3,2,{82;63;30;11;94},Node Receives Propagated Block,-1.0,-1.0
17817807,1701359425675,2,7,3,2,{82;63;30;11;94},Appended On Chain (w/ parent),-1.0,-1.0
21081788,1701359425675,3,9,-1,0,{72;26;37;73;87},Node Completes Validation,1.0E17,3.309719069925E10
21081788,1701359425675,3,9,7,3,{72;26;37;73;87},Appended On Chain (parentless),1.0E17,3.309719069925E10
21089072,1701359425675,1,9,7,3,{72;26;37;73;87},Node Receives Propagated Block,-1.0,-1.0
21089072,1701359425675,1,9,7,3,{72;26;37;73;87},Appended On Chain (w/ parent),-1.0,-1.0
21090155,1701359425676,2,9,7,3,{72;26;37;73;87},Node Receives Propagated Block,-1.0,-1.0
21090155,1701359425676,2,9,7,3,{72;26;37;73;87},Appended On Chain (w/ parent),-1.0,-1.0
23138612,1701359425676,2,11,-1,0,{82;63;30;11;94},Node Completes Validation,1.0E17,2.4846387755395117E11
23138612,1701359425676,2,11,-1,0,{82;63;30;11;94},Discarding own Block (ERROR),1.0E17,2.4846387755395117E11
26072528,1701359425676,2,13,-1,0,{72;26;37;73;87},Node Completes Validation,1.0E17,3.382393425608203E10
26072528,1701359425676,2,13,-1,0,{72;26;37;73;87},Discarding own Block (ERROR),1.0E17,3.382393425608203E10
26411595,1701359425677,3,15,-1,0,{16;77;52;38;44},Node Completes Validation,1.0E17,5.3905001772125E10
26411595,1701359425677,3,15,9,4,{16;77;52;38;44},Appended On Chain (parentless),1.0E17,5.3905001772125E10
26419436,1701359425678,1,15,9,4,{16;77;52;38;44},Node Receives Propagated Block,-1.0,-1.0
26419436,1701359425678,1,15,9,4,{16;77;52;38;44},Appended On Chain (w/ parent),-1.0,-1.0
26420602,1701359425678,2,15,9,4,{16;77;52;38;44},Node Receives Propagated Block,-1.0,-1.0
26420602,1701359425678,2,15,9,4,{16;77;52;38;44},Appended On Chain (w/ parent),-1.0,-1.0
36023014,1701359425678,2,17,-1,0,{16;77;52;38;44},Node Completes Validation,1.0E17,1.1471513986087695E11
36023014,1701359425678,2,17,-1,0,{16;77;52;38;44},Discarding own Block (ERROR),1.0E17,1.1471513986087695E11
44453901,1701359425679,3,19,-1,0,{93;46;35;91;49},Node Completes Validation,1.0E17,1.8247762759575E11
44453901,1701359425679,3,19,15,5,{93;46;35;91;49},Appended On Chain (parentless),1.0E17,1.8247762759575E11
44461517,1701359425679,1,19,15,5,{93;46;35;91;49},Node Receives Propagated Block,-1.0,-1.0
44461517,1701359425679,1,19,15,5,{93;46;35;91;49},Appended On Chain (w/ parent),-1.0,-1.0
44462649,1701359425680,2,19,15,5,{93;46;35;91;49},Node Receives Propagated Block,-1.0,-1.0
44462649,1701359425680,2,19,15,5,{93;46;35;91;49},Appended On Chain (w/ parent),-1.0,-1.0
44770156,1701359425680,2,21,-1,0,{93;46;35;91;49},Node Completes Validation,1.0E17,1.0084227221795508E11
44770156,1701359425680,2,21,-1,0,{93;46;35;91;49},Discarding own Block (ERROR),1.0E17,1.0084227221795508E11
57929638,1701359425681,2,23,-1,0,{48;17;43;25;76},Node Completes Validation,1.0E17,1.5171036049160742E11
57929638,1701359425681,2,23,19,6,{48;17;43;25;76},Appended On Chain (parentless),1.0E17,1.5171036049160742E11
57937740,1701359425681,1,23,19,6,{48;17;43;25;76},Node Receives Propagated Block,-1.0,-1.0
57937740,1701359425681,1,23,19,6,{48;17;43;25;76},Appended On Chain (w/ parent),-1.0,-1.0
57938199,1701359425682,3,23,19,6,{48;17;43;25;76},Node Receives Propagated Block,-1.0,-1.0
57938199,1701359425682,3,23,19,6,{48;17;43;25;76},Appended On Chain (w/ parent),-1.0,-1.0
62148205,1701359425683,2,25,-1,0,{70;12;78;62;99;20},Node Completes Validation,1.0E17,4.863415750923926E10
62148205,1701359425683,2,25,23,7,{70;12;78;62;99;20},Appended On Chain (parentless),1.0E17,4.863415750923926E10
62157311,1701359425684,1,25,23,7,{70;12;78;62;99;20},Node Receives Propagated Block,-1.0,-1.0
62157311,1701359425684,1,25,23,7,{70;12;78;62;99;20},Appended On Chain (w/ parent),-1.0,-1.0
62157826,1701359425684,3,25,23,7,{70;12;78;62;99;20},Node Receives Propagated Block,-1.0,-1.0
62157826,1701359425684,3,25,23,7,{70;12;78;62;99;20},Appended On Chain (w/ parent),-1.0,-1.0
67228643,1701359425685,3,27,-1,0,{48;17;43;25;76},Node Completes Validation,1.0E17,2.3034089374525E11
67228643,1701359425685,3,27,-1,0,{48;17;43;25;76},Discarding own Block (ERROR),1.0E17,2.3034089374525E11
67639127,1701359425685,3,29,-1,0,{70;12;78;62;99;20},Node Completes Validation,1.0E17,4.1515838655E9
67639127,1701359425685,3,29,-1,0,{70;12;78;62;99;20},Discarding own Block (ERROR),1.0E17,4.1515838655E9
68443819,1701359425686,2,31,-1,0,{55;86;57;95;90},Node Completes Validation,1.0E17,7.257959465699414E10
68443819,1701359425686,2,31,25,8,{55;86;57;95;90},Appended On Chain (parentless),1.0E17,7.257959465699414E10
68452114,1701359425686,1,31,25,8,{55;86;57;95;90},Node Receives Propagated Block,-1.0,-1.0
68452114,1701359425686,1,31,25,8,{55;86;57;95;90},Appended On Chain (w/ parent),-1.0,-1.0
68452583,1701359425687,3,31,25,8,{55;86;57;95;90},Node Receives Propagated Block,-1.0,-1.0
68452583,1701359425687,3,31,25,8,{55;86;57;95;90},Appended On Chain (w/ parent),-1.0,-1.0
72354493,1701359425687,2,33,-1,0,{39;14;36;59},Node Completes Validation,1.0E17,4.5084583291740234E10
72354493,1701359425687,2,33,31,9,{39;14;36;59},Appended On Chain (parentless),1.0E17,4.5084583291740234E10
72361788,1701359425688,1,33,31,9,{39;14;36;59},Node Receives Propagated Block,-1.0,-1.0
72361788,1701359425688,1,33,31,9,{39;14;36;59},Appended On Chain (w/ parent),-1.0,-1.0
72362200,1701359425689,3,33,31,9,{39;14;36;59},Node Receives Propagated Block,-1.0,-1.0
72362200,1701359425689,3,33,31,9,{39;14;36;59},Appended On Chain (w/ parent),-1.0,-1.0
76093042,1701359425689,3,35,-1,0,{55;86;57;95;90},Node Completes Validation,1.0E17,8.5501839570625E10
76093042,1701359425689,3,35,-1,0,{55;86;57;95;90},Discarding own Block (ERROR),1.0E17,8.5501839570625E10
79007162,1701359425689,2,37,-1,0,{61;71;5;79;41},Node Completes Validation,1.0E17,7.669593774445996E10
79007162,1701359425689,2,37,33,10,{61;71;5;79;41},Appended On Chain (parentless),1.0E17,7.669593774445996E10
79015711,1701359425690,1,37,33,10,{61;71;5;79;41},Node Receives Propagated Block,-1.0,-1.0
79015711,1701359425690,1,37,33,10,{61;71;5;79;41},Appended On Chain (w/ parent),-1.0,-1.0
79016194,1701359425690,3,37,33,10,{61;71;5;79;41},Node Receives Propagated Block,-1.0,-1.0
79016194,1701359425690,3,37,33,10,{61;71;5;79;41},Appended On Chain (w/ parent),-1.0,-1.0
82164842,1701359425690,2,39,-1,0,{1;27;42;84},Node Completes Validation,1.0E17,3.6403619163515625E10
82164842,1701359425690,2,39,37,11,{1;27;42;84},Appended On Chain (parentless),1.0E17,3.6403619163515625E10
