SimTime, SysTime, NodeID, BlockID, ParentID, Height, BlockContent, EvtType, Difficulty, Cycles
2026366,1700122731163,1,3,-1,0,{21;13;53;28;54;60},Node Completes Validation,1.0E17,2.6453436378998047E10
2032870,1700122731166,3,3,-1,1,{21;13;53;28;54;60},Node Receives Propagated Block,-1.0,-1.0
2033438,1700122731166,2,3,-1,1,{21;13;53;28;54;60},Node Receives Propagated Block,-1.0,-1.0
4430301,1700122731166,2,5,-1,0,{82;63;30;11;94},Node Completes Validation,1.0E17,5.106785579691797E10
4430301,1700122731166,2,5,3,2,{82;63;30;11;94},Appended On Chain (parentless),1.0E17,5.106785579691797E10
4436902,1700122731168,1,5,3,2,{82;63;30;11;94},Node Receives Propagated Block,-1.0,-1.0
4436902,1700122731168,1,5,3,2,{82;63;30;11;94},Appended On Chain (w/ parent),-1.0,-1.0
4437275,1700122731169,3,5,3,2,{82;63;30;11;94},Node Receives Propagated Block,-1.0,-1.0
4437275,1700122731169,3,5,3,2,{82;63;30;11;94},Appended On Chain (w/ parent),-1.0,-1.0
6314442,1700122731169,1,7,-1,0,{72;26;37;73;87},Node Completes Validation,1.0E17,5.600636800758594E10
6314442,1700122731169,1,7,5,3,{72;26;37;73;87},Appended On Chain (parentless),1.0E17,5.600636800758594E10
6321772,1700122731170,3,7,5,3,{72;26;37;73;87},Node Receives Propagated Block,-1.0,-1.0
6321772,1700122731170,3,7,5,3,{72;26;37;73;87},Appended On Chain (w/ parent),-1.0,-1.0
6322411,1700122731170,2,7,5,3,{72;26;37;73;87},Node Receives Propagated Block,-1.0,-1.0
6322411,1700122731170,2,7,5,3,{72;26;37;73;87},Appended On Chain (w/ parent),-1.0,-1.0
8954820,1700122731171,2,9,-1,0,{16;77;52;38;44},Node Completes Validation,1.0E17,5.216135472058301E10
8954820,1700122731171,2,9,7,4,{16;77;52;38;44},Appended On Chain (parentless),1.0E17,5.216135472058301E10
8963042,1700122731172,1,9,7,4,{16;77;52;38;44},Node Receives Propagated Block,-1.0,-1.0
