SimTime, SysTime, NodeID, BlockID, ParentID, Height, BlockContent, EvtType, Difficulty, Cycles
1543291,1701362077099,2,3,-1,0,{21;13;53;28;54;60},Node Completes Validation,1.0E17,1.778468189669336E10
1550233,1701362077101,1,3,-1,1,{21;13;53;28;54;60},Node Receives Propagated Block,-1.0,-1.0
1550625,1701362077101,3,3,-1,1,{21;13;53;28;54;60},Node Receives Propagated Block,-1.0,-1.0
1770385,1701362077101,2,5,-1,0,{82;63;30;11;94},Node Completes Validation,1.0E17,2.618075134376953E9
1770385,1701362077101,2,5,3,2,{82;63;30;11;94},Appended On Chain (parentless),1.0E17,2.618075134376953E9
1778405,1701362077102,1,5,3,2,{82;63;30;11;94},Node Receives Propagated Block,-1.0,-1.0
1778405,1701362077102,1,5,3,2,{82;63;30;11;94},Appended On Chain (w/ parent),-1.0,-1.0
1778858,1701362077103,3,5,3,2,{82;63;30;11;94},Node Receives Propagated Block,-1.0,-1.0
1778858,1701362077103,3,5,3,2,{82;63;30;11;94},Appended On Chain (w/ parent),-1.0,-1.0
12843742,1701362077103,3,7,-1,0,{21;13;53;28;54;60},Node Completes Validation,1.0E17,1.29898655974875E11
12843742,1701362077103,3,7,-1,0,{21;13;53;28;54;60},Discarding own Block (ERROR),1.0E17,1.29898655974875E11
23751983,1701362077103,2,9,-1,0,{72;26;37;73;87},Node Completes Validation,1.0E17,2.534169777170254E11
23751983,1701362077103,2,9,5,3,{72;26;37;73;87},Appended On Chain (parentless),1.0E17,2.534169777170254E11
23759902,1701362077104,1,9,5,3,{72;26;37;73;87},Node Receives Propagated Block,-1.0,-1.0
23759902,1701362077104,1,9,5,3,{72;26;37;73;87},Appended On Chain (w/ parent),-1.0,-1.0
23760350,1701362077104,3,9,5,3,{72;26;37;73;87},Node Receives Propagated Block,-1.0,-1.0
23760350,1701362077104,3,9,5,3,{72;26;37;73;87},Appended On Chain (w/ parent),-1.0,-1.0
25926661,1701362077104,3,11,-1,0,{82;63;30;11;94},Node Completes Validation,1.0E17,1.32319007401125E11
25926661,1701362077104,3,11,-1,0,{82;63;30;11;94},Discarding own Block (ERROR),1.0E17,1.32319007401125E11
30844294,1701362077105,2,13,-1,0,{16;77;52;38;44},Node Completes Validation,1.0E17,8.176439304591113E10
30844294,1701362077105,2,13,9,4,{16;77;52;38;44},Appended On Chain (parentless),1.0E17,8.176439304591113E10
