SimTime, SysTime, NodeID, BlockID, ParentBlockID, Height, Concent, Place
204017945,1700155308483,1,107,105,21,{80;68;51;29}, blockchain
204017945,1700155308483,1,105,91,20,{3;66;34;96}, blockchain
204017945,1700155308483,1,91,89,19,{50;7;92;100}, blockchain
204017945,1700155308483,1,89,87,18,{2;6;31;22;89}, blockchain
204017945,1700155308483,1,87,83,17,{64;75;98;74}, blockchain
204017945,1700155308483,1,83,75,16,{15;40;81;9}, blockchain
204017945,1700155308483,1,75,71,15,{69;4;19;56;65}, blockchain
204017945,1700155308483,1,71,69,14,{67;33;47;32;23}, blockchain
204017945,1700155308483,1,69,61,13,{83;97;85;88;58}, blockchain
204017945,1700155308483,1,61,55,12,{18;45;8;10}, blockchain
204017945,1700155308483,1,55,51,11,{1;27;42;84}, blockchain
204017945,1700155308483,1,51,47,10,{61;71;5;79;41}, blockchain
204017945,1700155308483,1,47,43,9,{39;14;36;59}, blockchain
204017945,1700155308483,1,43,39,8,{55;86;57;95;90}, blockchain
204017945,1700155308483,1,39,29,7,{70;12;78;62;99;20}, blockchain
204017945,1700155308483,1,29,27,6,{48;17;43;25;76}, blockchain
204017945,1700155308483,1,27,19,5,{93;46;35;91;49}, blockchain
204017945,1700155308483,1,19,11,4,{16;77;52;38;44}, blockchain
204017945,1700155308483,1,11,9,3,{72;26;37;73;87}, blockchain
204017945,1700155308483,1,9,3,2,{82;63;30;11;94}, blockchain
204017945,1700155308483,1,3,-1,1,{21;13;53;28;54;60}, blockchain
204017945,1700155308484,2,107,105,21,{80;68;51;29}, blockchain
204017945,1700155308484,2,105,91,20,{3;66;34;96}, blockchain
204017945,1700155308484,2,91,89,19,{50;7;92;100}, blockchain
204017945,1700155308484,2,89,87,18,{2;6;31;22;89}, blockchain
204017945,1700155308484,2,87,83,17,{64;75;98;74}, blockchain
204017945,1700155308484,2,83,75,16,{15;40;81;9}, blockchain
204017945,1700155308484,2,75,71,15,{69;4;19;56;65}, blockchain
204017945,1700155308484,2,71,69,14,{67;33;47;32;23}, blockchain
204017945,1700155308484,2,69,61,13,{83;97;85;88;58}, blockchain
204017945,1700155308484,2,61,55,12,{18;45;8;10}, blockchain
204017945,1700155308484,2,55,51,11,{1;27;42;84}, blockchain
204017945,1700155308484,2,51,47,10,{61;71;5;79;41}, blockchain
204017945,1700155308484,2,47,43,9,{39;14;36;59}, blockchain
204017945,1700155308484,2,43,39,8,{55;86;57;95;90}, blockchain
204017945,1700155308484,2,39,29,7,{70;12;78;62;99;20}, blockchain
204017945,1700155308484,2,29,27,6,{48;17;43;25;76}, blockchain
204017945,1700155308484,2,27,19,5,{93;46;35;91;49}, blockchain
204017945,1700155308484,2,19,11,4,{16;77;52;38;44}, blockchain
204017945,1700155308484,2,11,9,3,{72;26;37;73;87}, blockchain
204017945,1700155308484,2,9,3,2,{82;63;30;11;94}, blockchain
204017945,1700155308484,2,3,-1,1,{21;13;53;28;54;60}, blockchain
204017945,1700155308485,3,107,105,21,{80;68;51;29}, blockchain
204017945,1700155308485,3,105,91,20,{3;66;34;96}, blockchain
204017945,1700155308485,3,91,89,19,{50;7;92;100}, blockchain
204017945,1700155308485,3,89,87,18,{2;6;31;22;89}, blockchain
204017945,1700155308485,3,87,83,17,{64;75;98;74}, blockchain
204017945,1700155308485,3,83,75,16,{15;40;81;9}, blockchain
204017945,1700155308485,3,75,71,15,{69;4;19;56;65}, blockchain
204017945,1700155308485,3,71,69,14,{67;33;47;32;23}, blockchain
204017945,1700155308485,3,69,61,13,{83;97;85;88;58}, blockchain
204017945,1700155308485,3,61,55,12,{18;45;8;10}, blockchain
204017945,1700155308485,3,55,51,11,{1;27;42;84}, blockchain
204017945,1700155308485,3,51,47,10,{61;71;5;79;41}, blockchain
204017945,1700155308485,3,47,43,9,{39;14;36;59}, blockchain
204017945,1700155308485,3,43,39,8,{55;86;57;95;90}, blockchain
204017945,1700155308485,3,39,29,7,{70;12;78;62;99;20}, blockchain
204017945,1700155308485,3,29,27,6,{48;17;43;25;76}, blockchain
204017945,1700155308485,3,27,19,5,{93;46;35;91;49}, blockchain
204017945,1700155308485,3,19,11,4,{16;77;52;38;44}, blockchain
204017945,1700155308485,3,11,9,3,{72;26;37;73;87}, blockchain
204017945,1700155308485,3,9,3,2,{82;63;30;11;94}, blockchain
204017945,1700155308485,3,3,-1,1,{21;13;53;28;54;60}, blockchain
