EventID, SimTime, SysTime, EventType, Node, Object
1,57,1701362227364,Event_NewTransactionArrival,3,1
2,118,1701362227402,Event_NewTransactionArrival,3,2
3,133,1701362227403,Event_NewTransactionArrival,3,3
4,139,1701362227403,Event_NewTransactionArrival,3,4
5,211,1701362227403,Event_NewTransactionArrival,2,5
6,220,1701362227404,Event_NewTransactionArrival,2,6
7,287,1701362227404,Event_NewTransactionArrival,3,7
8,633,1701362227404,Event_NewTransactionArrival,2,8
9,726,1701362227404,Event_NewTransactionArrival,3,9
10,820,1701362227405,Event_NewTransactionArrival,2,10
11,914,1701362227405,Event_TransactionPropagation,1,1
12,920,1701362227405,Event_TransactionPropagation,1,2
13,966,1701362227405,Event_NewTransactionArrival,2,11
14,983,1701362227405,Event_TransactionPropagation,1,4
15,983,1701362227405,Event_TransactionPropagation,1,5
16,994,1701362227406,Event_NewTransactionArrival,1,12
17,1027,1701362227406,Event_TransactionPropagation,3,5
18,1030,1701362227406,Event_TransactionPropagation,1,3
19,1039,1701362227406,Event_TransactionPropagation,2,2
20,1041,1701362227406,Event_TransactionPropagation,2,1
21,1104,1701362227406,Event_TransactionPropagation,1,6
22,1108,1701362227406,Event_TransactionPropagation,2,4
23,1154,1701362227407,Event_TransactionPropagation,3,6
24,1155,1701362227407,Event_NewTransactionArrival,3,13
25,1164,1701362227407,Event_TransactionPropagation,2,3
26,1270,1701362227407,Event_NewTransactionArrival,3,14
27,1395,1701362227407,Event_NewTransactionArrival,1,15
28,1410,1701362227407,Event_TransactionPropagation,1,7
29,1567,1701362227408,Event_TransactionPropagation,1,8
30,1571,1701362227408,Event_ContainerValidation,1,2
31,1571,1701362227408,Event_TransactionPropagation,3,12
32,1576,1701362227408,Event_TransactionPropagation,2,7
33,1620,1701362227408,Event_TransactionPropagation,3,8
34,1621,1701362227408,Event_TransactionPropagation,2,12
35,1678,1701362227408,Event_NewTransactionArrival,2,16
36,1697,1701362227408,Event_TransactionPropagation,1,9
37,1749,1701362227409,Event_NewTransactionArrival,3,17
38,1780,1701362227409,Event_TransactionPropagation,1,11
39,1781,1701362227409,Event_TransactionPropagation,1,13
40,1826,1701362227409,Event_TransactionPropagation,3,11
41,1841,1701362227409,Event_TransactionPropagation,2,9
42,1874,1701362227409,Event_TransactionPropagation,2,13
43,1918,1701362227409,Event_TransactionPropagation,1,10
44,1980,1701362227409,Event_TransactionPropagation,3,10
45,2136,1701362227410,Event_NewTransactionArrival,2,18
46,2207,1701362227410,Event_NewTransactionArrival,3,19
47,2239,1701362227410,Event_TransactionPropagation,1,14
48,2242,1701362227410,Event_NewTransactionArrival,3,20
49,2383,1701362227410,Event_TransactionPropagation,2,14
50,2517,1701362227411,Event_NewTransactionArrival,2,21
51,2570,1701362227411,Event_TransactionPropagation,1,17
52,2574,1701362227411,Event_TransactionPropagation,1,16
53,2625,1701362227411,Event_TransactionPropagation,3,16
54,2688,1701362227411,Event_NewTransactionArrival,1,22
55,2693,1701362227411,Event_TransactionPropagation,2,17
56,2785,1701362227412,Event_NewTransactionArrival,2,23
57,2816,1701362227412,Event_TransactionPropagation,1,19
58,2907,1701362227412,Event_TransactionPropagation,2,19
59,2965,1701362227412,Event_TransactionPropagation,1,20
60,3073,1701362227412,Event_TransactionPropagation,2,20
61,3187,1701362227412,Event_TransactionPropagation,1,21
62,3225,1701362227412,Event_TransactionPropagation,3,21
63,3233,1701362227412,Event_NewTransactionArrival,1,24
64,3290,1701362227413,Event_NewTransactionArrival,1,25
65,3293,1701362227413,Event_NewTransactionArrival,1,26
66,3306,1701362227413,Event_TransactionPropagation,1,18
67,3306,1701362227413,Event_NewTransactionArrival,3,27
68,3372,1701362227413,Event_TransactionPropagation,3,18
69,3490,1701362227413,Event_TransactionPropagation,3,22
70,3530,1701362227414,Event_NewTransactionArrival,1,28
71,3560,1701362227414,Event_TransactionPropagation,2,22
72,3616,1701362227414,Event_NewTransactionArrival,1,29
73,3637,1701362227414,Event_TransactionPropagation,1,23
74,3685,1701362227414,Event_TransactionPropagation,3,23
75,3949,1701362227415,Event_NewTransactionArrival,1,30
76,3959,1701362227415,Event_NewTransactionArrival,3,31
77,3978,1701362227415,Event_NewTransactionArrival,2,32
78,3991,1701362227415,Event_TransactionPropagation,3,24
79,4003,1701362227415,Event_NewTransactionArrival,2,33
80,4006,1701362227415,Event_NewTransactionArrival,2,34
81,4023,1701362227415,Event_NewTransactionArrival,2,35
82,4041,1701362227416,Event_NewTransactionArrival,2,36
83,4057,1701362227416,Event_TransactionPropagation,2,24
84,4077,1701362227416,Event_TransactionPropagation,3,28
85,4087,1701362227416,Event_NewTransactionArrival,2,37
86,4103,1701362227416,Event_TransactionPropagation,3,25
87,4125,1701362227416,Event_TransactionPropagation,2,28
88,4139,1701362227416,Event_NewTransactionArrival,2,38
89,4174,1701362227416,Event_TransactionPropagation,2,25
90,4182,1701362227417,Event_TransactionPropagation,3,26
91,4199,1701362227417,Event_TransactionPropagation,1,27
92,4260,1701362227417,Event_TransactionPropagation,2,26
93,4260,1701362227417,Event_NewTransactionArrival,3,39
94,4332,1701362227417,Event_TransactionPropagation,2,27
95,4364,1701362227417,Event_TransactionPropagation,3,29
96,4430,1701362227417,Event_TransactionPropagation,2,29
97,4607,1701362227417,Event_TransactionPropagation,3,30
98,4641,1701362227418,Event_NewTransactionArrival,3,40
99,4665,1701362227418,Event_TransactionPropagation,2,30
100,4735,1701362227418,Event_TransactionPropagation,1,34
101,4750,1701362227418,Event_TransactionPropagation,1,31
102,4777,1701362227418,Event_TransactionPropagation,3,34
103,4794,1701362227418,Event_TransactionPropagation,1,37
104,4832,1701362227418,Event_TransactionPropagation,1,38
105,4834,1701362227418,Event_TransactionPropagation,3,37
106,4852,1701362227418,Event_TransactionPropagation,1,36
107,4857,1701362227419,Event_NewTransactionArrival,1,41
108,4867,1701362227419,Event_TransactionPropagation,2,31
109,4871,1701362227419,Event_TransactionPropagation,3,38
110,4897,1701362227419,Event_TransactionPropagation,3,36
111,4972,1701362227419,Event_TransactionPropagation,1,32
112,4983,1701362227419,Event_TransactionPropagation,1,35
113,4991,1701362227419,Event_TransactionPropagation,1,39
114,5011,1701362227420,Event_NewTransactionArrival,1,42
115,5028,1701362227420,Event_TransactionPropagation,3,32
116,5032,1701362227420,Event_TransactionPropagation,1,33
117,5038,1701362227420,Event_TransactionPropagation,3,35
118,5090,1701362227420,Event_TransactionPropagation,3,33
119,5100,1701362227420,Event_TransactionPropagation,2,39
120,5233,1701362227420,Event_TransactionPropagation,1,40
121,5301,1701362227420,Event_NewTransactionArrival,1,43
122,5321,1701362227421,Event_TransactionPropagation,2,40
123,5468,1701362227421,Event_NewTransactionArrival,1,44
124,5540,1701362227421,Event_NewTransactionArrival,2,45
125,5700,1701362227421,Event_TransactionPropagation,3,41
126,5770,1701362227422,Event_NewTransactionArrival,1,46
127,5773,1701362227422,Event_TransactionPropagation,2,41
128,5800,1701362227422,Event_NewTransactionArrival,1,47
129,5920,1701362227422,Event_TransactionPropagation,3,42
130,5999,1701362227423,Event_TransactionPropagation,2,42
131,6037,1701362227423,Event_TransactionPropagation,3,43
132,6101,1701362227423,Event_TransactionPropagation,2,43
133,6209,1701362227423,Event_NewTransactionArrival,3,48
134,6268,1701362227423,Event_TransactionPropagation,3,44
135,6338,1701362227423,Event_TransactionPropagation,2,44
136,6369,1701362227423,Event_NewTransactionArrival,3,49
137,6442,1701362227423,Event_TransactionPropagation,1,45
138,6481,1701362227424,Event_TransactionPropagation,3,47
139,6486,1701362227424,Event_TransactionPropagation,3,46
140,6493,1701362227424,Event_TransactionPropagation,3,45
141,6540,1701362227424,Event_TransactionPropagation,2,47
142,6548,1701362227424,Event_TransactionPropagation,2,46
143,6819,1701362227424,Event_TransactionPropagation,1,48
144,6897,1701362227424,Event_NewTransactionArrival,3,50
145,6910,1701362227424,Event_TransactionPropagation,2,48
146,6970,1701362227425,Event_NewTransactionArrival,1,51
147,7095,1701362227425,Event_TransactionPropagation,1,49
148,7203,1701362227425,Event_TransactionPropagation,2,49
149,7232,1701362227425,Event_NewTransactionArrival,3,52
150,7360,1701362227425,Event_NewTransactionArrival,3,53
151,7420,1701362227425,Event_NewTransactionArrival,1,54
152,7494,1701362227426,Event_NewTransactionArrival,1,55
153,7559,1701362227426,Event_NewTransactionArrival,1,56
154,7578,1701362227426,Event_NewTransactionArrival,2,57
155,7726,1701362227426,Event_NewTransactionArrival,3,58
156,7745,1701362227426,Event_TransactionPropagation,1,50
157,7761,1701362227427,Event_NewTransactionArrival,1,59
158,7800,1701362227427,Event_TransactionPropagation,3,51
159,7830,1701362227427,Event_NewTransactionArrival,2,60
160,7871,1701362227427,Event_TransactionPropagation,2,50
161,7872,1701362227427,Event_TransactionPropagation,2,51
162,7942,1701362227427,Event_NewTransactionArrival,1,61
163,8113,1701362227428,Event_TransactionPropagation,1,52
164,8127,1701362227428,Event_NewTransactionArrival,3,62
165,8167,1701362227428,Event_TransactionPropagation,1,53
166,8181,1701362227428,Event_TransactionPropagation,3,54
167,8243,1701362227428,Event_TransactionPropagation,2,52
168,8247,1701362227428,Event_TransactionPropagation,2,54
169,8260,1701362227428,Event_TransactionPropagation,1,57
170,8287,1701362227428,Event_TransactionPropagation,2,53
171,8299,1701362227429,Event_TransactionPropagation,3,57
172,8307,1701362227429,Event_TransactionPropagation,3,55
173,8319,1701362227429,Event_TransactionPropagation,3,56
174,8378,1701362227429,Event_TransactionPropagation,2,55
175,8385,1701362227429,Event_TransactionPropagation,2,56
176,8386,1701362227429,Event_NewTransactionArrival,1,63
177,8462,1701362227429,Event_NewTransactionArrival,2,64
178,8530,1701362227430,Event_TransactionPropagation,1,60
179,8570,1701362227430,Event_TransactionPropagation,3,60
180,8628,1701362227430,Event_TransactionPropagation,1,58
181,8670,1701362227430,Event_TransactionPropagation,3,59
182,8749,1701362227430,Event_TransactionPropagation,2,59
183,8753,1701362227430,Event_TransactionPropagation,1,62
184,8762,1701362227430,Event_TransactionPropagation,2,58
185,8846,1701362227430,Event_TransactionPropagation,2,62
186,8862,1701362227430,Event_NewTransactionArrival,2,65
187,8868,1701362227431,Event_TransactionPropagation,3,61
188,8887,1701362227431,Event_NewTransactionArrival,3,66
189,8948,1701362227431,Event_TransactionPropagation,2,61
190,8955,1701362227431,Event_NewTransactionArrival,2,67
191,9038,1701362227431,Event_NewTransactionArrival,3,68
192,9053,1701362227431,Event_TransactionPropagation,3,63
193,9066,1701362227432,Event_NewTransactionArrival,1,69
194,9111,1701362227432,Event_TransactionPropagation,2,63
195,9140,1701362227432,Event_NewTransactionArrival,2,70
196,9179,1701362227432,Event_NewTransactionArrival,3,71
197,9324,1701362227432,Event_NewTransactionArrival,1,72
198,9415,1701362227433,Event_NewTransactionArrival,2,73
199,9459,1701362227433,Event_TransactionPropagation,1,64
200,9471,1701362227433,Event_NewTransactionArrival,1,74
201,9516,1701362227433,Event_TransactionPropagation,3,64
202,9525,1701362227433,Event_NewTransactionArrival,2,75
203,9665,1701362227433,Event_TransactionPropagation,1,67
204,9705,1701362227433,Event_TransactionPropagation,3,67
205,9823,1701362227434,Event_TransactionPropagation,1,71
206,9845,1701362227434,Event_TransactionPropagation,1,66
207,9919,1701362227434,Event_TransactionPropagation,2,71
208,9959,1701362227434,Event_TransactionPropagation,1,65
209,9973,1701362227434,Event_TransactionPropagation,3,69
210,9980,1701362227434,Event_TransactionPropagation,1,70
211,9987,1701362227434,Event_TransactionPropagation,2,66
212,9989,1701362227434,Event_TransactionPropagation,1,68
213,10013,1701362227434,Event_TransactionPropagation,3,72
214,10021,1701362227434,Event_TransactionPropagation,3,65
215,10027,1701362227434,Event_TransactionPropagation,3,70
216,10052,1701362227434,Event_TransactionPropagation,2,69
217,10073,1701362227434,Event_TransactionPropagation,2,72
218,10084,1701362227435,Event_NewTransactionArrival,3,76
219,10130,1701362227435,Event_TransactionPropagation,2,68
220,10138,1701362227435,Event_NewTransactionArrival,1,77
221,10190,1701362227435,Event_TransactionPropagation,1,73
222,10210,1701362227435,Event_NewTransactionArrival,3,78
223,10234,1701362227435,Event_TransactionPropagation,3,73
224,10356,1701362227436,Event_NewTransactionArrival,1,79
225,10402,1701362227436,Event_TransactionPropagation,3,74
226,10483,1701362227436,Event_TransactionPropagation,2,74
227,10507,1701362227436,Event_NewTransactionArrival,3,80
228,10513,1701362227436,Event_TransactionPropagation,1,75
229,10515,1701362227436,Event_NewTransactionArrival,3,81
230,10546,1701362227436,Event_NewTransactionArrival,3,82
231,10569,1701362227436,Event_TransactionPropagation,3,75
232,10750,1701362227436,Event_NewTransactionArrival,2,83
233,10830,1701362227437,Event_TransactionPropagation,1,76
234,10843,1701362227437,Event_NewTransactionArrival,1,84
235,10916,1701362227437,Event_TransactionPropagation,3,77
236,10940,1701362227437,Event_TransactionPropagation,2,76
237,10945,1701362227437,Event_NewTransactionArrival,2,85
238,10964,1701362227437,Event_TransactionPropagation,1,78
239,10984,1701362227437,Event_TransactionPropagation,2,77
240,11076,1701362227437,Event_TransactionPropagation,2,78
241,11086,1701362227438,Event_NewTransactionArrival,1,86
242,11165,1701362227438,Event_TransactionPropagation,3,79
243,11211,1701362227438,Event_TransactionPropagation,1,81
244,11235,1701362227438,Event_TransactionPropagation,2,79
245,11315,1701362227438,Event_TransactionPropagation,2,81
246,11341,1701362227438,Event_NewTransactionArrival,2,87
247,11429,1701362227438,Event_TransactionPropagation,1,82
248,11439,1701362227438,Event_NewTransactionArrival,2,88
249,11507,1701362227438,Event_TransactionPropagation,1,80
250,11561,1701362227438,Event_TransactionPropagation,2,82
251,11656,1701362227438,Event_TransactionPropagation,2,80
252,11715,1701362227439,Event_TransactionPropagation,3,84
253,11721,1701362227439,Event_TransactionPropagation,1,83
254,11722,1701362227439,Event_TransactionPropagation,1,85
255,11766,1701362227439,Event_TransactionPropagation,3,85
256,11776,1701362227439,Event_TransactionPropagation,3,83
257,11791,1701362227439,Event_TransactionPropagation,2,84
258,11796,1701362227439,Event_TransactionPropagation,3,86
259,11858,1701362227439,Event_TransactionPropagation,2,86
260,11917,1701362227439,Event_NewTransactionArrival,3,89
261,11990,1701362227439,Event_NewTransactionArrival,3,90
262,11996,1701362227439,Event_TransactionPropagation,1,88
263,12027,1701362227440,Event_TransactionPropagation,3,88
264,12103,1701362227440,Event_TransactionPropagation,1,87
265,12128,1701362227440,Event_NewTransactionArrival,2,91
266,12146,1701362227440,Event_TransactionPropagation,3,87
267,12157,1701362227440,Event_NewTransactionArrival,3,92
268,12262,1701362227440,Event_NewTransactionArrival,1,93
269,12326,1701362227440,Event_NewTransactionArrival,2,94
270,12593,1701362227441,Event_NewTransactionArrival,1,95
271,12681,1701362227441,Event_TransactionPropagation,1,90
272,12682,1701362227441,Event_TransactionPropagation,1,89
273,12783,1701362227441,Event_TransactionPropagation,2,90
274,12796,1701362227441,Event_TransactionPropagation,2,89
275,12843,1701362227441,Event_NewTransactionArrival,3,96
276,12855,1701362227441,Event_NewTransactionArrival,2,97
277,12911,1701362227441,Event_NewTransactionArrival,3,98
278,12951,1701362227441,Event_TransactionPropagation,3,93
279,12991,1701362227442,Event_TransactionPropagation,1,91
280,13009,1701362227442,Event_TransactionPropagation,1,92
281,13011,1701362227442,Event_TransactionPropagation,2,93
282,13033,1701362227442,Event_NewTransactionArrival,2,99
283,13039,1701362227442,Event_TransactionPropagation,3,91
284,13121,1701362227442,Event_TransactionPropagation,1,94
285,13125,1701362227442,Event_NewTransactionArrival,3,100
286,13136,1701362227442,Event_TransactionPropagation,2,92
287,13166,1701362227442,Event_TransactionPropagation,3,94
288,13566,1701362227442,Event_TransactionPropagation,3,95
289,13651,1701362227443,Event_TransactionPropagation,2,95
290,13805,1701362227443,Event_TransactionPropagation,1,97
291,13833,1701362227443,Event_TransactionPropagation,1,99
292,13852,1701362227443,Event_TransactionPropagation,1,100
293,13858,1701362227443,Event_TransactionPropagation,3,97
294,13864,1701362227443,Event_TransactionPropagation,1,96
295,13878,1701362227443,Event_TransactionPropagation,3,99
296,13915,1701362227443,Event_TransactionPropagation,1,98
297,13960,1701362227443,Event_TransactionPropagation,2,100
298,14016,1701362227443,Event_TransactionPropagation,2,96
299,14065,1701362227443,Event_TransactionPropagation,2,98
300,8610800,1701362227446,Event_ContainerValidation,2,3
301,8617742,1701362227446,Event_ContainerArrival,1,3
302,8618134,1701362227446,Event_ContainerArrival,3,3
303,16231079,1701362227447,Event_ContainerValidation,2,5
304,16239099,1701362227448,Event_ContainerArrival,1,5
305,16239552,1701362227448,Event_ContainerArrival,3,5
306,19896952,1701362227449,Event_ContainerValidation,2,7
307,19904871,1701362227449,Event_ContainerArrival,1,7
308,19905319,1701362227449,Event_ContainerArrival,3,7
309,20705427,1701362227450,Event_ContainerValidation,2,9
310,20713951,1701362227450,Event_ContainerArrival,1,9
311,20714434,1701362227450,Event_ContainerArrival,3,9
312,24451074,1701362227451,Event_ContainerValidation,2,11
313,24459354,1701362227451,Event_ContainerArrival,1,11
314,24459822,1701362227452,Event_ContainerArrival,3,11
315,31930451,1701362227452,Event_ContainerValidation,3,13
316,33801855,1701362227452,Event_ContainerValidation,3,15
317,38273333,1701362227453,Event_ContainerValidation,2,17
318,38281435,1701362227453,Event_ContainerArrival,1,17
319,38281894,1701362227453,Event_ContainerArrival,3,17
320,38458701,1701362227454,Event_ContainerValidation,3,19
321,53917616,1701362227454,Event_ContainerValidation,2,21
322,53926722,1701362227455,Event_ContainerArrival,1,21
323,53927237,1701362227455,Event_ContainerArrival,3,21
324,59113977,1701362227456,Event_ContainerValidation,3,23
325,67367827,1701362227456,Event_ContainerValidation,2,25
326,67376122,1701362227456,Event_ContainerArrival,1,25
327,67376591,1701362227457,Event_ContainerArrival,3,25
328,73945359,1701362227457,Event_ContainerValidation,2,27
329,73952654,1701362227458,Event_ContainerArrival,1,27
330,73953066,1701362227458,Event_ContainerArrival,3,27
331,76985150,1701362227459,Event_ContainerValidation,3,29
332,79159820,1701362227460,Event_ContainerValidation,3,31
333,81351428,1701362227460,Event_ContainerValidation,2,33
334,81359977,1701362227461,Event_ContainerArrival,1,33
335,81360460,1701362227461,Event_ContainerArrival,3,33
336,82867775,1701362227462,Event_ContainerValidation,2,35
337,82875452,1701362227462,Event_ContainerArrival,1,35
338,82875886,1701362227462,Event_ContainerArrival,3,35
339,82954434,1701362227463,Event_ContainerValidation,3,37
340,83758907,1701362227464,Event_ContainerValidation,3,39
341,89251701,1701362227464,Event_ContainerValidation,3,41
342,100143734,1701362227465,Event_ContainerValidation,3,43
343,103986862,1701362227465,Event_ContainerValidation,2,45
344,103995071,1701362227466,Event_ContainerArrival,1,45
345,103995536,1701362227466,Event_ContainerArrival,3,45
346,107343695,1701362227467,Event_ContainerValidation,2,47
347,107352164,1701362227467,Event_ContainerArrival,1,47
348,107352643,1701362227468,Event_ContainerArrival,3,47
