SimTime, SysTime, NodeID, BlockID, ParentID, Height, BlockContent, EvtType, Difficulty, Cycles
3923574,1691542253238,7,10,-1,0,{12;44;59;2;45;74;29},Node Completes Validation,1.0E17,3.991128200268945E10
3930057,1691542253239,1,10,-1,1,{12;44;59;2;45;74;29},Node Receives Propagated Block,-1.0,-1.0
3930102,1691542253240,4,10,-1,1,{12;44;59;2;45;74;29},Node Receives Propagated Block,-1.0,-1.0
3930118,1691542253240,3,10,-1,1,{12;44;59;2;45;74;29},Node Receives Propagated Block,-1.0,-1.0
3930128,1691542253240,9,10,-1,1,{12;44;59;2;45;74;29},Node Receives Propagated Block,-1.0,-1.0
3930144,1691542253240,5,10,-1,1,{12;44;59;2;45;74;29},Node Receives Propagated Block,-1.0,-1.0
3930162,1691542253240,10,10,-1,1,{12;44;59;2;45;74;29},Node Receives Propagated Block,-1.0,-1.0
3930221,1691542253240,8,10,-1,1,{12;44;59;2;45;74;29},Node Receives Propagated Block,-1.0,-1.0
3930273,1691542253240,2,10,-1,1,{12;44;59;2;45;74;29},Node Receives Propagated Block,-1.0,-1.0
3930297,1691542253240,6,10,-1,1,{12;44;59;2;45;74;29},Node Receives Propagated Block,-1.0,-1.0
4571628,1691542253240,2,12,-1,0,{83;93;91;75;98},Node Completes Validation,1.0E17,5.269190073978223E10
4571628,1691542253240,2,12,10,2,{83;93;91;75;98},Appended On Chain (parentless),1.0E17,5.269190073978223E10
4577117,1691542253241,3,12,10,2,{83;93;91;75;98},Node Receives Propagated Block,-1.0,-1.0
4577117,1691542253241,3,12,10,2,{83;93;91;75;98},Appended On Chain (w/ parent),-1.0,-1.0
4577143,1691542253242,10,12,10,2,{83;93;91;75;98},Node Receives Propagated Block,-1.0,-1.0
4577143,1691542253242,10,12,10,2,{83;93;91;75;98},Appended On Chain (w/ parent),-1.0,-1.0
4577192,1691542253242,4,12,10,2,{83;93;91;75;98},Node Receives Propagated Block,-1.0,-1.0
4577192,1691542253242,4,12,10,2,{83;93;91;75;98},Appended On Chain (w/ parent),-1.0,-1.0
4577200,1691542253242,1,12,10,2,{83;93;91;75;98},Node Receives Propagated Block,-1.0,-1.0
4577200,1691542253242,1,12,10,2,{83;93;91;75;98},Appended On Chain (w/ parent),-1.0,-1.0
4577227,1691542253242,6,12,10,2,{83;93;91;75;98},Node Receives Propagated Block,-1.0,-1.0
4577227,1691542253242,6,12,10,2,{83;93;91;75;98},Appended On Chain (w/ parent),-1.0,-1.0
4577252,1691542253242,8,12,10,2,{83;93;91;75;98},Node Receives Propagated Block,-1.0,-1.0
4577252,1691542253242,8,12,10,2,{83;93;91;75;98},Appended On Chain (w/ parent),-1.0,-1.0
